,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
ear	JJ	ear	ear	ear	N	B-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
nasopharyngitis	NN	nasopharyngitis	nasopharyngitis	nasopharyng	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
summarizes	JJ	summarizes	summarizes	summar	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
occurring	VBG	occurring	occurring	occur	N	O
in	IN	in	in	in	N	O
2	CD	2	2	2	N	O
or	CC	or	or	or	N	O
more	JJR	more	more	more	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
Carbaglu	NNP	carbaglu	carbaglu	carbaglu	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
retrospective	JJ	retrospective	retrospective	retrospect	N	O
case	NN	case	case	case	N	O
series	NN	series	series	seri	N	O
.	.	.	.	.	N	O

Because	IN	because	because	becaus	N	O
these	DT	these	these	these	N	O
reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
retrospectively	RB	retrospectively	retrospectively	retrospect	N	O
,	,	,	,	,	N	O
it	PRP	it	it	it	N	O
is	VBZ	is	is	is	N	O
not	RB	not	not	not	N	O
always	RB	always	always	alway	N	O
possible	JJ	possible	possible	possibl	N	O
to	TO	to	to	to	N	O
reliably	VB	reliably	reliably	reliabl	N	O
estimate	VB	estimate	estimate	estim	N	O
their	PRP$	their	their	their	N	O
frequency	NN	frequency	frequency	frequenc	N	O
or	CC	or	or	or	N	O
establish	VB	establish	establish	establish	N	O
a	DT	a	a	a	N	O
causal	NN	causal	causal	causal	N	O
relationship	NN	relationship	relationship	relationship	N	O
to	TO	to	to	to	N	O
drug	NN	drug	drug	drug	N	O
exposure	NN	exposure	exposure	exposur	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Adverse	JJ	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
Reported	VBD	reported	reported	report	N	O
in	IN	in	in	in	N	O
2	CD	2	2	2	N	O
Patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
Retrospective	NNP	retrospective	retrospective	retrospect	N	O
Case	NNP	case	case	case	N	O
Series	NNP	series	series	seri	N	O
treated	VBD	treated	treated	treat	N	O
with	IN	with	with	with	N	O
Carbaglu	NNP	carbaglu	carbaglu	carbaglu	N	O

System	NN	system	system	system	N	O

Organ	NNP	organ	organ	organ	N	O
Class	NNP	class	class	class	N	O
Preferred	NNP	preferred	preferred	prefer	N	O
Term	NNP	term	term	term	N	O
Number	NNP	number	number	number	N	O
of	IN	of	of	of	N	O
Patients	NNP	patients	patient	patient	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
)(	NNP	)(	)(	)(	N	O
)	)	)	)	)	N	O

TOTAL	NN	total	total	total	N	O

23	CD	23	23	23	N	O
(	(	(	(	(	N	O
100	CD	100	100	100	N	O
)	)	)	)	)	N	O

Blood	NN	blood	blood	blood	N	O
and	CC	and	and	and	N	O
lymphatic	JJ	lymphatic	lymphatic	lymphat	N	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O

Anemia	$	anemia	anemia	anemia	Y	B-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Ear	NN	ear	ear	ear	N	O
and	CC	and	and	and	N	O
labyrinth	NN	labyrinth	labyrinth	labyrinth	N	O
disorders	NNS	disorders	disorder	disord	N	O

Ear	NNP	ear	ear	ear	N	B-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Gastrointestinal	JJ	gastrointestinal	gastrointestinal	gastrointestin	N	O
disorders	NNS	disorders	disorder	disord	N	O

Abdominal	NNP	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
17	CD	17	17	17	N	O
)	)	)	)	)	N	O

Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
26	CD	26	26	26	N	O
)	)	)	)	)	N	O

Dysgeusia	NNP	dysgeusia	dysgeusia	dysgeusia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

General	NNP	general	general	gener	N	O
disorders	NNS	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
administration	NN	administration	administration	administr	N	O
site	NN	site	site	site	N	O
conditions	NNS	conditions	condition	condit	N	O

Asthenia	NNP	asthenia	asthenia	asthenia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Hyperhidrosis	NN	hyperhidrosis	hyperhidrosis	hyperhidrosi	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Pyrexia	$	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
17	CD	17	17	17	N	O
)	)	)	)	)	N	O

Infections	NNS	infections	infection	infect	N	O
and	CC	and	and	and	N	O
infestations	NNS	infestations	infestation	infest	N	O

Infection	NN	infection	infection	infect	Y	B-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Influenza	NNP	influenza	influenza	influenza	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Nasopharyngitis	RB	nasopharyngitis	nasopharyngitis	nasopharyng	Y	B-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Pneumonia	NNP	pneumonia	pneumonia	pneumonia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Tonsillitis	NN	tonsillitis	tonsillitis	tonsil	Y	B-AdverseReaction
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
17	CD	17	17	17	N	O
)	)	)	)	)	N	O

Investigations	NNS	investigations	investigation	investig	N	O

Hemoglobin	NNP	hemoglobin	hemoglobin	hemoglobin	Y	B-AdverseReaction
decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Weight	NNP	weight	weight	weight	Y	B-AdverseReaction
decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Metabolism	NN	metabolism	metabolism	metabol	N	O
and	CC	and	and	and	N	O
nutrition	NN	nutrition	nutrition	nutrit	N	O
disorders	NNS	disorders	disorder	disord	N	O

Anorexia	$	anorexia	anorexia	anorexia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Nervous	JJ	nervous	nervous	nervou	Y	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O

Headache	$	headache	headache	headach	Y	B-AdverseReaction
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
13	CD	13	13	13	N	O
)	)	)	)	)	N	O

Somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O

Skin	NNP	skin	skin	skin	N	O
and	CC	and	and	and	N	O
subcutaneous	JJ	subcutaneous	subcutaneous	subcutan	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O

Rash	NNP	rash	rash	rash	Y	B-AdverseReaction
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O
EXCERPT	NN	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	B-AdverseReaction
:	:	:	:	:	N	O
Monitor	NNP	monitor	monitor	monitor	N	O
plasma	VBP	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
during	IN	during	during	dure	N	O
treatment	NN	treatment	treatment	treatment	N	O
.	.	.	.	.	N	O

Prolonged	JJ	prolonged	prolonged	prolong	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
elevated	VBN	elevated	elevated	elev	N	O
plasma	NN	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
can	MD	can	can	can	N	O
rapidly	RB	rapidly	rapidly	rapidli	N	O
result	VB	result	result	result	N	O
in	IN	in	in	in	N	O
injury	NN	injury	injury	injuri	Y	O
to	TO	to	to	to	N	O
the	DT	the	the	the	N	O
brain	NN	brain	brain	brain	N	O
or	CC	or	or	or	N	O
death	NN	death	death	death	Y	O
.	.	.	.	.	N	O

Prompt	NNP	prompt	prompt	prompt	N	O
use	NN	use	use	use	N	O
of	IN	of	of	of	N	O
all	DT	all	all	all	N	O
therapies	NNS	therapies	therapy	therapi	N	O
necessary	JJ	necessary	necessary	necessari	N	O
to	TO	to	to	to	N	O
reduce	VB	reduce	reduce	reduc	N	O
plasma	NN	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
is	VBZ	is	is	is	N	O
essential	JJ	essential	essential	essenti	N	O
.	.	.	.	.	N	O

(	(	(	(	(	N	O
5.1	CD	5.1	5.1	5.1	N	O
)	)	)	)	)	N	O
Therapeutic	JJ	therapeutic	therapeutic	therapeut	N	O
Monitoring	NN	monitoring	monitoring	monitor	N	O
:	:	:	:	:	N	O
Plasma	NNP	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
should	MD	should	should	should	N	O
be	VB	be	be	be	N	O
maintained	VBN	maintained	maintained	maintain	N	O
within	IN	within	within	within	N	O
normal	JJ	normal	normal	normal	N	O
range	NN	range	range	rang	N	O
for	IN	for	for	for	N	O
age	NN	age	age	age	N	O
via	IN	via	via	via	N	O
individual	JJ	individual	individual	individu	N	O
dose	JJ	dose	dose	dose	N	O
adjustment	NN	adjustment	adjustment	adjust	N	O
.	.	.	.	.	N	O

(	(	(	(	(	N	O
5.2	CD	5.2	5.2	5.2	N	O
)	)	)	)	)	N	O
Nutritional	JJ	nutritional	nutritional	nutrit	N	O
Management	NN	management	management	manag	N	O
:	:	:	:	:	N	O
In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
initial	JJ	initial	initial	initi	N	O
treatment	NN	treatment	treatment	treatment	N	O
of	IN	of	of	of	N	O
NAGS	NNP	nags	nag	nag	N	O
deficiency	NN	deficiency	deficiency	defici	N	O
,	,	,	,	,	N	O
protein	JJ	protein	protein	protein	Y	O
restriction	NN	restriction	restriction	restrict	N	O
is	VBZ	is	is	is	N	O
recommended	VBN	recommended	recommended	recommend	N	O
.	.	.	.	.	N	O

When	WRB	when	when	when	N	O
plasma	NN	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
level	NN	level	level	level	N	O
is	VBZ	is	is	is	N	O
normalized	VBN	normalized	normalized	normal	N	O
,	,	,	,	,	N	O
dietary	JJ	dietary	dietary	dietari	N	O
protein	NNS	protein	protein	protein	Y	O
intake	VBP	intake	intake	intak	N	O
can	MD	can	can	can	N	O
usually	RB	usually	usually	usual	N	O
be	VB	be	be	be	N	O
reintroduced	VBN	reintroduced	reintroduced	reintroduc	N	O
.	.	.	.	.	N	O

(	(	(	(	(	N	O
5.3	CD	5.3	5.3	5.3	N	O
)	)	)	)	)	N	O

5	CD	5	5	5	N	O

WARNINGS	NNP	warnings	warning	warn	N	O
AND	NNP	and	and	and	N	O
PRECAUTIONS	NNP	precautions	precaution	precaut	N	O

5.1	CD	5.1	5.1	5.1	N	O
Hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O

Any	DT	any	any	ani	N	O
episode	NN	episode	episode	episod	N	O
of	IN	of	of	of	N	O
acute	JJ	acute	acute	acut	N	O
symptomatic	JJ	symptomatic	symptomatic	symptomat	N	O
hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O
should	MD	should	should	should	N	O
be	VB	be	be	be	N	O
treated	VBN	treated	treated	treat	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
life	NN	life	life	life	N	O
-	:	-	-	-	N	O
threatening	JJ	threatening	threatening	threaten	N	O
emergency	NN	emergency	emergency	emerg	N	O
.	.	.	.	.	N	O

Treatment	NN	treatment	treatment	treatment	N	O
of	IN	of	of	of	N	O
hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O
may	MD	may	may	may	N	O
require	VB	require	require	requir	N	O
dialysis	NN	dialysis	dialysis	dialysi	Y	O
,	,	,	,	,	N	O
preferably	RB	preferably	preferably	prefer	N	O
hemodialysis	NN	hemodialysis	hemodialysis	hemodialysi	Y	O
,	,	,	,	,	N	O
to	TO	to	to	to	N	O
remove	VB	remove	remove	remov	N	O
a	DT	a	a	a	N	O
large	JJ	large	large	larg	N	O
burden	NN	burden	burden	burden	N	O
of	IN	of	of	of	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
.	.	.	.	.	N	O

Uncontrolled	VBN	uncontrolled	uncontrolled	uncontrol	N	O
hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O
can	MD	can	can	can	N	O
rapidly	RB	rapidly	rapidly	rapidli	N	O
result	VB	result	result	result	N	O
in	IN	in	in	in	N	O
brain	NN	brain	brain	brain	N	O
injury	NN	injury	injury	injuri	Y	O
damage	NN	damage	damage	damag	N	O
or	CC	or	or	or	N	O
death	NN	death	death	death	Y	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
prompt	JJ	prompt	prompt	prompt	N	O
use	NN	use	use	use	N	O
of	IN	of	of	of	N	O
all	DT	all	all	all	N	O
therapies	NNS	therapies	therapy	therapi	N	O
necessary	JJ	necessary	necessary	necessari	N	O
to	TO	to	to	to	N	O
reduce	VB	reduce	reduce	reduc	N	O
plasma	NN	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
is	VBZ	is	is	is	N	O
essential	JJ	essential	essential	essenti	N	O
.	.	.	.	.	N	O

Management	NN	management	management	manag	N	O
of	IN	of	of	of	N	O
hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
NAGS	NNP	nags	nag	nag	N	O
deficiency	NN	deficiency	deficiency	defici	N	O
should	MD	should	should	should	N	O
be	VB	be	be	be	N	O
done	VBN	done	done	done	N	O
in	IN	in	in	in	N	O
coordination	NN	coordination	coordination	coordin	N	O
with	IN	with	with	with	N	O
medical	JJ	medical	medical	medic	N	O
personnel	NNS	personnel	personnel	personnel	N	O
experienced	VBN	experienced	experienced	experienc	N	O
in	IN	in	in	in	N	O
metabolic	JJ	metabolic	metabolic	metabol	N	O
disorders	NNS	disorders	disorder	disord	N	O
.	.	.	.	.	N	O

Ongoing	VBG	ongoing	ongoing	ongo	N	O
monitoring	NN	monitoring	monitoring	monitor	N	O
of	IN	of	of	of	N	O
plasma	JJ	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
,	,	,	,	,	N	O
neurological	JJ	neurological	neurological	neurolog	N	O
status	NN	status	status	statu	N	O
,	,	,	,	,	N	O
laboratory	NN	laboratory	laboratory	laboratori	N	O
tests	NNS	tests	test	test	N	O
and	CC	and	and	and	N	O
clinical	JJ	clinical	clinical	clinic	N	O
responses	NNS	responses	response	respons	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
receiving	VBG	receiving	receiving	receiv	N	O
Carbaglu	NNP	carbaglu	carbaglu	carbaglu	N	O
is	VBZ	is	is	is	N	O
crucial	JJ	crucial	crucial	crucial	N	O
to	TO	to	to	to	N	O
assess	VB	assess	ass	assess	N	O
patient	JJ	patient	patient	patient	N	O
response	NN	response	response	respons	N	O
to	TO	to	to	to	N	O
treatment	NN	treatment	treatment	treatment	N	O
.	.	.	.	.	N	O

5.2	CD	5.2	5.2	5.2	N	O
Therapeutic	JJ	therapeutic	therapeutic	therapeut	N	O
Monitoring	NN	monitoring	monitoring	monitor	N	O

Plasma	NNP	plasma	plasma	plasma	N	O
ammonia	NN	ammonia	ammonia	ammonia	Y	O
levels	NNS	levels	level	level	N	O
should	MD	should	should	should	N	O
be	VB	be	be	be	N	O
maintained	VBN	maintained	maintained	maintain	N	O
within	IN	within	within	within	N	O
normal	JJ	normal	normal	normal	N	O
range	NN	range	range	rang	N	O
for	IN	for	for	for	N	O
age	NN	age	age	age	N	O
via	IN	via	via	via	N	O
individual	JJ	individual	individual	individu	N	O
dose	JJ	dose	dose	dose	N	O
adjustment	NN	adjustment	adjustment	adjust	N	O
.	.	.	.	.	N	O

5.3	CD	5.3	5.3	5.3	N	O
Nutritional	JJ	nutritional	nutritional	nutrit	N	O
Management	NN	management	management	manag	N	O

Since	IN	since	since	sinc	N	O
hyperammonemia	NN	hyperammonemia	hyperammonemia	hyperammonemia	Y	O
is	VBZ	is	is	is	N	O
the	DT	the	the	the	N	O
result	NN	result	result	result	N	O
of	IN	of	of	of	N	O
protein	NN	protein	protein	protein	Y	O
catabolism	NN	catabolism	catabolism	catabol	N	O
,	,	,	,	,	N	O
complete	JJ	complete	complete	complet	N	O
protein	NN	protein	protein	protein	Y	O
restriction	NN	restriction	restriction	restrict	N	O
is	VBZ	is	is	is	N	O
recommended	VBN	recommended	recommended	recommend	N	O
to	TO	to	to	to	N	O
be	VB	be	be	be	N	O
maintained	VBN	maintained	maintained	maintain	N	O
for	IN	for	for	for	N	O
24	CD	24	24	24	N	O
to	TO	to	to	to	N	O
48	CD	48	48	48	N	O
hours	NNS	hours	hour	hour	N	O
and	CC	and	and	and	N	O
caloric	JJ	caloric	caloric	calor	N	O
supplementation	NN	supplementation	supplementation	supplement	N	O
should	MD	should	should	should	N	O
be	VB	be	be	be	N	O
maximized	VBN	maximized	maximized	maxim	N	O
to	TO	to	to	to	N	O
reverse	VB	reverse	reverse	revers	N	O
catabolism	NN	catabolism	catabolism	catabol	N	O
and	CC	and	and	and	N	O
nitrogen	NN	nitrogen	nitrogen	nitrogen	N	O
turnover	NN	turnover	turnover	turnov	N	O
.	.	.	.	.	N	O

