6	CD	6	6	6	N	O
eyelid	JJ	eyelid	eyelid	eyelid	N	B-AdverseReaction
ptosis	NN	ptosis	ptosis	ptosi	Y	I-AdverseReaction
,	,	,	,	,	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
eye	NN	eye	eye	eye	N	I-AdverseReaction
,	,	,	,	,	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
mouth	NN	mouth	mouth	mouth	N	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
visual	JJ	visual	visual	visual	N	B-AdverseReaction
impairment	NN	impairment	impairment	impair	N	I-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
nasopharyngitis	NN	nasopharyngitis	nasopharyngitis	nasopharyng	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
respiratory	JJ	respiratory	respiratory	respiratori	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Glabellar	JJ	glabellar	glabellar	glabellar	N	O
Lines	NNS	lines	line	line	N	O
:	:	:	:	:	N	O
The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
commonly	RB	commonly	commonly	commonli	N	O
observed	JJ	observed	observed	observ	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
is	VBZ	is	is	is	N	O
headache	JJ	headache	headache	headach	Y	B-AdverseReaction
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Merz	NNP	merz	merz	merz	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
,	,	,	,	,	N	O
LLC	NNP	llc	llc	llc	N	O
at	IN	at	at	at	N	O
888	CD	888	888	888	N	O
-	:	-	-	-	N	O
493	CD	493	493	493	N	O
-	:	-	-	-	N	O
6646	CD	6646	6646	6646	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

Cervical	JJ	cervical	cervical	cervic	N	O
Dystonia	NNP	dystonia	dystonia	dystonia	Y	O

The	DT	the	the	the	N	O
data	NNS	data	data	data	N	O
described	VBD	described	described	describ	N	O
below	IN	below	below	below	N	O
reflect	NN	reflect	reflect	reflect	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
intramuscular	NN	intramuscular	intramuscular	intramuscular	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
in	IN	in	in	in	N	O
a	DT	a	a	a	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
,	,	,	,	,	N	O
Phase	NNP	phase	phase	phase	N	O
3	CD	3	3	3	N	O
trial	NN	trial	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
cervical	JJ	cervical	cervical	cervic	N	O
dystonia	NN	dystonia	dystonia	dystonia	Y	O
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14.1	CD	14.1	14.1	14.1	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
this	DT	this	this	thi	N	O
study	NN	study	study	studi	N	O
,	,	,	,	,	N	O
159	CD	159	159	159	N	O
patients	NNS	patients	patient	patient	N	O
received	VBN	received	received	receiv	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
(	(	(	(	(	N	O
78	CD	78	78	78	N	O
were	VBD	were	were	were	N	O
randomized	VBN	randomized	randomized	random	N	O
to	TO	to	to	to	N	O
receive	VB	receive	receive	receiv	N	O
a	DT	a	a	a	N	O
total	JJ	total	total	total	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
120	CD	120	120	120	N	O
Units	NNS	units	unit	unit	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
81	CD	81	81	81	N	O
were	VBD	were	were	were	N	O
randomized	VBN	randomized	randomized	random	N	O
to	TO	to	to	to	N	O
receive	VB	receive	receive	receiv	N	O
a	DT	a	a	a	N	O
total	JJ	total	total	total	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
240	CD	240	240	240	N	O
Units	NNS	units	unit	unit	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

XEOMIN	SYM	xeomin	xeomin	xeomin	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
were	VBD	were	were	were	N	O
18	CD	18	18	18	N	O
to	TO	to	to	to	N	O
79	CD	79	79	79	N	O
years	NNS	years	year	year	N	O
old	JJ	old	old	old	N	O
(	(	(	(	(	N	O
mean	JJ	mean	mean	mean	N	O
53	CD	53	53	53	N	O
years	NNS	years	year	year	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
were	VBD	were	were	were	N	O
predominantly	RB	predominantly	predominantly	predominantli	N	O
female	JJ	female	female	femal	N	O
(	(	(	(	(	N	O
66%	CD	66%	66%	66%	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
Caucasian	NNP	caucasian	caucasian	caucasian	N	O
(	(	(	(	(	N	O
91%	CD	91%	91%	91%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

At	IN	at	at	at	N	O
study	NN	study	study	studi	N	O
baseline	NN	baseline	baseline	baselin	N	O
,	,	,	,	,	N	O
approximately	RB	approximately	approximately	approxim	N	O
25%	CD	25%	25%	25%	N	O
had	VBD	had	had	had	N	O
mild	VBN	mild	mild	mild	N	O
,	,	,	,	,	N	O
50%	CD	50%	50%	50%	N	O
had	VBD	had	had	had	N	O
moderate	NN	moderate	moderate	moder	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
25%	CD	25%	25%	25%	N	O
had	VBD	had	had	had	N	O
severe	JJ	severe	severe	sever	N	O
cervical	JJ	cervical	cervical	cervic	N	O
dystonia	NN	dystonia	dystonia	dystonia	Y	O
.	.	.	.	.	N	O

Approximately	RB	approximately	approximately	approxim	N	O
61%	CD	61%	61%	61%	N	O
of	IN	of	of	of	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
had	VBD	had	had	had	N	O
previously	RB	previously	previously	previous	N	O
received	VBN	received	received	receiv	N	O
another	DT	another	another	anoth	N	O
botulinum	NN	botulinum	botulinum	botulinum	N	O
toxin	NN	toxin	toxin	toxin	N	O
type	NN	type	type	type	N	O
A	DT	a	a	a	N	O
product	NN	product	product	product	N	O
.	.	.	.	.	N	O

Common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
events	NNS	events	event	event	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
in	IN	in	in	in	N	O
any	DT	any	any	ani	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
treatment	NN	treatment	treatment	treatment	N	O
group	NN	group	group	group	N	O
)	)	)	)	)	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
(	(	(	(	(	N	O
120	CD	120	120	120	N	O
Units	NNS	units	unit	unit	N	O
or	CC	or	or	or	N	O
240	CD	240	240	240	N	O
Units	NNS	units	unit	unit	N	O
)	)	)	)	)	N	O
included	VBD	included	included	includ	N	O
dysphagia	NN	dysphagia	dysphagia	dysphagia	Y	B-AdverseReaction
,	,	,	,	,	N	O
neck	NN	neck	neck	neck	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
muscle	NN	muscle	muscle	muscl	N	B-AdverseReaction
weakness	NN	weakness	weakness	weak	Y	I-AdverseReaction
,	,	,	,	,	N	O
injection	NN	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
musculoskeletal	JJ	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
Common	JJ	common	common	common	N	O
TEAEs	NNP	teaes	teaes	teae	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
Greater	NNP	greater	greater	greater	N	O
than	IN	than	than	than	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
:	:	:	:	:	N	O
Double	JJ	double	double	doubl	N	O
-	:	-	-	-	N	O
Blind	IN	blind	blind	blind	Y	O
Phase	NNP	phase	phase	phase	N	O
of	IN	of	of	of	N	O
Clinical	NNP	clinical	clinical	clinic	N	O
Trial	NNP	trial	trial	trial	N	O

Double	NNP	double	double	doubl	N	O
-	:	-	-	-	N	O
Blind	NNP	blind	blind	blind	Y	O
Phase	NNP	phase	phase	phase	N	O

System	NNP	system	system	system	N	O
Organ	NNP	organ	organ	organ	N	O
ClassPreferred	NNP	classpreferred	classpreferred	classpref	N	O
Term	NNP	term	term	term	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
120	CD	120	120	120	N	O
Units	NNP	units	unit	unit	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
77	CD	77	77	77	N	O
)	)	)	)	)	N	O
XEOMIN	$	xeomin	xeomin	xeomin	N	O
240	CD	240	240	240	N	O
Units	NNP	units	unit	unit	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
82	CD	82	82	82	N	O
)	)	)	)	)	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
74	CD	74	74	74	N	O
)	)	)	)	)	N	O

Any	DT	any	any	ani	N	O

TEAEs	NNP	teaes	teaes	teae	N	O
57%	CD	57%	57%	57%	N	O
55%	CD	55%	55%	55%	N	O
42%	CD	42%	42%	42%	N	O

Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	O
and	CC	and	and	and	N	O
connective	JJ	connective	connective	connect	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O
23%	CD	23%	23%	23%	N	O
32%	CD	32%	32%	32%	N	O
11%	CD	11%	11%	11%	N	O

Neck	NNP	neck	neck	neck	N	B-AdverseReaction
pain	VBP	pain	pain	pain	Y	I-AdverseReaction
7%	CD	7%	7%	7%	N	O
15%	CD	15%	15%	15%	N	O
4%	CD	4%	4%	4%	N	O

Muscular	JJ	muscular	muscular	muscular	N	B-AdverseReaction
weakness	NN	weakness	weakness	weak	Y	I-AdverseReaction
7%	CD	7%	7%	7%	N	O
11%	CD	11%	11%	11%	N	O
1%	CD	1%	1%	1%	N	O

Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
7%	CD	7%	7%	7%	N	O
4%	CD	4%	4%	4%	N	O
1%	CD	1%	1%	1%	N	O

Gastrointestinal	NNP	gastrointestinal	gastrointestinal	gastrointestin	N	O
disorders	NNS	disorders	disorder	disord	N	O
18%	CD	18%	18%	18%	N	O
24%	CD	24%	24%	24%	N	O
4%	CD	4%	4%	4%	N	O

Dysphagia	NNP	dysphagia	dysphagia	dysphagia	Y	B-AdverseReaction
13%	CD	13%	13%	13%	N	O
18%	CD	18%	18%	18%	N	O
3%	CD	3%	3%	3%	N	O

Nervous	JJ	nervous	nervous	nervou	Y	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O
16%	CD	16%	16%	16%	N	O
17%	CD	17%	17%	17%	N	O
7%	CD	7%	7%	7%	N	O

General	NNP	general	general	gener	N	O
disorders	NNS	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
administration	NN	administration	administration	administr	N	O
site	NN	site	site	site	N	O
conditions	NNS	conditions	condition	condit	N	O
16%	CD	16%	16%	16%	N	O
11%	CD	11%	11%	11%	N	O
11%	CD	11%	11%	11%	N	O

Injection	NNP	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
9%	CD	9%	9%	9%	N	O
4%	CD	4%	4%	4%	N	O
7%	CD	7%	7%	7%	N	O

Infections	NNS	infections	infection	infect	N	O
and	CC	and	and	and	N	O
infestations	NNS	infestations	infestation	infest	N	O
14%	CD	14%	14%	14%	N	O
13%	CD	13%	13%	13%	N	O
11%	CD	11%	11%	11%	N	O

Respiratory	NNP	respiratory	respiratory	respiratori	N	O
,	,	,	,	,	N	O
thoracic	NN	thoracic	thoracic	thorac	N	O
and	CC	and	and	and	N	O
mediastinal	JJ	mediastinal	mediastinal	mediastin	N	O
disorders	NNS	disorders	disorder	disord	N	O
13%	CD	13%	13%	13%	N	O
10%	CD	10%	10%	10%	N	O
3%	CD	3%	3%	3%	N	O

Blepharospasm	NN	blepharospasm	blepharospasm	blepharospasm	Y	O

In	IN	in	in	in	N	O

the	DT	the	the	the	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
Phase	NNP	phase	phase	phase	N	O
3	CD	3	3	3	N	O
trial	NN	trial	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
blepharospasm	NN	blepharospasm	blepharospasm	blepharospasm	Y	B-AdverseReaction
previously	RB	previously	previously	previous	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
onabotulinumtoxinA	NN	onabotulinumtoxina	onabotulinumtoxina	onabotulinumtoxina	N	O
(	(	(	(	(	N	O
Botox	NNP	botox	botox	botox	N	O
)	)	)	)	)	N	O
[	VBD	[	[	[	N	O
see	VB	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14.2	CD	14.2	14.2	14.2	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
,	,	,	,	,	N	O
74	CD	74	74	74	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
approximately	RB	approximately	approximately	approxim	N	O
33	CD	33	33	33	N	O
Units	NNS	units	unit	unit	N	O
per	IN	per	per	per	N	O
eye	NN	eye	eye	eye	N	O
(	(	(	(	(	N	O
minimum	JJ	minimum	minimum	minimum	N	O
10	CD	10	10	10	N	O
Units	NNS	units	unit	unit	N	O
,	,	,	,	,	N	O
maximum	JJ	maximum	maximum	maximum	N	O
50	CD	50	50	50	N	O
Units	NNS	units	unit	unit	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

XEOMIN	SYM	xeomin	xeomin	xeomin	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
were	VBD	were	were	were	N	O
22	CD	22	22	22	N	O
to	TO	to	to	to	N	O
79	CD	79	79	79	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
age	NN	age	age	age	N	O
(	(	(	(	(	N	O
mean	JJ	mean	mean	mean	N	O
62	CD	62	62	62	N	O
years	NNS	years	year	year	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
predominantly	RB	predominantly	predominantly	predominantli	N	O
female	JJ	female	female	femal	N	O
(	(	(	(	(	N	O
65%	CD	65%	65%	65%	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
Caucasian	NNP	caucasian	caucasian	caucasian	N	O
(	(	(	(	(	N	O
79%	CD	79%	79%	79%	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
had	VBD	had	had	had	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
time	NN	time	time	time	N	O
since	IN	since	since	sinc	N	O
diagnosis	NN	diagnosis	diagnosis	diagnosi	N	O
of	IN	of	of	of	N	O
approximately	RB	approximately	approximately	approxim	N	O
5	CD	5	5	5	N	O
years	NNS	years	year	year	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
events	NNS	events	event	event	N	O
occurring	VBG	occurring	occurring	occur	N	O
in	IN	in	in	in	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
Phase	NNP	phase	phase	phase	N	O
3	CD	3	3	3	N	O
study	NN	study	study	studi	N	O
were	VBD	were	were	were	N	O
eyelid	JJ	eyelid	eyelid	eyelid	N	B-AdverseReaction
ptosis	NN	ptosis	ptosis	ptosi	Y	I-AdverseReaction
,	,	,	,	,	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
eye	NN	eye	eye	eye	N	I-AdverseReaction
,	,	,	,	,	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
mouth	NN	mouth	mouth	mouth	N	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
visual	JJ	visual	visual	visual	N	B-AdverseReaction
impairment	NN	impairment	impairment	impair	N	I-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
nasopharyngitis	NN	nasopharyngitis	nasopharyngitis	nasopharyng	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
respiratory	JJ	respiratory	respiratory	respiratori	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
.	.	.	.	.	N	O

No	DT	no	no	no	N	O
serious	JJ	serious	serious	seriou	N	O
adverse	JJ	adverse	adverse	advers	N	O
events	NNS	events	event	event	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
XEOMIN	NNP	xeomin	xeomin	xeomin	N	O
;	:	;	;	;	N	O
one	CD	one	one	one	N	O
placebo	NN	placebo	placebo	placebo	N	B-Factor
