Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.6	CD	5.6	5.6	5.6	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O

Discontinuation	NNP	discontinuation	discontinuation	discontinu	N	B-AdverseReaction
Syndrome	NNP	syndrome	syndrome	syndrom	N	I-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.7	CD	5.7	5.7	5.7	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O

Seizure	NN	seizure	seizure	seizur	Y	B-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.8	CD	5.8	5.8	5.8	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O

Hyponatremia	NNP	hyponatremia	hyponatremia	hyponatremia	Y	B-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.9	CD	5.9	5.9	5.9	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O

Interstitial	JJ	interstitial	interstitial	interstiti	N	B-AdverseReaction
Lung	NNP	lung	lung	lung	N	I-AdverseReaction
Disease	NNP	disease	disease	diseas	N	I-AdverseReaction
and	CC	and	and	and	N	O
Eosinophilic	NNP	eosinophilic	eosinophilic	eosinophil	N	B-AdverseReaction
Pneumonia	NNP	pneumonia	pneumonia	pneumonia	Y	I-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.10	CD	5.10	5.10	5.10	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O

EXCERPT	NNS	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
incidence	NN	incidence	incidence	incid	N	O
5%	CD	5%	5%	5%	N	O
and	CC	and	and	and	N	O
twice	RB	twice	twice	twice	N	O
the	DT	the	the	the	N	O
rate	NN	rate	rate	rate	N	O
of	IN	of	of	of	N	O
placebo	NN	placebo	placebo	placebo	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
50	CD	50	50	50	N	O
or	CC	or	or	or	N	O
100	CD	100	100	100	N	O
mg	NNS	mg	mg	mg	N	O
dose	JJ	dose	dose	dose	N	O
groups	NNS	groups	group	group	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
:	:	:	:	:	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
insomnia	NN	insomnia	insomnia	insomnia	Y	B-AdverseReaction
,	,	,	,	,	N	O
hyperhidrosis	NN	hyperhidrosis	hyperhidrosis	hyperhidrosi	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
decreased	VBN	decreased	decreased	decreas	N	B-AdverseReaction
appetite	NN	appetite	appetite	appetit	N	I-AdverseReaction
,	,	,	,	,	N	O
anxiety	NN	anxiety	anxiety	anxieti	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
specific	JJ	specific	specific	specif	N	O
male	JJ	male	male	male	N	B-AdverseReaction
sexual	JJ	sexual	sexual	sexual	N	I-AdverseReaction
function	NN	function	function	function	N	I-AdverseReaction
disorders	NNS	disorders	disorder	disord	N	I-AdverseReaction
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

To	TO	to	to	to	N	O

report	NN	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Wyeth	NNP	wyeth	wyeth	wyeth	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
Inc	NNP	inc	inc	inc	N	O
.	.	.	.	.	N	O
,	,	,	,	,	N	O
a	DT	a	a	a	N	O
subsidiary	NN	subsidiary	subsidiary	subsidiari	N	O
of	IN	of	of	of	N	O
Pfizer	NNP	pfizer	pfizer	pfizer	N	O
Inc	NNP	inc	inc	inc	N	O
.	.	.	.	.	N	O
,	,	,	,	,	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
438	CD	438	438	438	N	O
-	:	-	-	-	N	O
1985	CD	1985	1985	1985	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	NN	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNS	studies	study	studi	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

Patient	NN	patient	patient	patient	N	O
exposure	NN	exposure	exposure	exposur	N	O

PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
was	VBD	was	wa	wa	N	O
evaluated	VBN	evaluated	evaluated	evalu	N	O
for	IN	for	for	for	N	O
safety	NN	safety	safety	safeti	N	O
in	IN	in	in	in	N	O
8	CD	8	8	8	N	O
,	,	,	,	,	N	O
394	CD	394	394	394	N	O
patients	NNS	patients	patient	patient	N	O
diagnosed	VBN	diagnosed	diagnosed	diagnos	N	O
with	IN	with	with	with	N	O
major	JJ	major	major	major	N	O
depressive	JJ	depressive	depressive	depress	N	O
disorder	NN	disorder	disorder	disord	N	O
who	WP	who	who	who	N	O
participated	VBD	participated	participated	particip	N	O
in	IN	in	in	in	N	O
multiple	JJ	multiple	multiple	multipl	N	O
-	:	-	-	-	N	O
dose	NN	dose	dose	dose	N	O
pre	SYM	pre	pre	pre	N	O
-	:	-	-	-	N	O
marketing	NN	marketing	marketing	market	N	O
studies	NNS	studies	study	studi	N	O
,	,	,	,	,	N	O
representing	VBG	representing	representing	repres	N	O
2	CD	2	2	2	N	O
,	,	,	,	,	N	O
784	CD	784	784	784	N	O
patient	JJ	patient	patient	patient	N	O
-	:	-	-	-	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
exposure	NN	exposure	exposure	exposur	N	O
.	.	.	.	.	N	O

Of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
total	JJ	total	total	total	N	O
8	CD	8	8	8	N	O
,	,	,	,	,	N	O
394	CD	394	394	394	N	O
patients	NNS	patients	patient	patient	N	O
exposed	VBN	exposed	exposed	expos	N	O
to	TO	to	to	to	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
one	CD	one	one	one	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
;	:	;	;	;	N	O
2	CD	2	2	2	N	O
,	,	,	,	,	N	O
116	CD	116	116	116	N	O
were	VBD	were	were	were	N	O
exposed	VBN	exposed	exposed	expos	N	O
to	TO	to	to	to	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
for	IN	for	for	for	N	O
6	CD	6	6	6	N	O
months	NNS	months	month	month	N	O
,	,	,	,	,	N	O
representing	VBG	representing	representing	repres	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
658	CD	658	658	658	N	O
patient	JJ	patient	patient	patient	N	O
-	:	-	-	-	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
exposure	NN	exposure	exposure	exposur	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
421	CD	421	421	421	N	O
were	VBD	were	were	were	N	O
exposed	VBN	exposed	exposed	expos	N	O
for	IN	for	for	for	N	O
one	CD	one	one	one	N	O
year	NN	year	year	year	N	O
,	,	,	,	,	N	O
representing	VBG	representing	representing	repres	N	O
416	CD	416	416	416	N	O
patient	JJ	patient	patient	patient	N	O
-	:	-	-	-	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
exposure	NN	exposure	exposure	exposur	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
reported	VBD	reported	reported	report	N	O
as	IN	as	a	as	N	O
reasons	NNS	reasons	reason	reason	N	O
for	IN	for	for	for	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
of	IN	of	of	of	N	O
treatment	NN	treatment	treatment	treatment	N	O

In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
pre	NN	pre	pre	pre	N	O
-	:	-	-	-	N	O
marketing	NN	marketing	marketing	market	N	O
pooled	VBD	pooled	pooled	pool	N	O
8	CD	8	8	8	N	O
-	:	-	-	-	N	O
week	NN	week	week	week	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
studies	NNS	studies	study	studi	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
MDD	NNP	mdd	mdd	mdd	N	O
,	,	,	,	,	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
834	CD	834	834	834	N	O
patients	NNS	patients	patient	patient	N	O
were	VBD	were	were	were	N	O
exposed	VBN	exposed	exposed	expos	N	O
to	TO	to	to	to	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
(	(	(	(	(	N	O
50	CD	50	50	50	N	O
to	TO	to	to	to	N	O
400	CD	400	400	400	N	O
mg	NN	mg	mg	mg	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
834	CD	834	834	834	N	O
patients	NNS	patients	patient	patient	N	O
,	,	,	,	,	N	O
12%	CD	12%	12%	12%	N	O
discontinued	VBN	discontinued	discontinued	discontinu	N	O
treatment	NN	treatment	treatment	treatment	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
,	,	,	,	,	N	O
compared	VBN	compared	compared	compar	N	O
with	IN	with	with	with	N	O
3%	CD	3%	3%	3%	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
116	CD	116	116	116	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

At	IN	at	at	at	N	O
the	DT	the	the	the	N	O
recommended	JJ	recommended	recommended	recommend	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
50	CD	50	50	50	N	O
mg	NN	mg	mg	mg	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
rate	NN	rate	rate	rate	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
for	IN	for	for	for	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
(	(	(	(	(	N	O
4.1%	CD	4.1%	4.1%	4.1%	N	O
)	)	)	)	)	N	O
was	VBD	was	wa	wa	N	O
similar	JJ	similar	similar	similar	N	O
to	TO	to	to	to	N	O
the	DT	the	the	the	N	O
rate	NN	rate	rate	rate	N	O
for	IN	for	for	for	N	O
placebo	NN	placebo	placebo	placebo	N	O
(	(	(	(	(	N	O
3.8%	CD	3.8%	3.8%	3.8%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

For	IN	for	for	for	N	O
the	DT	the	the	the	N	O
100	CD	100	100	100	N	O
mg	NN	mg	mg	mg	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
the	DT	the	the	the	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
rate	NN	rate	rate	rate	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
was	VBD	was	wa	wa	N	O
8.7%	CD	8.7%	8.7%	8.7%	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
2%	CD	2%	2%	2%	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
rate	NN	rate	rate	rate	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
short	JJ	short	short	short	N	O
-	:	-	-	-	N	O
term	NN	term	term	term	N	O
studies	NNS	studies	study	studi	N	O
,	,	,	,	,	N	O
up	RB	up	up	up	N	O
to	TO	to	to	to	N	O
8	CD	8	8	8	N	O
weeks	NNS	weeks	week	week	N	O
,	,	,	,	,	N	O
were	VBD	were	were	were	N	O
:	:	:	:	:	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
(	(	(	(	(	N	O
4%	CD	4%	4%	4%	N	O
)	)	)	)	)	N	O
;	:	;	;	;	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
and	CC	and	and	and	N	O
vomiting	NN	vomiting	vomiting	vomit	Y	B-AdverseReaction
(	(	(	(	(	N	O
2%	CD	2%	2%	2%	N	O
each	DT	each	each	each	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
a	DT	a	a	a	N	O
longer	RBR	longer	longer	longer	N	O
-	:	-	-	-	N	O
term	NN	term	term	term	N	O
study	NN	study	study	studi	N	O
,	,	,	,	,	N	O
up	RB	up	up	up	N	O
to	TO	to	to	to	N	O
9	CD	9	9	9	N	O
months	NNS	months	month	month	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
was	VBD	was	wa	wa	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
(	(	(	(	(	N	O
2%	CD	2%	2%	2%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
MDD	NNP	mdd	mdd	mdd	N	O
studies	NNS	studies	study	studi	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
commonly	RB	commonly	commonly	commonli	N	O
observed	JJ	observed	observed	observ	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
treated	VBD	treated	treated	treat	N	O
MDD	NNP	mdd	mdd	mdd	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
pre	JJ	pre	pre	pre	N	O
-	:	-	-	-	N	O
marketing	NN	marketing	marketing	market	N	O
pooled	VBD	pooled	pooled	pool	N	O
8	CD	8	8	8	N	O
-	:	-	-	-	N	O
week	NN	week	week	week	N	O
,	,	,	,	,	N	O
placebo	SYM	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
,	,	,	,	,	N	O
fixed	VBN	fixed	fixed	fix	N	O
-	:	-	-	-	N	O
dose	NN	dose	dose	dose	N	O
studies	NNS	studies	study	studi	N	O
(	(	(	(	(	N	O
incidence	NN	incidence	incidence	incid	N	O
5%	CD	5%	5%	5%	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
twice	RB	twice	twice	twice	N	O
the	DT	the	the	the	N	O
rate	NN	rate	rate	rate	N	O
of	IN	of	of	of	N	O
placebo	NN	placebo	placebo	placebo	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
50	CD	50	50	50	N	O
or	CC	or	or	or	N	O
100	CD	100	100	100	N	O
mg	NNS	mg	mg	mg	N	O
dose	JJ	dose	dose	dose	N	O
groups	NNS	groups	group	group	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
:	:	:	:	:	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
insomnia	NN	insomnia	insomnia	insomnia	Y	B-AdverseReaction
,	,	,	,	,	N	O
hyperhidrosis	NN	hyperhidrosis	hyperhidrosis	hyperhidrosi	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
decreased	VBN	decreased	decreased	decreas	N	B-AdverseReaction
appetite	NN	appetite	appetite	appetit	N	I-AdverseReaction
,	,	,	,	,	N	O
anxiety	NN	anxiety	anxiety	anxieti	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
specific	JJ	specific	specific	specif	N	O
male	JJ	male	male	male	N	B-AdverseReaction
sexual	JJ	sexual	sexual	sexual	N	I-AdverseReaction
function	NN	function	function	function	N	I-AdverseReaction
disorders	NNS	disorders	disorder	disord	N	I-AdverseReaction
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
shows	VBZ	shows	show	show	N	O
the	DT	the	the	the	N	O
incidence	NN	incidence	incidence	incid	N	O
of	IN	of	of	of	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
that	WDT	that	that	that	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
PRISTIQ	NNP	pristiq	pristiq	pristiq	N	O
treated	VBD	treated	treated	treat	N	O
MDD	NNP	mdd	mdd	mdd	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
twice	RB	twice	twice	twice	N	O
the	DT	the	the	the	N	O
rate	NN	rate	rate	rate	N	O
of	IN	of	of	of	N	O
placebo	NN	placebo	placebo	placebo	N	O
at	IN	at	at	at	N	O
any	DT	any	any	ani	N	O
dose	NN	dose	dose	dose	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
pre	NN	pre	pre	pre	N	O
-	:	-	-	-	N	O
marketing	NN	marketing	marketing	market	N	O
pooled	VBD	pooled	pooled	pool	N	O
8	CD	8	8	8	N	O
-	:	-	-	-	N	O
week	NN	week	week	week	N	O
,	,	,	,	,	N	O
placebo	SYM	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
,	,	,	,	,	N	O
fixed	VBN	fixed	fixed	fix	N	O
dose	JJ	dose	dose	dose	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
:	:	:	:	:	N	O
Common	JJ	common	common	common	N	O
Adverse	NNP	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
2%	CD	2%	2%	2%	N	O
in	IN	in	in	in	N	O
any	DT	any	any	ani	N	O
Fixed	NNP	fixed	fixed	fix	N	O
-	:	-	-	-	N	O
Dose	NNP	dose	dose	dose	N	O
Group	NNP	group	group	group	N	O
and	CC	and	and	and	N	O
Twice	NNP	twice	twice	twice	N	O
the	DT	the	the	the	N	O
Rate	NNP	rate	rate	rate	N	O
of	IN	of	of	of	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
