6	CD	6	6	6	N	O
corporal	JJ	corporal	corporal	corpor	N	B-AdverseReaction
rupture	NN	rupture	rupture	ruptur	N	I-AdverseReaction
cannot	NN	cannot	cannot	cannot	N	B-Factor
be	VB	be	be	be	N	I-Factor
excluded	VBN	excluded	excluded	exclud	N	I-Factor
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.2	CD	5.2	5.2	5.2	N	O
)]	NN	)]	)]	)]	N	O

EXCERPT	NN	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Dupuytren	NNP	dupuytren	dupuytren	dupuytren	N	O
's	POS	's	's	's	N	O
Contracture	NNP	contracture	contracture	contractur	Y	O
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

The	DT	the	the	the	N	O

most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
25%	CD	25%	25%	25%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
an	DT	an	an	an	N	O
incidence	NN	incidence	incidence	incid	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
were	VBD	were	were	were	N	O
edema	JJ	edema	edema	edema	Y	B-AdverseReaction
peripheral	JJ	peripheral	peripheral	peripher	N	I-AdverseReaction
(	(	(	(	(	N	O
e	NN	e	e	e	N	O
.	.	.	.	.	N	O
g	NN	g	g	g	N	O
.	.	.	.	.	N	O
,	,	,	,	,	N	O
swelling	VBG	swelling	swelling	swell	Y	B-AdverseReaction
of	IN	of	of	of	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
injected	JJ	injected	injected	inject	N	I-AdverseReaction
hand	NN	hand	hand	hand	N	I-AdverseReaction
)	)	)	)	)	N	O
,	,	,	,	,	N	O
contusion	NN	contusion	contusion	contus	Y	B-AdverseReaction
,	,	,	,	,	N	O
injection	NN	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
hemorrhage	NN	hemorrhage	hemorrhage	hemorrhag	Y	I-AdverseReaction
,	,	,	,	,	N	O
injection	NN	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
reaction	NN	reaction	reaction	reaction	N	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
injected	JJ	injected	injected	inject	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
.	.	.	.	.	N	O

Peyronie	NNP	peyronie	peyronie	peyroni	N	O
's	POS	's	's	's	N	O
Disease	NNP	disease	disease	diseas	N	O
(	(	(	(	(	N	O
6.2	CD	6.2	6.2	6.2	N	O
)	)	)	)	)	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequently	RB	frequently	frequently	frequent	N	O
reported	VBD	reported	reported	report	N	O
adverse	JJ	adverse	adverse	advers	N	O
drug	NN	drug	drug	drug	N	O
reactions	NNS	reactions	reaction	reaction	N	O
reported	VBD	reported	reported	report	N	O
with	IN	with	with	with	N	O
25%	CD	25%	25%	25%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
an	DT	an	an	an	N	O
incidence	NN	incidence	incidence	incid	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
were	VBD	were	were	were	N	O
penile	JJ	penile	penile	penil	N	B-AdverseReaction
hematoma	NN	hematoma	hematoma	hematoma	Y	I-AdverseReaction
,	,	,	,	,	N	O
penile	IN	penile	penile	penil	N	B-AdverseReaction
swelling	VBG	swelling	swelling	swell	Y	I-AdverseReaction
and	CC	and	and	and	N	O
penile	JJ	penile	penile	penil	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
.	.	.	.	.	N	O

To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Auxilium	NNP	auxilium	auxilium	auxilium	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
,	,	,	,	,	N	O
Inc	NNP	inc	inc	inc	N	O
.	.	.	.	.	N	O

at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
877	CD	877	877	877	N	O
-	:	-	-	-	N	O
663	CD	663	663	663	N	O
-	:	-	-	-	N	O
0412	CD	0412	0412	0412	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNS	studies	study	studi	N	O
Experience	NNP	experience	experience	experi	N	O
in	IN	in	in	in	N	O
Patients	NNP	patients	patient	patient	N	O
with	IN	with	with	with	N	O
Dupuytren	NNP	dupuytren	dupuytren	dupuytren	N	O
's	POS	's	's	's	N	O
Contracture	NN	contracture	contracture	contractur	Y	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

Out	IN	out	out	out	N	O
of	IN	of	of	of	N	O
1082	CD	1082	1082	1082	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
0.58	CD	0.58	0.58	0.58	N	O
mg	NN	mg	mg	mg	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
controlled	VBN	controlled	controlled	control	N	O
and	CC	and	and	and	N	O
uncontrolled	JJ	uncontrolled	uncontrolled	uncontrol	N	O
portions	NNS	portions	portion	portion	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
studies	NNS	studies	study	studi	N	O
(	(	(	(	(	N	O
2630	CD	2630	2630	2630	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
injections	NNS	injections	injection	inject	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
0.3%	CD	0.3%	0.3%	0.3%	N	O
)	)	)	)	)	N	O
patients	NNS	patients	patient	patient	N	O
had	VBD	had	had	had	N	O
a	DT	a	a	a	N	O
flexor	JJ	flexor	flexor	flexor	N	B-AdverseReaction
tendon	JJ	tendon	tendon	tendon	N	I-AdverseReaction
rupture	NN	rupture	rupture	ruptur	N	I-AdverseReaction
of	IN	of	of	of	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
treated	JJ	treated	treated	treat	N	O
finger	NN	finger	finger	finger	N	I-AdverseReaction
within	IN	within	within	within	N	O
7	CD	7	7	7	N	O
days	NNS	days	day	day	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
injection	NN	injection	injection	inject	Y	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
data	NNS	data	data	data	N	O
described	VBN	described	described	describ	N	O
below	IN	below	below	below	N	O
are	VBP	are	are	are	N	O
based	VBN	based	based	base	N	O
on	IN	on	on	on	N	O
two	CD	two	two	two	N	O
pooled	JJ	pooled	pooled	pool	N	O
randomized	VBN	randomized	randomized	random	N	O
,	,	,	,	,	N	O
double	JJ	double	double	doubl	N	O
-	:	-	-	-	N	O
blind	NN	blind	blind	blind	Y	O
,	,	,	,	,	N	O
placebo	SYM	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
through	IN	through	through	through	N	O
Day	NNP	day	day	day	N	O
90	CD	90	90	90	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
Dupuytren	NNP	dupuytren	dupuytren	dupuytren	N	O
's	POS	's	's	's	N	O
contracture	NN	contracture	contracture	contractur	Y	O
(	(	(	(	(	N	O
Studies	NNPS	studies	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
these	DT	these	these	these	N	O
trials	NNS	trials	trial	trial	N	O
,	,	,	,	,	N	O
patients	NNS	patients	patient	patient	N	O
were	VBD	were	were	were	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
up	IN	up	up	up	N	O
to	TO	to	to	to	N	O
3	CD	3	3	3	N	O
injections	NNS	injections	injection	inject	N	O
of	IN	of	of	of	N	O
0.58	CD	0.58	0.58	0.58	N	O
mg	NN	mg	mg	mg	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
or	CC	or	or	or	N	O
placebo	NN	placebo	placebo	placebo	N	O
with	IN	with	with	with	N	O
approximately	RB	approximately	approximately	approxim	N	O
4	CD	4	4	4	N	O
-	:	-	-	-	N	O
week	NN	week	week	week	N	O
intervals	NNS	intervals	interval	interv	N	O
between	IN	between	between	between	N	O
injections	NNS	injections	injection	inject	N	O
and	CC	and	and	and	N	O
the	DT	the	the	the	N	O
patients	NNS	patients	patient	patient	N	O
had	VBD	had	had	had	N	O
finger	VBN	finger	finger	finger	N	O
extension	NN	extension	extension	extens	N	O
procedures	VBZ	procedures	procedure	procedur	N	O
the	DT	the	the	the	N	O
day	NN	day	day	day	N	O
after	IN	after	after	after	N	O
injection	NN	injection	injection	inject	Y	O
,	,	,	,	,	N	O
if	IN	if	if	if	N	O
needed	VBN	needed	needed	need	N	O
,	,	,	,	,	N	O
to	TO	to	to	to	N	O
facilitate	VB	facilitate	facilitate	facilit	N	O
disruption	NN	disruption	disruption	disrupt	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
cord	NN	cord	cord	cord	N	O
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)]	NN	)]	)]	)]	N	O
.	.	.	.	.	N	O

These	DT	these	these	these	N	O
trials	NNS	trials	trial	trial	N	O
were	VBD	were	were	were	N	O
comprised	VBN	comprised	comprised	compris	N	O
of	IN	of	of	of	N	O
374	CD	374	374	374	N	O
patients	NNS	patients	patient	patient	N	O
of	IN	of	of	of	N	O
whom	WP	whom	whom	whom	N	O
249	CD	249	249	249	N	O
and	CC	and	and	and	N	O
125	CD	125	125	125	N	O
received	VBD	received	received	receiv	N	O
0.58	CD	0.58	0.58	0.58	N	O
mg	NN	mg	mg	mg	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
and	CC	and	and	and	N	O
placebo	NN	placebo	placebo	placebo	N	O
,	,	,	,	,	N	O
respectively	RB	respectively	respectively	respect	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
mean	JJ	mean	mean	mean	N	O
age	NN	age	age	age	N	O
was	VBD	was	wa	wa	N	O
63	CD	63	63	63	N	O
years	NNS	years	year	year	N	O
,	,	,	,	,	N	O
80%	CD	80%	80%	80%	N	O
were	VBD	were	were	were	N	O
male	JJ	male	male	male	N	O
and	CC	and	and	and	N	O
20%	CD	20%	20%	20%	N	O
were	VBD	were	were	were	N	O
female	JJ	female	female	femal	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
100%	CD	100%	100%	100%	N	O
were	VBD	were	were	were	N	O
white	JJ	white	white	white	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	JJ	controlled	controlled	control	N	O
portions	NNS	portions	portion	portion	N	O
of	IN	of	of	of	N	O
Studies	NNS	studies	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
2	CD	2	2	2	N	O
through	IN	through	through	through	N	O
Day	NNP	day	day	day	N	O
90	CD	90	90	90	N	O
,	,	,	,	,	N	O
98%	CD	98%	98%	98%	N	O
and	CC	and	and	and	N	O
51%	CD	51%	51%	51%	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
and	CC	and	and	and	N	O
placebo	SYM	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
had	VBD	had	had	had	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
after	IN	after	after	after	N	O
up	IN	up	up	up	N	O
to	TO	to	to	to	N	O
3	CD	3	3	3	N	O
injections	NNS	injections	injection	inject	N	O
,	,	,	,	,	N	O
respectively	RB	respectively	respectively	respect	N	O
.	.	.	.	.	N	O

Over	IN	over	over	over	N	O
95%	CD	95%	95%	95%	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
had	VBD	had	had	had	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	B-AdverseReaction
reaction	NN	reaction	reaction	reaction	N	I-AdverseReaction
of	IN	of	of	of	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
injected	JJ	injected	injected	inject	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
after	IN	after	after	after	N	O
up	IN	up	up	up	N	O
to	TO	to	to	to	N	O
3	CD	3	3	3	N	O
injections	NNS	injections	injection	inject	N	O
.	.	.	.	.	N	O

Approximately	RB	approximately	approximately	approxim	N	O
81%	CD	81%	81%	81%	N	O
of	IN	of	of	of	N	O
these	DT	these	these	these	N	O
local	JJ	local	local	local	N	O
reactions	NNS	reactions	reaction	reaction	N	O
resolved	VBD	resolved	resolved	resolv	N	O
without	IN	without	without	without	N	O
intervention	NN	intervention	intervention	intervent	N	O
within	IN	within	within	within	N	O
4	CD	4	4	4	N	O
weeks	NNS	weeks	week	week	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
injections	NNS	injections	injection	inject	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
profile	NN	profile	profile	profil	N	O
was	VBD	was	wa	wa	N	O
similar	JJ	similar	similar	similar	N	O
for	IN	for	for	for	N	O
each	DT	each	each	each	N	O
injection	NN	injection	injection	inject	Y	O
,	,	,	,	,	N	O
regardless	RB	regardless	regardless	regardless	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
number	NN	number	number	number	N	O
of	IN	of	of	of	N	O
injections	NNS	injections	injection	inject	N	O
administered	VBN	administered	administered	administ	N	O
.	.	.	.	.	N	O

However	RB	however	however	howev	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
incidence	NN	incidence	incidence	incid	N	O
of	IN	of	of	of	N	O
pruritus	NN	pruritus	pruritus	pruritu	Y	B-AdverseReaction
increased	VBN	increased	increased	increas	N	O
with	IN	with	with	with	N	O
more	RBR	more	more	more	N	O
injections	NNS	injections	injection	inject	N	O
[	VBP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNS	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.4	CD	5.4	5.4	5.4	N	O
)]	NN	)]	)]	)]	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequently	RB	frequently	frequently	frequent	N	O
reported	VBD	reported	reported	report	N	O
adverse	JJ	adverse	adverse	advers	N	O
drug	NN	drug	drug	drug	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
25%	CD	25%	25%	25%	N	O
)	)	)	)	)	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
Dupuytren	NNP	dupuytren	dupuytren	dupuytren	N	O
's	POS	's	's	's	N	O
contracture	NN	contracture	contracture	contractur	Y	O
included	VBD	included	included	includ	N	O
edema	JJ	edema	edema	edema	Y	B-AdverseReaction
peripheral	NN	peripheral	peripheral	peripher	N	I-AdverseReaction
(	(	(	(	(	N	O
mostly	RB	mostly	mostly	mostli	N	O
swelling	VBG	swelling	swelling	swell	Y	B-AdverseReaction
of	IN	of	of	of	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
injected	JJ	injected	injected	inject	N	I-AdverseReaction
hand	NN	hand	hand	hand	N	I-AdverseReaction
)	)	)	)	)	N	O
,	,	,	,	,	N	O
contusion	NN	contusion	contusion	contus	Y	B-AdverseReaction
,	,	,	,	,	N	O
injection	NN	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
hemorrhage	NN	hemorrhage	hemorrhage	hemorrhag	Y	I-AdverseReaction
,	,	,	,	,	N	O
injection	NN	injection	injection	inject	Y	B-AdverseReaction
site	NN	site	site	site	N	I-AdverseReaction
reaction	NN	reaction	reaction	reaction	N	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
the	DT	the	the	the	N	I-AdverseReaction
treated	JJ	treated	treated	treat	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
3	CD	3	3	3	N	O
shows	VBZ	shows	show	show	N	O
the	DT	the	the	the	N	O
incidence	NN	incidence	incidence	incid	N	O
of	IN	of	of	of	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
that	WDT	that	that	that	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
or	CC	or	or	or	N	O
equal	JJ	equal	equal	equal	N	O
to	TO	to	to	to	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
XIAFLEX	NNP	xiaflex	xiaflex	xiaflex	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
frequency	NN	frequency	frequency	frequenc	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	SYM	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
treated	VBN	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
after	IN	after	after	after	N	O
up	IN	up	up	up	N	O
to	TO	to	to	to	N	O
3	CD	3	3	3	N	O
injections	NNS	injections	injection	inject	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
pooled	JJ	pooled	pooled	pool	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
through	IN	through	through	through	N	O
Day	NNP	day	day	day	N	O
90	CD	90	90	90	N	O
(	(	(	(	(	N	O
Studies	NNPS	studies	study	studi	N	O
1	CD	1	1	1	N	O
