6	CD	6	6	6	N	O
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
non	NN	non	non	non	N	O
-	:	-	-	-	N	O
hematologic	JJ	hematologic	hematologic	hematolog	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
for	IN	for	for	for	N	O
NHL	NNP	nhl	nhl	nhl	N	O
(	(	(	(	(	N	O
frequency	NN	frequency	frequency	frequenc	N	O
15%	CD	15%	15%	15%	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
nausea	JJ	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
pyrexia	NN	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
anorexia	NN	anorexia	anorexia	anorexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
weight	NN	weight	weight	weight	Y	B-AdverseReaction
decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
stomatitis	NN	stomatitis	stomatitis	stomat	Y	B-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
hematologic	NN	hematologic	hematologic	hematolog	N	B-AdverseReaction
abnormalities	NNS	abnormalities	abnormality	abnorm	N	I-AdverseReaction
for	IN	for	for	for	N	O
both	DT	both	both	both	N	O
indications	NNS	indications	indication	indic	N	O
(	(	(	(	(	N	O
frequency	NN	frequency	frequency	frequenc	N	O
15%	CD	15%	15%	15%	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
lymphopenia	JJ	lymphopenia	lymphopenia	lymphopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
leukopenia	NN	leukopenia	leukopenia	leukopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
thrombocytopenia	NN	thrombocytopenia	thrombocytopenia	thrombocytopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
neutropenia	RB	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

EXCERPT	NN	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Teva	NNP	teva	teva	teva	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
896	CD	896	896	896	N	O
-	:	-	-	-	N	O
5855	CD	5855	5855	5855	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O

Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

Chronic	NNP	chronic	chronic	chronic	N	O
Lymphocytic	NNP	lymphocytic	lymphocytic	lymphocyt	N	O
Leukemia	NNP	leukemia	leukemia	leukemia	Y	O

The	DT	the	the	the	N	O
data	NNS	data	data	data	N	O
described	VBD	described	described	describ	N	O
below	IN	below	below	below	N	O
reflect	NN	reflect	reflect	reflect	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
TREANDA	NNP	treanda	treanda	treanda	N	O
in	IN	in	in	in	N	O
153	CD	153	153	153	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
CLL	NNP	cll	cll	cll	Y	O
studied	VBD	studied	studied	studi	N	O
in	IN	in	in	in	N	O
an	DT	an	an	an	N	O
active	JJ	active	active	activ	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
,	,	,	,	,	N	O
randomized	VBN	randomized	randomized	random	N	O
trial	NN	trial	trial	trial	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
population	NN	population	population	popul	N	O
was	VBD	was	wa	wa	N	O
45	CD	45	45	45	N	O
-	:	-	-	-	N	O
77	CD	77	77	77	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
age	NN	age	age	age	N	O
,	,	,	,	,	N	O
63%	CD	63%	63%	63%	N	O
male	NN	male	male	male	N	O
,	,	,	,	,	N	O
100%	CD	100%	100%	100%	N	O
white	JJ	white	white	white	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
were	VBD	were	were	were	N	O
treatment	NN	treatment	treatment	treatment	N	O
naive	JJ	naive	naive	naiv	N	O
.	.	.	.	.	N	O

All	DT	all	all	all	N	O
patients	NNS	patients	patient	patient	N	O
started	VBD	started	started	start	N	O
the	DT	the	the	the	N	O
study	NN	study	study	studi	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
100	CD	100	100	100	N	O
mg	NNS	mg	mg	mg	N	O
m	RB	m	m	m	N	O
2	CD	2	2	2	N	O
intravenously	RB	intravenously	intravenously	intraven	N	O
over	IN	over	over	over	N	O
30	CD	30	30	30	N	O
minutes	NNS	minutes	minute	minut	N	O
on	IN	on	on	on	N	O
Days	NNS	days	day	day	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
2	CD	2	2	2	N	O
every	DT	every	every	everi	N	O
28	CD	28	28	28	N	O
days	NNS	days	day	day	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
according	VBG	according	according	accord	N	O
to	TO	to	to	to	N	O
NCI	NNP	nci	nci	nci	N	O
CTC	NNP	ctc	ctc	ctc	N	O
v	NN	v	v	v	N	O
.	.	.	.	.	N	O
2.0	CD	2.0	2.0	2.0	N	O
.	.	.	.	.	N	O

Non	NNP	non	non	non	N	O
-	:	-	-	-	N	O
hematologic	JJ	hematologic	hematologic	hematolog	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
any	DT	any	any	ani	N	O
grade	NN	grade	grade	grade	N	O
)	)	)	)	)	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
TREANDA	NNP	treanda	treanda	treanda	N	O
group	NN	group	group	group	N	O
that	WDT	that	that	that	N	O
occurred	VBD	occurred	occurred	occur	N	O
with	IN	with	with	with	N	O
a	DT	a	a	a	N	O
frequency	NN	frequency	frequency	frequenc	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
15%	CD	15%	15%	15%	N	O
were	VBD	were	were	were	N	O
pyrexia	NNS	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
(	(	(	(	(	N	O
24%	CD	24%	24%	24%	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
(	(	(	(	(	N	O
20%	CD	20%	20%	20%	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
(	(	(	(	(	N	O
16%	CD	16%	16%	16%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Other	JJ	other	other	other	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
seen	VBN	seen	seen	seen	N	O
frequently	RB	frequently	frequently	frequent	N	O
in	IN	in	in	in	N	O
one	CD	one	one	one	N	O
or	CC	or	or	or	N	O
more	JJR	more	more	more	N	O
studies	NNS	studies	study	studi	N	O
included	VBD	included	included	includ	N	O
asthenia	NN	asthenia	asthenia	asthenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
malaise	NN	malaise	malaise	malais	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
weakness	NN	weakness	weakness	weak	Y	B-AdverseReaction
;	:	;	;	;	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
mouth	NN	mouth	mouth	mouth	N	I-AdverseReaction
;	:	;	;	;	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
;	:	;	;	;	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
;	:	;	;	;	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
;	:	;	;	;	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
;	:	;	;	;	N	O
mucosal	CC	mucosal	mucosal	mucos	N	B-AdverseReaction
inflammation	NN	inflammation	inflammation	inflamm	Y	I-AdverseReaction
and	CC	and	and	and	N	O
stomatitis	NN	stomatitis	stomatitis	stomat	Y	B-AdverseReaction
.	.	.	.	.	N	O

Worsening	VBG	worsening	worsening	worsen	N	B-AdverseReaction
hypertension	NN	hypertension	hypertension	hypertens	Y	I-AdverseReaction
was	VBD	was	wa	wa	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
4	CD	4	4	4	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
TREANDA	NNP	treanda	treanda	treanda	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
CLL	NNP	cll	cll	cll	Y	O
trial	NN	trial	trial	trial	N	O
and	CC	and	and	and	N	O
in	IN	in	in	in	N	O
none	NN	none	none	none	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
chlorambucil	NN	chlorambucil	chlorambucil	chlorambucil	N	O
.	.	.	.	.	N	O

Three	CD	three	three	three	N	O
of	IN	of	of	of	N	O
these	DT	these	these	these	N	O
4	CD	4	4	4	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
described	VBN	described	described	describ	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
hypertensive	JJ	hypertensive	hypertensive	hypertens	Y	B-AdverseReaction
crisis	NN	crisis	crisis	crisi	N	I-AdverseReaction
and	CC	and	and	and	N	O
were	VBD	were	were	were	N	O
managed	VBN	managed	managed	manag	N	O
with	IN	with	with	with	N	O
oral	JJ	oral	oral	oral	N	O
medications	NNS	medications	medication	medic	N	O
and	CC	and	and	and	N	O
resolved	VBN	resolved	resolved	resolv	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequent	JJ	frequent	frequent	frequent	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
study	VB	study	study	studi	N	O
withdrawal	NN	withdrawal	withdrawal	withdraw	N	O
for	IN	for	for	for	N	O
patients	NNS	patients	patient	patient	N	O
receiving	VBG	receiving	receiving	receiv	N	O
TREANDA	NNP	treanda	treanda	treanda	N	O
were	VBD	were	were	were	N	O
hypersensitivity	NN	hypersensitivity	hypersensitivity	hypersensit	Y	B-AdverseReaction
(	(	(	(	(	N	O
2%	CD	2%	2%	2%	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
pyrexia	NN	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
contains	VBZ	contains	contains	contain	N	O
the	DT	the	the	the	N	O
treatment	NN	treatment	treatment	treatment	N	O
emergent	JJ	emergent	emergent	emerg	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
regardless	RB	regardless	regardless	regardless	N	O
of	IN	of	of	of	N	O
attribution	NN	attribution	attribution	attribut	N	O
,	,	,	,	,	N	O
that	WDT	that	that	that	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
either	DT	either	either	either	N	O
treatment	NN	treatment	treatment	treatment	N	O
group	NN	group	group	group	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
randomized	JJ	randomized	randomized	random	N	O
CLL	NNP	cll	cll	cll	Y	O
clinical	JJ	clinical	clinical	clinic	N	O
study	NN	study	study	studi	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Non	NNP	non	non	non	N	O
-	:	-	-	-	N	O
Hematologic	NNP	hematologic	hematologic	hematolog	N	O
Adverse	NNP	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
Occurring	NNP	occurring	occurring	occur	N	O
in	IN	in	in	in	N	O
Randomized	NNP	randomized	randomized	random	N	O
CLL	NNP	cll	cll	cll	Y	O
Clinical	NNP	clinical	clinical	clinic	N	O
Study	NNP	study	study	studi	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
Least	NNP	least	least	least	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O

Number	NNP	number	number	number	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O

TREANDA	NNP	treanda	treanda	treanda	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
153	CD	153	153	153	N	O
)	)	)	)	)	N	O
Chlorambucil	NNP	chlorambucil	chlorambucil	chlorambucil	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
143	CD	143	143	143	N	O
)	)	)	)	)	N	O

System	NNP	system	system	system	N	O
organ	JJ	organ	organ	organ	N	O
class	NN	class	class	class	N	O
Preferred	NNP	preferred	preferred	prefer	N	O
term	NN	term	term	term	N	O
All	NNP	all	all	all	N	O
Grades	NNP	grades	grade	grade	N	O
Grade	NNP	grade	grade	grade	N	O
3	CD	3	3	3	N	O
4	CD	4	4	4	N	O
All	DT	all	all	all	N	O
Grades	NNP	grades	grade	grade	N	O
Grade	NNP	grade	grade	grade	N	O
3	CD	3	3	3	N	O
4	CD	4	4	4	N	O

Total	JJ	total	total	total	N	O
number	NN	number	number	number	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
1	CD	1	1	1	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
121	CD	121	121	121	N	O
(	(	(	(	(	N	O
79	CD	79	79	79	N	O
)	)	)	)	)	N	O
52	CD	52	52	52	N	O
(	(	(	(	(	N	O
34	CD	34	34	34	N	O
)	)	)	)	)	N	O
96	CD	96	96	96	N	O
(	(	(	(	(	N	O
67	CD	67	67	67	N	O
)	)	)	)	)	N	O
25	CD	25	25	25	N	O
(	(	(	(	(	N	O
17	CD	17	17	17	N	O
)	)	)	)	)	N	O

Gastrointestinal	JJ	gastrointestinal	gastrointestinal	gastrointestin	N	O
disorders	NNS	disorders	disorder	disord	N	O

Nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
31	CD	31	31	31	N	O
(	(	(	(	(	N	O
20	CD	20	20	20	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
21	CD	21	21	21	N	O
(	(	(	(	(	N	O
15	CD	15	15	15	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O

Vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
24	CD	24	24	24	N	O
(	(	(	(	(	N	O
16	CD	16	16	16	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
9	CD	9	9	9	N	O
(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
14	CD	14	14	14	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
3	CD	3	3	3	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

General	NNP	general	general	gener	N	O
disorders	NNS	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
administration	NN	administration	administration	administr	N	O
site	NN	site	site	site	N	O
conditions	NNS	conditions	condition	condit	N	O

Pyrexia	$	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
36	CD	36	36	36	N	O
(	(	(	(	(	N	O
24	CD	24	24	24	N	O
)	)	)	)	)	N	O
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
4	CD	4	4	4	N	O
)	)	)	)	)	N	O
8	CD	8	8	8	N	O
(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O

Fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
14	CD	14	14	14	N	O
(	(	(	(	(	N	O
9	CD	9	9	9	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
8	CD	8	8	8	N	O
(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Asthenia	NNP	asthenia	asthenia	asthenia	Y	B-AdverseReaction
13	CD	13	13	13	N	O
(	(	(	(	(	N	O
8	CD	8	8	8	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
4	CD	4	4	4	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Chills	NNS	chills	chill	chill	Y	B-AdverseReaction
9	CD	9	9	9	N	O
(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Immune	NNP	immune	immune	immun	N	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O

Hypersensitivity	NN	hypersensitivity	hypersensitivity	hypersensit	Y	B-AdverseReaction
7	CD	7	7	7	N	O
(	(	(	(	(	N	O
5	CD	5	5	5	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
