6	CD	6	6	6	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
fatigue	JJ	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
pruritus	NN	pruritus	pruritus	pruritu	Y	B-AdverseReaction
,	,	,	,	,	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
colitis	NN	colitis	colitis	coliti	Y	B-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

To	TO	to	to	to	N	O

report	NN	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Bristol	NNP	bristol	bristol	bristol	N	O
-	:	-	-	-	N	O
Myers	NNS	myers	myers	myer	N	O
Squibb	VBP	squibb	squibb	squibb	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
721	CD	721	721	721	N	O
-	:	-	-	-	N	O
5072	CD	5072	5072	5072	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
cannot	JJ	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
with	IN	with	with	with	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
other	JJ	other	other	other	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
or	CC	or	or	or	N	O
experience	NN	experience	experience	experi	N	O
with	IN	with	with	with	N	O
therapeutics	NNS	therapeutics	therapeutic	therapeut	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
same	JJ	same	same	same	N	O
class	NN	class	class	class	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
development	NN	development	development	develop	N	O
program	NN	program	program	program	N	O
excluded	VBD	excluded	excluded	exclud	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
active	JJ	active	active	activ	N	O
autoimmune	JJ	autoimmune	autoimmune	autoimmun	N	O
disease	NN	disease	disease	diseas	N	O
or	CC	or	or	or	N	O
those	DT	those	those	those	N	O
receiving	VBG	receiving	receiving	receiv	N	O
systemic	JJ	systemic	systemic	system	N	O
immunosuppression	NN	immunosuppression	immunosuppression	immunosuppress	Y	O
for	IN	for	for	for	N	O
organ	JJ	organ	organ	organ	N	O
transplantation	NN	transplantation	transplantation	transplant	N	O
.	.	.	.	.	N	O

Exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
YERVOY	VB	yervoy	yervoy	yervoy	N	O
3	CD	3	3	3	N	O
mg	NNS	mg	mg	mg	N	O
kg	NN	kg	kg	kg	N	O
for	IN	for	for	for	N	O
4	CD	4	4	4	N	O
doses	NNS	doses	dos	dose	N	O
given	VBN	given	given	given	N	O
by	IN	by	by	by	N	O
intravenous	JJ	intravenous	intravenous	intraven	N	O
infusion	NN	infusion	infusion	infus	Y	O
in	IN	in	in	in	N	O
previously	RB	previously	previously	previous	N	O
treated	VBN	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
unresectable	JJ	unresectable	unresectable	unresect	N	O
or	CC	or	or	or	N	O
metastatic	JJ	metastatic	metastatic	metastat	N	O
melanoma	NN	melanoma	melanoma	melanoma	Y	O
was	VBD	was	wa	wa	N	O
assessed	VBN	assessed	assessed	assess	N	O
in	IN	in	in	in	N	O
a	DT	a	a	a	N	O
randomized	JJ	randomized	randomized	random	N	O
,	,	,	,	,	N	O
double	JJ	double	double	doubl	N	O
-	:	-	-	-	N	O
blind	VB	blind	blind	blind	Y	O
clinical	JJ	clinical	clinical	clinic	N	O
study	NN	study	study	studi	N	O
(	(	(	(	(	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

[	NNS	[	[	[	N	O
See	NNP	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O
]	NN	]	]	]	N	O

One	CD	one	one	one	N	O
hundred	VBD	hundred	hundred	hundr	N	O
thirty	SYM	thirty	thirty	thirti	N	O
-	:	-	-	-	N	O
one	CD	one	one	one	N	O
patients	NNS	patients	patient	patient	N	O
(	(	(	(	(	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
57	CD	57	57	57	N	O
years	NNS	years	year	year	N	O
,	,	,	,	,	N	O
60%	CD	60%	60%	60%	N	O
male	NN	male	male	male	N	O
)	)	)	)	)	N	O
received	VBD	received	received	receiv	N	O
YERVOY	NNP	yervoy	yervoy	yervoy	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
agent	NN	agent	agent	agent	N	O
,	,	,	,	,	N	O
380	CD	380	380	380	N	O
patients	NNS	patients	patient	patient	N	O
(	(	(	(	(	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
56	CD	56	56	56	N	O
years	NNS	years	year	year	N	O
,	,	,	,	,	N	O
61%	CD	61%	61%	61%	N	O
male	NN	male	male	male	N	O
)	)	)	)	)	N	O
received	VBD	received	received	receiv	N	O
YERVOY	NNP	yervoy	yervoy	yervoy	N	O
with	IN	with	with	with	N	O
an	DT	an	an	an	N	O
investigational	JJ	investigational	investigational	investig	N	O
gp100	NN	gp100	gp100	gp100	N	O
peptide	NN	peptide	peptide	peptid	N	O
vaccine	NN	vaccine	vaccine	vaccin	N	O
(	(	(	(	(	N	O
gp100	NN	gp100	gp100	gp100	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
132	CD	132	132	132	N	O
patients	NNS	patients	patient	patient	N	O
(	(	(	(	(	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
57	CD	57	57	57	N	O
years	NNS	years	year	year	N	O
,	,	,	,	,	N	O
54%	CD	54%	54%	54%	N	O
male	NN	male	male	male	N	O
)	)	)	)	)	N	O
received	VBD	received	received	receiv	N	O
gp100	JJ	gp100	gp100	gp100	N	O
peptide	JJ	peptide	peptide	peptid	N	O
vaccine	NN	vaccine	vaccine	vaccin	N	O
alone	RB	alone	alone	alon	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
study	NN	study	study	studi	N	O
received	VBD	received	received	receiv	N	O
a	DT	a	a	a	N	O
median	NN	median	median	median	N	O
of	IN	of	of	of	N	O
4	CD	4	4	4	N	O
doses	NNS	doses	dos	dose	N	O
(	(	(	(	(	N	O
range	NN	range	range	rang	N	O
:	:	:	:	:	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
4	CD	4	4	4	N	O
doses	NNS	doses	dos	dose	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

YERVOY	NN	yervoy	yervoy	yervoy	N	O
was	VBD	was	wa	wa	N	O
discontinued	VBN	discontinued	discontinued	discontinu	N	O
for	IN	for	for	for	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
10%	CD	10%	10%	10%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
YERVOY	NNP	yervoy	yervoy	yervoy	N	O
at	IN	at	at	at	N	O
3	CD	3	3	3	N	O
mg	NNS	mg	mg	mg	N	O
kg	NNS	kg	kg	kg	N	O
were	VBD	were	were	were	N	O
fatigue	JJ	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
pruritus	NN	pruritus	pruritus	pruritu	Y	B-AdverseReaction
,	,	,	,	,	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
colitis	NN	colitis	colitis	coliti	Y	B-AdverseReaction
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
presents	NNS	presents	present	present	N	O
selected	VBN	selected	selected	select	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
from	IN	from	from	from	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
which	WDT	which	which	which	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
YERVOY	NNP	yervoy	yervoy	yervoy	N	O
-	:	-	-	-	N	O
containing	NN	containing	containing	contain	N	O
arms	NNS	arms	arm	arm	N	O
and	CC	and	and	and	N	O
with	IN	with	with	with	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
5%	CD	5%	5%	5%	N	O
increased	VBD	increased	increased	increas	N	O
incidence	NN	incidence	incidence	incid	N	O
over	IN	over	over	over	N	O
the	DT	the	the	the	N	O
control	NN	control	control	control	N	O
gp100	NN	gp100	gp100	gp100	N	O
arm	NN	arm	arm	arm	N	O
for	IN	for	for	for	N	O
all	DT	all	all	all	N	O
-	:	-	-	-	N	O
grade	NN	grade	grade	grade	N	O
events	NNS	events	event	event	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
1%	CD	1%	1%	1%	N	O
incidence	NN	incidence	incidence	incid	N	O
over	IN	over	over	over	N	O
the	DT	the	the	the	N	O
control	NN	control	control	control	N	O
group	NN	group	group	group	N	O
for	IN	for	for	for	N	O
Grade	NNP	grade	grade	grade	N	O
3	CD	3	3	3	N	O
-	:	-	-	-	N	O
5	CD	5	5	5	N	O
events	NNS	events	event	event	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Selected	VBN	selected	selected	select	N	O
Adverse	NNP	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O

a	DT	a	a	a	N	O
Incidences	NNP	incidences	incidence	incid	N	O
presented	VBN	presented	presented	present	N	O
in	IN	in	in	in	N	O
this	DT	this	this	thi	N	O
table	NN	table	table	tabl	N	O
are	VBP	are	are	are	N	O
based	VBN	based	based	base	N	O
on	IN	on	on	on	N	O
reports	NNS	reports	report	report	N	O
of	IN	of	of	of	N	O
adverse	JJ	adverse	adverse	advers	N	O
events	NNS	events	event	event	N	O
regardless	NN	regardless	regardless	regardless	N	O
of	IN	of	of	of	N	O
causality	NN	causality	causality	causal	N	O
.	.	.	.	.	N	O

Percentage	NN	percentage	percentage	percentag	N	O

(	(	(	(	(	N	O
)	)	)	)	)	N	O
of	IN	of	of	of	N	O
Patientsa	NNP	patientsa	patientsa	patientsa	N	O

YERVOY3	NNP	yervoy3	yervoy3	yervoy3	N	O
mg	VBD	mg	mg	mg	N	O
kgn	$	kgn	kgn	kgn	N	O
131	CD	131	131	131	N	O
YERVOY3	NNP	yervoy3	yervoy3	yervoy3	N	O
mg	NN	mg	mg	mg	N	O
kg	NN	kg	kg	kg	N	O
gp100n	VBD	gp100n	gp100n	gp100n	N	O
380	CD	380	380	380	N	O
gp100n	NN	gp100n	gp100n	gp100n	N	O
132	CD	132	132	132	N	O

System	NNP	system	system	system	N	O
Organ	NNP	organ	organ	organ	N	O
Class	NNP	class	class	class	N	O
Preferred	NNP	preferred	preferred	prefer	N	O
Term	NNP	term	term	term	N	O
AnyGrade	NNP	anygrade	anygrade	anygrad	N	O
Grade3	NNP	grade3	grade3	grade3	N	O
-	:	-	-	-	N	O
5	CD	5	5	5	N	O
AnyGrade	NNP	anygrade	anygrade	anygrad	N	O
Grade3	NNP	grade3	grade3	grade3	N	O
-	:	-	-	-	N	O
5	CD	5	5	5	N	O
AnyGrade	NNP	anygrade	anygrade	anygrad	N	O
Grade3	NNP	grade3	grade3	grade3	N	O
-	:	-	-	-	N	O
5	CD	5	5	5	N	O

Gastrointestinal	JJ	gastrointestinal	gastrointestinal	gastrointestin	N	O
Disorders	NNS	disorders	disorder	disord	N	O

Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
32	CD	32	32	32	N	O
5	CD	5	5	5	N	O
37	CD	37	37	37	N	O
4	CD	4	4	4	N	O
20	CD	20	20	20	N	O
1	CD	1	1	1	N	O

Colitis	NN	colitis	colitis	coliti	Y	B-AdverseReaction
8	CD	8	8	8	N	O
5	CD	5	5	5	N	O
5	CD	5	5	5	N	O
3	CD	3	3	3	N	O
2	CD	2	2	2	N	O
0	CD	0	0	0	N	O

Skin	NNP	skin	skin	skin	N	O
and	CC	and	and	and	N	O
Subcutaneous	NNP	subcutaneous	subcutaneous	subcutan	N	O
Tissue	NNP	tissue	tissue	tissu	N	O
Disorders	NNP	disorders	disorder	disord	N	O

Pruritus	NNP	pruritus	pruritus	pruritu	Y	B-AdverseReaction
31	CD	31	31	31	N	O
0	CD	0	0	0	N	O
21	CD	21	21	21	N	O
1	CD	1	1	1	N	O
11	CD	11	11	11	N	O
0	CD	0	0	0	N	O

Rash	NNP	rash	rash	rash	Y	B-AdverseReaction
29	CD	29	29	29	N	O
2	CD	2	2	2	N	O
25	CD	25	25	25	N	O
2	CD	2	2	2	N	O
8	CD	8	8	8	N	O
0	CD	0	0	0	N	O

General	NNP	general	general	gener	N	O
Disorders	NNP	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
Administration	NNP	administration	administration	administr	N	O
Site	NNP	site	site	site	N	O
Conditions	NNS	conditions	condition	condit	N	O

Fatigue	NNP	fatigue	fatigue	fatigu	Y	B-AdverseReaction
41	CD	41	41	41	N	O
7	CD	7	7	7	N	O
34	CD	34	34	34	N	O
5	CD	5	5	5	N	O
31	CD	31	31	31	N	O
3	CD	3	3	3	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
presents	VBZ	presents	present	present	N	O
the	DT	the	the	the	N	O
per	IN	per	per	per	N	O
-	:	-	-	-	N	O
patient	NN	patient	patient	patient	N	O
incidence	NN	incidence	incidence	incid	N	O
of	IN	of	of	of	N	O
severe	JJ	severe	severe	sever	N	B-Severity
,	,	,	,	,	N	O
life	NN	life	life	life	N	B-Severity
-	:	-	-	-	N	I-Severity
threatening	NN	threatening	threatening	threaten	N	I-Severity
,	,	,	,	,	N	O
or	CC	or	or	or	N	O
fatal	JJ	fatal	fatal	fatal	N	B-AdverseReaction
immune	JJ	immune	immune	immun	N	B-AdverseReaction
-	:	-	-	-	N	I-AdverseReaction
mediated	JJ	mediated	mediated	mediat	N	I-AdverseReaction
adverse	JJ	adverse	adverse	advers	N	I-AdverseReaction
reactions	NNS	reactions	reaction	reaction	N	I-AdverseReaction
from	IN	from	from	from	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
.	.	.	.	.	N	O

Table	NN	table	table	tabl	N	O

2	CD	2	2	2	N	O
:	:	:	:	:	N	O
Severe	JJ	severe	severe	sever	N	B-Severity
to	TO	to	to	to	N	O
Fatal	NNP	fatal	fatal	fatal	N	B-AdverseReaction
Immune	NNP	immune	immune	immun	N	B-AdverseReaction
-	:	-	-	-	N	I-AdverseReaction
mediated	VBD	mediated	mediated	mediat	N	I-AdverseReaction
Adverse	JJ	adverse	adverse	advers	N	I-AdverseReaction
Reactions	NNP	reactions	reaction	reaction	N	I-AdverseReaction
in	IN	in	in	in	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O

a	DT	a	a	a	N	O
Including	NNP	including	including	includ	N	O
fatal	JJ	fatal	fatal	fatal	N	B-AdverseReaction
outcome	NN	outcome	outcome	outcom	N	O
.	.	.	.	.	N	O

b	NN	b	b	b	N	O
Including	NNP	including	including	includ	N	O
intestinal	JJ	intestinal	intestinal	intestin	N	B-AdverseReaction
perforation	NN	perforation	perforation	perfor	Y	I-AdverseReaction
.	.	.	.	.	N	O

c	NNS	c	c	c	N	O
Underlying	VBG	underlying	underlying	underli	N	O
etiology	NN	etiology	etiology	etiolog	N	O
not	RB	not	not	not	N	O
established	VBN	established	established	establish	N	O
.	.	.	.	.	N	O

Percentage	NN	percentage	percentage	percentag	N	O

(	(	(	(	(	N	O
)	)	)	)	)	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O

YERVOY3	NNP	yervoy3	yervoy3	yervoy3	N	O
mg	VBD	mg	mg	mg	N	O
kgn	$	kgn	kgn	kgn	N	O
131	CD	131	131	131	N	O
YERVOY3	NNP	yervoy3	yervoy3	yervoy3	N	O
mg	NN	mg	mg	mg	N	O
kg	NN	kg	kg	kg	N	O
gp100n	VBD	gp100n	gp100n	gp100n	N	O
380	CD	380	380	380	N	O

Any	DT	any	any	ani	N	O
Immune	NNP	immune	immune	immun	N	O
-	:	-	-	-	N	O
mediated	VBD	mediated	mediated	mediat	N	O
Adverse	JJ	adverse	adverse	advers	N	O
Reaction	NNP	reaction	reaction	reaction	N	O
15	CD	15	15	15	N	O
12	CD	12	12	12	N	O

Enterocolitisa	NNP	enterocolitisa	enterocolitisa	enterocolitisa	N	B-AdverseReaction
,	,	,	,	,	N	O
b	VBD	b	b	b	N	O
7	CD	7	7	7	N	O
7	CD	7	7	7	N	O

Hepatotoxicitya	NNP	hepatotoxicitya	hepatotoxicitya	hepatotoxicitya	N	B-AdverseReaction
1	CD	1	1	1	N	O
2	CD	2	2	2	N	O

Dermatitisa	NNP	dermatitisa	dermatitisa	dermatitisa	N	B-AdverseReaction
2	CD	2	2	2	N	O
3	CD	3	3	3	N	O

Neuropathya	NNP	neuropathya	neuropathya	neuropathya	N	B-AdverseReaction
1	CD	1	1	1	N	O
1	CD	1	1	1	N	O

Endocrinopathy	JJ	endocrinopathy	endocrinopathy	endocrinopathi	N	B-AdverseReaction
4	CD	4	4	4	N	O
1	CD	1	1	1	N	O

Hypopituitarism	NNP	hypopituitarism	hypopituitarism	hypopituitar	Y	B-AdverseReaction
4	CD	4	4	4	N	O
1	CD	1	1	1	N	O

Adrenal	NNP	adrenal	adrenal	adren	N	B-AdverseReaction
insufficiency	NN	insufficiency	insufficiency	insuffici	N	I-AdverseReaction
0	CD	0	0	0	N	O
1	CD	1	1	1	N	O

Other	JJ	other	other	other	N	O

Pneumonitis	NN	pneumonitis	pneumonitis	pneumon	Y	B-AdverseReaction
0	CD	0	0	0	N	O
1	CD	1	1	1	N	O

Meningitis	NNP	meningitis	meningitis	mening	Y	B-AdverseReaction
0	CD	0	0	0	N	O
1	CD	1	1	1	N	O

Nephritis	RB	nephritis	nephritis	nephriti	Y	B-AdverseReaction
1	CD	1	1	1	N	O
0	CD	0	0	0	N	O

Eosinophiliac	NNP	eosinophiliac	eosinophiliac	eosinophiliac	N	B-AdverseReaction
1	CD	1	1	1	N	O
0	CD	0	0	0	N	O

Pericarditisa	NNP	pericarditisa	pericarditisa	pericarditisa	N	B-AdverseReaction
,	,	,	,	,	N	O
c	VBD	c	c	c	N	O
0	CD	0	0	0	N	O
1	CD	1	1	1	N	O

Across	IN	across	across	across	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
that	WDT	that	that	that	N	O
utilized	VBD	utilized	utilized	util	N	O
YERVOY	NNP	yervoy	yervoy	yervoy	N	O
doses	NNS	doses	dos	dose	N	O
ranging	VBG	ranging	ranging	rang	N	O
from	IN	from	from	from	N	O
0.3	CD	0.3	0.3	0.3	N	O
to	TO	to	to	to	N	O
10	CD	10	10	10	N	O
mg	NN	mg	mg	mg	N	O
kg	NN	kg	kg	kg	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
following	JJ	following	following	follow	N	O
adverse	JJ	adverse	adverse	advers	N	O
