6	CD	6	6	6	N	O
sinusitis	NN	sinusitis	sinusitis	sinus	Y	B-AdverseReaction
,	,	,	,	,	N	O
back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

To	TO	to	to	to	N	O

report	NN	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Novartis	NNP	novartis	novartis	novarti	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
Corporation	NNP	corporation	corporation	corpor	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
888	CD	888	888	888	N	O
-	:	-	-	-	N	O
669	CD	669	669	669	N	O
-	:	-	-	-	N	O
6682	CD	6682	6682	6682	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
(	(	(	(	(	N	O
Studies	NNPS	studies	study	studi	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
2	CD	2	2	2	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
3	CD	3	3	3	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
a	DT	a	a	a	N	O
total	NN	total	total	total	N	O
of	IN	of	of	of	N	O
1212	CD	1212	1212	1212	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
relapsing	VBG	relapsing	relapsing	relaps	N	O
forms	NNS	forms	form	form	N	O
of	IN	of	of	of	N	O
multiple	JJ	multiple	multiple	multipl	N	O
sclerosis	NN	sclerosis	sclerosis	sclerosi	N	O
received	VBD	received	received	receiv	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
.	.	.	.	.	N	O

This	DT	this	this	thi	N	O
included	VBD	included	included	includ	N	O
783	CD	783	783	783	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
2	CD	2	2	2	N	O
-	:	-	-	-	N	O
year	NN	year	year	year	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
(	(	(	(	(	N	O
Studies	NNPS	studies	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
3	CD	3	3	3	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
429	CD	429	429	429	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
1	CD	1	1	1	N	O
year	NN	year	year	year	N	O
active	JJ	active	active	activ	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trial	NN	trial	trial	trial	N	O
(	(	(	(	(	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
overall	JJ	overall	overall	overal	N	O
exposure	NN	exposure	exposure	exposur	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
controlled	JJ	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
was	VBD	was	wa	wa	N	O
equivalent	JJ	equivalent	equivalent	equival	N	O
to	TO	to	to	to	N	O
1716	CD	1716	1716	1716	N	O
person	NN	person	person	person	N	O
-	:	-	-	-	N	O
years	NNS	years	year	year	N	O
.	.	.	.	.	N	O

Approximately	RB	approximately	approximately	approxim	N	O
1000	CD	1000	1000	1000	N	O
patients	NNS	patients	patient	patient	N	O
received	VBN	received	received	receiv	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
2	CD	2	2	2	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
treatment	NN	treatment	treatment	treatment	N	O
with	IN	with	with	with	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
all	DT	all	all	all	N	O
clinical	JJ	clinical	clinical	clinic	N	O
studies	NNS	studies	study	studi	N	O
,	,	,	,	,	N	O
including	VBG	including	including	includ	N	O
uncontrolled	JJ	uncontrolled	uncontrolled	uncontrol	N	O
extension	NN	extension	extension	extens	N	O
studies	NNS	studies	study	studi	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
was	VBD	was	wa	wa	N	O
approximately	RB	approximately	approximately	approxim	N	O
4119	CD	4119	4119	4119	N	O
person	NN	person	person	person	N	O
-	:	-	-	-	N	O
years	NNS	years	year	year	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequent	JJ	frequent	frequent	frequent	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
incidence	NN	incidence	incidence	incid	N	O
10%	CD	10%	10%	10%	N	O
and	CC	and	and	and	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
for	IN	for	for	for	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
were	VBD	were	were	were	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
liver	JJ	liver	liver	liver	N	B-AdverseReaction
transaminase	NN	transaminase	transaminase	transaminas	N	I-AdverseReaction
elevation	NN	elevation	elevation	elev	N	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
,	,	,	,	,	N	O
influenza	NN	influenza	influenza	influenza	Y	B-AdverseReaction
,	,	,	,	,	N	O
sinusitis	NN	sinusitis	sinusitis	sinus	Y	B-AdverseReaction
,	,	,	,	,	N	O
back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
events	NNS	events	event	event	N	O
that	WDT	that	that	that	N	O
led	VBD	led	led	led	N	O
to	TO	to	to	to	N	O
treatment	NN	treatment	treatment	treatment	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
and	CC	and	and	and	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
more	JJR	more	more	more	N	O
than	IN	than	than	than	N	O
1%	CD	1%	1%	1%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
taking	VBG	taking	taking	take	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
were	VBD	were	were	were	N	O
serum	JJ	serum	serum	serum	N	B-AdverseReaction
transaminase	NN	transaminase	transaminase	transaminas	N	I-AdverseReaction
elevations	NNS	elevations	elevation	elev	N	I-AdverseReaction
(	(	(	(	(	N	O
4.7%	CD	4.7%	4.7%	4.7%	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
1%	CD	1%	1%	1%	N	O
on	IN	on	on	on	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
basal	$	basal	basal	basal	N	B-AdverseReaction
cell	NN	cell	cell	cell	N	I-AdverseReaction
carcinoma	NN	carcinoma	carcinoma	carcinoma	Y	I-AdverseReaction
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
0.5%	CD	0.5%	0.5%	0.5%	N	O
on	IN	on	on	on	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
lists	NNS	lists	list	list	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
that	WDT	that	that	that	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
1%	CD	1%	1%	1%	N	O
of	IN	of	of	of	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
1%	CD	1%	1%	1%	N	O
higher	JJR	higher	higher	higher	N	O
rate	NN	rate	rate	rate	N	O
than	IN	than	than	than	N	O
for	IN	for	for	for	N	O
placebo	NN	placebo	placebo	placebo	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
Adverse	JJ	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
Reported	NNP	reported	reported	report	N	O
in	IN	in	in	in	N	O
Studies	NNP	studies	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
Occurring	VBG	occurring	occurring	occur	N	O
in	IN	in	in	in	N	O
1%	CD	1%	1%	1%	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
Reported	NNP	reported	reported	report	N	O
for	IN	for	for	for	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
at	IN	at	at	at	N	O
1%	CD	1%	1%	1%	N	O
Higher	JJR	higher	higher	higher	N	O
Rate	NN	rate	rate	rate	N	O
than	IN	than	than	than	N	O
for	IN	for	for	for	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O

Primary	JJ	primary	primary	primari	N	O
System	NNP	system	system	system	N	O
Organ	NNP	organ	organ	organ	N	O
Class	NNP	class	class	class	N	O
Preferred	NNP	preferred	preferred	prefer	N	O
Term	NNP	term	term	term	N	O
GILENYA	NNP	gilenya	gilenya	gilenya	N	O
0.5	CD	0.5	0.5	0.5	N	O
mg	NN	mg	mg	mg	N	O
N	NNP	n	n	n	N	O
783	CD	783	783	783	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
N	NNP	n	n	n	N	O
773	CD	773	773	773	N	O

Infections	NNS	infections	infection	infect	N	O

Influenza	NNP	influenza	influenza	influenza	Y	B-AdverseReaction
11	CD	11	11	11	N	O
8	CD	8	8	8	N	O

Sinusitis	NN	sinusitis	sinusitis	sinus	Y	B-AdverseReaction
11	CD	11	11	11	N	O
8	CD	8	8	8	N	O

Bronchitis	NNP	bronchitis	bronchitis	bronchiti	Y	B-AdverseReaction
8	CD	8	8	8	N	O
5	CD	5	5	5	N	O

Herpes	NNP	herpes	herpes	herp	N	B-AdverseReaction
zoster	NN	zoster	zoster	zoster	N	I-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Tinea	NNP	tinea	tinea	tinea	Y	B-AdverseReaction
versicolor	VBD	versicolor	versicolor	versicolor	N	I-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Cardiac	JJ	cardiac	cardiac	cardiac	N	O
Disorders	NNS	disorders	disorder	disord	N	O

Bradycardia	NNP	bradycardia	bradycardia	bradycardia	Y	B-AdverseReaction
3	CD	3	3	3	N	O
1	CD	1	1	1	N	O

Nervous	JJ	nervous	nervous	nervou	Y	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O

Headache	NNP	headache	headache	headach	Y	B-AdverseReaction
25	CD	25	25	25	N	O
24	CD	24	24	24	N	O

Migraine	NNP	migraine	migraine	migrain	Y	B-AdverseReaction
6	CD	6	6	6	N	O
4	CD	4	4	4	N	O

Gastrointestinal	JJ	gastrointestinal	gastrointestinal	gastrointestin	N	O
disorders	NNS	disorders	disorder	disord	N	O

Nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
13	CD	13	13	13	N	O
12	CD	12	12	12	N	O

Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
13	CD	13	13	13	N	O
10	CD	10	10	10	N	O

Abdominal	NNP	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
11	CD	11	11	11	N	O
10	CD	10	10	10	N	O

General	NNP	general	general	gener	N	O
disorders	NNS	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
administration	NN	administration	administration	administr	N	O
site	NN	site	site	site	N	O
conditions	NNS	conditions	condition	condit	N	O

Asthenia	NNP	asthenia	asthenia	asthenia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	O
and	CC	and	and	and	N	O
connective	JJ	connective	connective	connect	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O

Back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
10	CD	10	10	10	N	O
9	CD	9	9	9	N	O

Pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
10	CD	10	10	10	N	O
7	CD	7	7	7	N	O

Skin	NNP	skin	skin	skin	N	O
and	CC	and	and	and	N	O
subcutaneous	JJ	subcutaneous	subcutaneous	subcutan	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O

Alopecia	NNP	alopecia	alopecia	alopecia	Y	B-AdverseReaction
3	CD	3	3	3	N	O
2	CD	2	2	2	N	O

Actinic	JJ	actinic	actinic	actin	N	B-AdverseReaction
keratosis	NN	keratosis	keratosis	keratosi	Y	I-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Investigations	NNS	investigations	investigation	investig	N	O

Liver	NNP	liver	liver	liver	N	B-AdverseReaction
transaminase	NN	transaminase	transaminase	transaminas	N	I-AdverseReaction
elevations	NNS	elevations	elevation	elev	N	I-AdverseReaction
(	(	(	(	(	N	O
ALT	NNP	alt	alt	alt	N	I-AdverseReaction
GGT	NNP	ggt	ggt	ggt	Y	I-AdverseReaction
AST	NNP	ast	ast	ast	N	I-AdverseReaction
)	)	)	)	)	N	O
15	CD	15	15	15	N	O
4	CD	4	4	4	N	O

Blood	NNP	blood	blood	blood	N	B-AdverseReaction
triglycerides	NNS	triglycerides	triglyceride	triglycerid	Y	I-AdverseReaction
increased	VBD	increased	increased	increas	N	I-AdverseReaction
3	CD	3	3	3	N	O
1	CD	1	1	1	N	O

Respiratory	NNP	respiratory	respiratory	respiratori	N	O
,	,	,	,	,	N	O
thoracic	NN	thoracic	thoracic	thorac	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
mediastinal	JJ	mediastinal	mediastinal	mediastin	N	O
disorders	NNS	disorders	disorder	disord	N	O

Cough	NNP	cough	cough	cough	Y	B-AdverseReaction
12	CD	12	12	12	N	O
11	CD	11	11	11	N	O

Dyspnea	NNP	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
9	CD	9	9	9	N	O
7	CD	7	7	7	N	O

Eye	NN	eye	eye	eye	N	O
disorders	NNS	disorders	disorder	disord	N	O

Vision	NN	vision	vision	vision	N	B-AdverseReaction
blurred	VBD	blurred	blurred	blur	N	I-AdverseReaction
4	CD	4	4	4	N	O
2	CD	2	2	2	N	O

Vascular	JJ	vascular	vascular	vascular	N	O
disorders	NNS	disorders	disorder	disord	N	O

Hypertension	NNP	hypertension	hypertension	hypertens	Y	B-AdverseReaction
8	CD	8	8	8	N	O
4	CD	4	4	4	N	O

Blood	NN	blood	blood	blood	N	O
and	CC	and	and	and	N	O
lymphatic	JJ	lymphatic	lymphatic	lymphat	N	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O

Lymphopenia	NNP	lymphopenia	lymphopenia	lymphopenia	Y	B-AdverseReaction
7	CD	7	7	7	N	O
1	CD	1	1	1	N	O

Leukopenia	NNP	leukopenia	leukopenia	leukopenia	Y	B-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Neoplasms	NNP	neoplasms	neoplasm	neoplasm	N	O
benign	NN	benign	benign	benign	N	O
,	,	,	,	,	N	O
malignant	JJ	malignant	malignant	malign	N	O
and	CC	and	and	and	N	O
unspecified	JJ	unspecified	unspecified	unspecifi	N	O
(	(	(	(	(	N	O
including	VBG	including	including	includ	N	O
cysts	NNS	cysts	cyst	cyst	N	O
and	CC	and	and	and	N	O
polyps	NNS	polyps	polyp	polyp	Y	O
)	)	)	)	)	N	O

Skin	NNP	skin	skin	skin	N	B-AdverseReaction
papilloma	VBD	papilloma	papilloma	papilloma	Y	I-AdverseReaction
3	CD	3	3	3	N	O
2	CD	2	2	2	N	O

Basal	NNP	basal	basal	basal	N	B-AdverseReaction
cell	NN	cell	cell	cell	N	I-AdverseReaction
carcinoma	VBD	carcinoma	carcinoma	carcinoma	Y	I-AdverseReaction
2	CD	2	2	2	N	O
1	CD	1	1	1	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
of	IN	of	of	of	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
pneumonia	NN	pneumonia	pneumonia	pneumonia	Y	B-AdverseReaction
,	,	,	,	,	N	O
eczema	NN	eczema	eczema	eczema	Y	B-AdverseReaction
and	CC	and	and	and	N	O
pruritus	NN	pruritus	pruritus	pruritu	Y	B-AdverseReaction
were	VBD	were	were	were	N	O
also	RB	also	also	also	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
Studies	NNS	studies	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
3	CD	3	3	3	N	O
but	CC	but	but	but	N	O
did	VBD	did	did	did	N	O
not	RB	not	not	not	N	O
meet	VB	meet	meet	meet	N	O
the	DT	the	the	the	N	O
reporting	NN	reporting	reporting	report	N	O
rate	NN	rate	rate	rate	N	O
criteria	NNS	criteria	criterion	criteria	N	O
for	IN	for	for	for	N	O
inclusion	NN	inclusion	inclusion	inclus	N	O
in	IN	in	in	in	N	O
Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
