6	CD	6	6	6	N	O
The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
25%	CD	25%	25%	25%	N	O
)	)	)	)	)	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
B	NNP	b	b	b	N	O
-	:	-	-	-	N	O
cell	NN	cell	cell	cell	N	O
malignancies	NNS	malignancies	malignancy	malign	N	O
(	(	(	(	(	N	O
MCL	NNP	mcl	mcl	mcl	N	O
,	,	,	,	,	N	O
CLL	NNP	cll	cll	cll	Y	O
,	,	,	,	,	N	O
WM	NNP	wm	wm	wm	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
thrombocytopenia	JJ	thrombocytopenia	thrombocytopenia	thrombocytopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
neutropenia	RB	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
musculoskeletal	JJ	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
bruising	NN	bruising	bruising	bruis	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
upper	JJ	upper	upper	upper	N	B-AdverseReaction
respiratory	NN	respiratory	respiratory	respiratori	N	I-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
.	.	.	.	.	N	O

To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Pharmacyclics	NNS	pharmacyclics	pharmacyclics	pharmacycl	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
877	CD	877	877	877	N	O
-	:	-	-	-	N	O
877	CD	877	877	877	N	O
-	:	-	-	-	N	O
3536	CD	3536	3536	3536	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Mantle	NNP	mantle	mantle	mantl	N	O
Cell	NNP	cell	cell	cell	N	O
Lymphoma	NNP	lymphoma	lymphoma	lymphoma	Y	O

The	DT	the	the	the	N	O
data	NNS	data	data	data	N	O
described	VBD	described	described	describ	N	O
below	IN	below	below	below	N	O
reflect	NN	reflect	reflect	reflect	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
IMBRUVICA	NNP	imbruvica	imbruvica	imbruvica	N	O
in	IN	in	in	in	N	O
a	DT	a	a	a	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trial	NN	trial	trial	trial	N	O
that	WDT	that	that	that	N	O
included	VBD	included	included	includ	N	O
111	CD	111	111	111	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
previously	RB	previously	previously	previous	N	O
treated	VBN	treated	treated	treat	N	O
MCL	NNP	mcl	mcl	mcl	N	O
treated	VBD	treated	treated	treat	N	O
with	IN	with	with	with	N	O
560	CD	560	560	560	N	O
mg	NNS	mg	mg	mg	N	O
daily	RB	daily	daily	daili	N	O
with	IN	with	with	with	N	O
a	DT	a	a	a	N	O
median	JJ	median	median	median	N	O
treatment	NN	treatment	treatment	treatment	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
8.3	CD	8.3	8.3	8.3	N	O
months	NNS	months	month	month	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
commonly	JJ	commonly	commonly	commonli	N	O
occurring	VBG	occurring	occurring	occur	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
20%	CD	20%	20%	20%	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
thrombocytopenia	JJ	thrombocytopenia	thrombocytopenia	thrombocytopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
neutropenia	NN	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
musculoskeletal	JJ	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
peripheral	JJ	peripheral	peripheral	peripher	N	B-AdverseReaction
edema	NN	edema	edema	edema	Y	I-AdverseReaction
,	,	,	,	,	N	O
upper	JJ	upper	upper	upper	N	B-AdverseReaction
respiratory	NN	respiratory	respiratory	respiratori	N	I-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
bruising	NN	bruising	bruising	bruis	Y	B-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
and	CC	and	and	and	N	O
decreased	VBN	decreased	decreased	decreas	N	B-AdverseReaction
appetite	NN	appetite	appetite	appetit	N	I-AdverseReaction
(	(	(	(	(	N	O
see	VB	see	see	see	N	O
Tables	NNP	tables	table	tabl	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
Grade	NNP	grade	grade	grade	N	B-Severity
3	CD	3	3	3	N	I-Severity
or	CC	or	or	or	N	O
4	CD	4	4	4	N	I-Severity
non	JJ	non	non	non	N	O
-	:	-	-	-	N	O
hematological	JJ	hematological	hematological	hematolog	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
pneumonia	VBN	pneumonia	pneumonia	pneumonia	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
atrial	JJ	atrial	atrial	atrial	N	B-AdverseReaction
fibrillation	NN	fibrillation	fibrillation	fibril	Y	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
skin	JJ	skin	skin	skin	N	B-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
.	.	.	.	.	N	O

Fatal	NNP	fatal	fatal	fatal	N	B-AdverseReaction
and	CC	and	and	and	N	O
serious	JJ	serious	serious	seriou	N	B-Severity
cases	NNS	cases	case	case	N	O
of	IN	of	of	of	N	O
renal	JJ	renal	renal	renal	N	B-AdverseReaction
failure	NN	failure	failure	failur	N	I-AdverseReaction
have	VBP	have	have	have	N	O
occurred	VBN	occurred	occurred	occur	N	O
with	IN	with	with	with	N	O
IMBRUVICA	NNP	imbruvica	imbruvica	imbruvica	N	O
therapy	NN	therapy	therapy	therapi	N	O
.	.	.	.	.	N	O

Increases	NNS	increases	increase	increas	N	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
creatinine	NN	creatinine	creatinine	creatinin	Y	I-AdverseReaction
1.5	CD	1.5	1.5	1.5	N	B-Severity
to	TO	to	to	to	N	I-Severity
3	CD	3	3	3	N	I-Severity
times	NNS	times	time	time	N	I-Severity
the	DT	the	the	the	N	I-Severity
upper	JJ	upper	upper	upper	N	I-Severity
limit	NN	limit	limit	limit	N	I-Severity
of	IN	of	of	of	N	I-Severity
normal	JJ	normal	normal	normal	N	I-Severity
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
9%	CD	9%	9%	9%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
from	IN	from	from	from	N	O
the	DT	the	the	the	N	O
MCL	NNP	mcl	mcl	mcl	N	O
trial	NN	trial	trial	trial	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
111	CD	111	111	111	N	O
)	)	)	)	)	N	O
using	VBG	using	using	use	N	O
single	JJ	single	single	singl	N	O
agent	NN	agent	agent	agent	N	O
IMBRUVICA	NNP	imbruvica	imbruvica	imbruvica	N	O
560	CD	560	560	560	N	O
mg	JJ	mg	mg	mg	N	O
daily	JJ	daily	daily	daili	N	O
occurring	VBG	occurring	occurring	occur	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
rate	NN	rate	rate	rate	N	O
of	IN	of	of	of	N	O
10%	CD	10%	10%	10%	N	O
are	VBP	are	are	are	N	O
presented	VBN	presented	presented	present	N	O
in	IN	in	in	in	N	O
Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Non	NNP	non	non	non	N	O
-	:	-	-	-	N	O
Hematologic	NNP	hematologic	hematologic	hematolog	N	O
Adverse	NNP	adverse	adverse	advers	N	O
Reactions	NNP	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
10%	CD	10%	10%	10%	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
MCL	NNP	mcl	mcl	mcl	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
111	CD	111	111	111	N	O
)	)	)	)	)	N	O

System	NNP	system	system	system	N	O
Organ	NNP	organ	organ	organ	N	O
Class	NNP	class	class	class	N	O
Preferred	NNP	preferred	preferred	prefer	N	O
Term	NNP	term	term	term	N	O
All	NNP	all	all	all	N	O
Grades	NNP	grades	grade	grade	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
Grade	VBZ	grade	grade	grade	N	O
3	CD	3	3	3	N	O
or	CC	or	or	or	N	O
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O

Gastrointestinal	JJ	gastrointestinal	gastrointestinal	gastrointestin	N	O

disorders	NNS	disorders	disorder	disord	N	O
Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
51	CD	51	51	51	N	O
5	CD	5	5	5	N	O

Nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
31	CD	31	31	31	N	O
0	CD	0	0	0	N	O

Constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
25	CD	25	25	25	N	O
0	CD	0	0	0	N	O

Abdominal	NNP	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
24	CD	24	24	24	N	O
5	CD	5	5	5	N	O

Vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
23	CD	23	23	23	N	O
0	CD	0	0	0	N	O

Stomatitis	NN	stomatitis	stomatitis	stomat	Y	B-AdverseReaction
17	CD	17	17	17	N	O
1	CD	1	1	1	N	O

Dyspepsia	NNP	dyspepsia	dyspepsia	dyspepsia	Y	B-AdverseReaction
11	CD	11	11	11	N	O
0	CD	0	0	0	N	O

Infections	NNS	infections	infection	infect	N	O
and	CC	and	and	and	N	O
infestations	NNS	infestations	infestation	infest	N	O
Upper	NNP	upper	upper	upper	N	B-AdverseReaction
respiratory	NN	respiratory	respiratory	respiratori	N	I-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
34	CD	34	34	34	N	O
0	CD	0	0	0	N	O

Urinary	JJ	urinary	urinary	urinari	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
14	CD	14	14	14	N	O
3	CD	3	3	3	N	O

Pneumonia	NNP	pneumonia	pneumonia	pneumonia	Y	B-AdverseReaction
14	CD	14	14	14	N	O
7	CD	7	7	7	N	O

Skin	NNP	skin	skin	skin	N	B-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
14	CD	14	14	14	N	O
5	CD	5	5	5	N	O

Sinusitis	NN	sinusitis	sinusitis	sinus	Y	B-AdverseReaction
13	CD	13	13	13	N	O
1	CD	1	1	1	N	O

General	NNP	general	general	gener	N	O
disorders	NNS	disorders	disorder	disord	N	O
and	CC	and	and	and	N	O
administrative	JJ	administrative	administrative	administr	N	O
site	NN	site	site	site	N	O
conditions	NNS	conditions	condition	condit	N	O
Fatigue	VBP	fatigue	fatigue	fatigu	Y	B-AdverseReaction
41	CD	41	41	41	N	O
5	CD	5	5	5	N	O

Peripheral	NNP	peripheral	peripheral	peripher	N	B-AdverseReaction
edema	VBD	edema	edema	edema	Y	I-AdverseReaction
35	CD	35	35	35	N	O
3	CD	3	3	3	N	O

Pyrexia	NNP	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
18	CD	18	18	18	N	O
1	CD	1	1	1	N	O

Asthenia	NNP	asthenia	asthenia	asthenia	Y	B-AdverseReaction
14	CD	14	14	14	N	O
3	CD	3	3	3	N	O

Skin	NNP	skin	skin	skin	N	O
and	CC	and	and	and	N	O
subcutaneous	JJ	subcutaneous	subcutaneous	subcutan	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O
Bruising	VBG	bruising	bruising	bruis	Y	B-AdverseReaction
30	CD	30	30	30	N	O
0	CD	0	0	0	N	O

Rash	NNP	rash	rash	rash	Y	B-AdverseReaction
25	CD	25	25	25	N	O
3	CD	3	3	3	N	O

Petechiae	NNP	petechiae	petechia	petechia	Y	B-AdverseReaction
11	CD	11	11	11	N	O
0	CD	0	0	0	N	O

Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	O
and	CC	and	and	and	N	O
connective	JJ	connective	connective	connect	N	O
tissue	NN	tissue	tissue	tissu	N	O
disorders	NNS	disorders	disorder	disord	N	O
Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	VBD	pain	pain	pain	Y	I-AdverseReaction
37	CD	37	37	37	N	O
1	CD	1	1	1	N	O

Muscle	NNP	muscle	muscle	muscl	N	B-AdverseReaction
spasms	VBD	spasms	spasm	spasm	Y	I-AdverseReaction
14	CD	14	14	14	N	O
0	CD	0	0	0	N	O

Arthralgia	NNP	arthralgia	arthralgia	arthralgia	Y	B-AdverseReaction
11	CD	11	11	11	N	O
0	CD	0	0	0	N	O

Respiratory	NNP	respiratory	respiratory	respiratori	N	O
,	,	,	,	,	N	O
thoracic	NN	thoracic	thoracic	thorac	N	O
and	CC	and	and	and	N	O
mediastinal	JJ	mediastinal	mediastinal	mediastin	N	O
disorders	NNS	disorders	disorder	disord	N	O
Dyspnea	VBP	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
27	CD	27	27	27	N	O
4	CD	4	4	4	N	O

Cough	NNP	cough	cough	cough	Y	B-AdverseReaction
19	CD	19	19	19	N	O
0	CD	0	0	0	N	O

Epistaxis	NNP	epistaxis	epistaxis	epistaxi	Y	B-AdverseReaction
11	CD	11	11	11	N	O
0	CD	0	0	0	N	O

Metabolism	NN	metabolism	metabolism	metabol	N	O
and	CC	and	and	and	N	O
nutrition	NN	nutrition	nutrition	nutrit	N	O
disorders	NNS	disorders	disorder	disord	N	O
Decreased	VBD	decreased	decreased	decreas	N	B-AdverseReaction
appetite	RB	appetite	appetite	appetit	N	I-AdverseReaction
21	CD	21	21	21	N	O
2	CD	2	2	2	N	O

Dehydration	NN	dehydration	dehydration	dehydr	Y	B-AdverseReaction
12	CD	12	12	12	N	O
4	CD	4	4	4	N	O

Nervous	JJ	nervous	nervous	nervou	Y	O
system	NN	system	system	system	N	O
disorders	NNS	disorders	disorder	disord	N	O
Dizziness	NNP	dizziness	dizziness	dizzi	Y	B-AdverseReaction
14	CD	14	14	14	N	O
0	CD	0	0	0	N	O

Headache	NNP	headache	headache	headach	Y	B-AdverseReaction
13	CD	13	13	13	N	O
0	CD	0	0	0	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
:	:	:	:	:	N	O
Treatment	NN	treatment	treatment	treatment	N	O
-	:	-	-	-	N	O
EmergentBased	VBN	emergentbased	emergentbased	emergentbas	N	O
on	IN	on	on	on	N	O
laboratory	NN	laboratory	laboratory	laboratori	N	O
measurements	NNS	measurements	measurement	measur	N	O
and	CC	and	and	and	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
Decrease	NNP	decrease	decrease	decreas	N	B-AdverseReaction
of	IN	of	of	of	N	I-AdverseReaction
Hemoglobin	NNP	hemoglobin	hemoglobin	hemoglobin	Y	I-AdverseReaction
,	,	,	,	,	N	O
Platelets	NNP	platelets	platelet	platelet	N	I-AdverseReaction
,	,	,	,	,	N	O
or	CC	or	or	or	N	O
Neutrophils	NNP	neutrophils	neutrophil	neutrophil	Y	I-AdverseReaction
in	IN	in	in	in	N	O
Patients	NNP	patients	patient	patient	N	O
with	IN	with	with	with	N	O
MCL	NNP	mcl	mcl	mcl	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
111	CD	111	111	111	N	O
)	)	)	)	)	N	O

Percent	NN	percent	percent	percent	N	O
of	IN	of	of	of	N	O
Patients	NNP	patients	patient	patient	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
111	CD	111	111	111	N	O
)	)	)	)	)	N	O

All	DT	all	all	all	N	O
Grades	NNP	grades	grade	grade	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
Grade	VBZ	grade	grade	grade	N	O
3	CD	3	3	3	N	O
or	CC	or	or	or	N	O
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O

Platelets	NNS	platelets	platelet	platelet	N	B-AdverseReaction

Decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
57	CD	57	57	57	N	O
17	CD	17	17	17	N	O

Neutrophils	NNS	neutrophils	neutrophil	neutrophil	Y	B-AdverseReaction
Decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
47	CD	47	47	47	N	O
29	CD	29	29	29	N	O

Hemoglobin	NNP	hemoglobin	hemoglobin	hemoglobin	Y	B-AdverseReaction
Decreased	VBD	decreased	decreased	decreas	N	I-AdverseReaction
41	CD	41	41	41	N	O
9	CD	9	9	9	N	O

Ten	CD	ten	ten	ten	Y	O
patients	NNS	patients	patient	patient	N	O
(	(	(	(	(	N	O
9%	CD	9%	9%	9%	N	O
)	)	)	)	)	N	O
discontinued	VBN	discontinued	discontinued	discontinu	N	O
treatment	NN	treatment	treatment	treatment	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
trial	NN	trial	trial	trial	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
111	CD	111	111	111	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequent	JJ	frequent	frequent	frequent	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
treatment	NN	treatment	treatment	treatment	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
was	VBD	was	wa	wa	N	O
subdural	JJ	subdural	subdural	subdur	N	B-AdverseReaction
hematoma	NN	hematoma	hematoma	hematoma	Y	I-AdverseReaction
(	(	(	(	(	N	O
1.8%	CD	1.8%	1.8%	1.8%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
dose	VB	dose	dose	dose	N	O
reduction	NN	reduction	reduction	reduct	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
14%	CD	14%	14%	14%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O

with	IN	with	with	with	N	O
