6	CD	6	6	6	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
associated	VBN	associated	associated	associ	N	O
with	IN	with	with	with	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
or	CC	or	or	or	N	O
greater	JJR	greater	greater	greater	N	O
incidence	NN	incidence	incidence	incid	N	O
)	)	)	)	)	N	O
:	:	:	:	:	N	O
female	JJ	female	female	femal	N	B-AdverseReaction
genital	JJ	genital	genital	genit	N	I-AdverseReaction
mycotic	JJ	mycotic	mycotic	mycot	N	I-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
,	,	,	,	,	N	O
urinary	JJ	urinary	urinary	urinari	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
increased	VBD	increased	increased	increas	N	B-AdverseReaction
urination	NN	urination	urination	urin	N	I-AdverseReaction
(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

EXCERPT	NN	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Janssen	NNP	janssen	janssen	janssen	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
,	,	,	,	,	N	O
Inc	NNP	inc	inc	inc	N	O
.	.	.	.	.	N	O

at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
526	CD	526	526	526	N	O
-	:	-	-	-	N	O
7736	CD	7736	7736	7736	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O

Studies	NNS	studies	study	studi	N	O
Experience	NNP	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

Pool	NN	pool	pool	pool	N	O
of	IN	of	of	of	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
Controlled	VBD	controlled	controlled	control	N	O
Trials	NNS	trials	trial	trial	N	O

The	DT	the	the	the	N	O
data	NN	data	data	data	N	O
in	IN	in	in	in	N	O
Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
is	VBZ	is	is	is	N	O
derived	VBN	derived	derived	deriv	N	O
from	IN	from	from	from	N	O
four	CD	four	four	four	N	O
26	CD	26	26	26	N	O
-	:	-	-	-	N	O
week	NN	week	week	week	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
one	CD	one	one	one	N	O
trial	NN	trial	trial	trial	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
was	VBD	was	wa	wa	N	O
used	VBN	used	used	use	N	O
as	IN	as	a	as	N	O
monotherapy	NN	monotherapy	monotherapy	monotherapi	N	O
and	CC	and	and	and	N	O
in	IN	in	in	in	N	O
three	CD	three	three	three	N	O
trials	NNS	trials	trial	trial	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
was	VBD	was	wa	wa	N	O
used	VBN	used	used	use	N	O
as	IN	as	a	as	N	O
add	JJ	add	add	add	Y	O
-	:	-	-	-	N	O
on	IN	on	on	on	N	O
therapy	NN	therapy	therapy	therapi	N	O
[	NN	[	[	[	N	O
see	VBP	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
.	.	.	.	.	N	O

These	DT	these	these	these	N	O
data	NNS	data	data	data	N	O
reflect	VBP	reflect	reflect	reflect	N	O
exposure	NN	exposure	exposure	exposur	N	O
of	IN	of	of	of	N	O
1667	CD	1667	1667	1667	N	O
patients	NNS	patients	patient	patient	N	O
to	TO	to	to	to	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
and	CC	and	and	and	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
of	IN	of	of	of	N	O
24	CD	24	24	24	N	O
weeks	NNS	weeks	week	week	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
100	CD	100	100	100	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
833	CD	833	833	833	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
300	CD	300	300	300	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
834	CD	834	834	834	N	O
)	)	)	)	)	N	O
or	CC	or	or	or	N	O
placebo	NN	placebo	placebo	placebo	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
646	CD	646	646	646	N	O
)	)	)	)	)	N	O
once	RB	once	once	onc	N	O
daily	JJ	daily	daily	daili	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
mean	JJ	mean	mean	mean	N	O
age	NN	age	age	age	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
population	NN	population	population	popul	N	O
was	VBD	was	wa	wa	N	O
56	CD	56	56	56	N	O
years	NNS	years	year	year	N	O
and	CC	and	and	and	N	O
2%	CD	2%	2%	2%	N	O
were	VBD	were	were	were	N	O
older	JJR	older	older	older	N	O
than	IN	than	than	than	N	O
75	CD	75	75	75	N	O
years	NNS	years	year	year	N	O
of	IN	of	of	of	N	O
age	NN	age	age	age	N	O
.	.	.	.	.	N	O

Fifty	NNP	fifty	fifty	fifti	N	O
percent	NN	percent	percent	percent	N	O
(	(	(	(	(	N	O
50%	CD	50%	50%	50%	N	O
)	)	)	)	)	N	O
of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
population	NN	population	population	popul	N	O
was	VBD	was	wa	wa	N	O
male	JJ	male	male	male	N	O
and	CC	and	and	and	N	O
72%	CD	72%	72%	72%	N	O
were	VBD	were	were	were	N	O
Caucasian	NNP	caucasian	caucasian	caucasian	N	O
,	,	,	,	,	N	O
12%	CD	12%	12%	12%	N	O
were	VBD	were	were	were	N	O
Asian	JJ	asian	asian	asian	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
5%	CD	5%	5%	5%	N	O
were	VBD	were	were	were	N	O
Black	NNP	black	black	black	N	O
or	CC	or	or	or	N	O
African	JJ	african	african	african	N	O
American	NNP	american	american	american	N	O
.	.	.	.	.	N	O

At	IN	at	at	at	N	O
baseline	PDT	baseline	baseline	baselin	N	O
the	DT	the	the	the	N	O
population	NN	population	population	popul	N	O
had	VBD	had	had	had	N	O
diabetes	NNS	diabetes	diabetes	diabet	Y	O
for	IN	for	for	for	N	O
an	DT	an	an	an	N	O
average	NN	average	average	averag	N	O
of	IN	of	of	of	N	O
7.3	CD	7.3	7.3	7.3	N	O
years	NNS	years	year	year	N	O
,	,	,	,	,	N	O
had	VBD	had	had	had	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
HbA1C	NNP	hba1c	hba1c	hba1c	Y	O
of	IN	of	of	of	N	O
8.0%	CD	8.0%	8.0%	8.0%	N	O
and	CC	and	and	and	N	O
20%	CD	20%	20%	20%	N	O
had	VBD	had	had	had	N	O
established	VBN	established	established	establish	N	O
microvascular	JJ	microvascular	microvascular	microvascular	N	O
complications	NNS	complications	complication	complic	N	O
of	IN	of	of	of	N	O
diabetes	NNS	diabetes	diabetes	diabet	Y	O
.	.	.	.	.	N	O

Baseline	NNP	baseline	baseline	baselin	N	O
renal	JJ	renal	renal	renal	N	O
function	NN	function	function	function	N	O
was	VBD	was	wa	wa	N	O
normal	JJ	normal	normal	normal	N	O
or	CC	or	or	or	N	O
mildly	RB	mildly	mildly	mildli	N	O
impaired	JJ	impaired	impaired	impair	N	O
(	(	(	(	(	N	O
mean	JJ	mean	mean	mean	N	O
eGFR	VBP	egfr	egfr	egfr	N	O
88	CD	88	88	88	N	O
mL	NNS	ml	ml	ml	N	O
min	RB	min	min	min	N	O
1.73	CD	1.73	1.73	1.73	N	O
m	NNS	m	m	m	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
shows	NNS	shows	show	show	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
associated	VBN	associated	associated	associ	N	O
with	IN	with	with	with	N	O
the	DT	the	the	the	N	O
use	NN	use	use	use	N	O
of	IN	of	of	of	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
.	.	.	.	.	N	O

These	DT	these	these	these	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
not	RB	not	not	not	N	O
present	JJ	present	present	present	N	O
at	IN	at	at	at	N	O
baseline	NN	baseline	baseline	baselin	N	O
,	,	,	,	,	N	O
occurred	VBD	occurred	occurred	occur	N	O
more	JJR	more	more	more	N	O
commonly	RB	commonly	commonly	commonli	N	O
on	IN	on	on	on	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
than	IN	than	than	than	N	O
on	IN	on	on	on	N	O
placebo	NN	placebo	placebo	placebo	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
with	IN	with	with	with	N	O
either	DT	either	either	either	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
100	CD	100	100	100	N	O
mg	NN	mg	mg	mg	N	O
or	CC	or	or	or	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
300	CD	300	300	300	N	O
mg	NN	mg	mg	mg	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Adverse	JJ	adverse	adverse	advers	N	O
Reactions	NNS	reactions	reaction	reaction	N	O
From	IN	from	from	from	N	O
Pool	NNP	pool	pool	pool	N	O
of	IN	of	of	of	N	O
Four	NNP	four	four	four	N	O
26	CD	26	26	26	N	O
-	:	-	-	-	N	O
Week	NN	week	week	week	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
Controlled	VBN	controlled	controlled	control	N	O
Studies	NNPS	studies	study	studi	N	O
Reported	VBD	reported	reported	report	N	O
in	IN	in	in	in	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
-	:	-	-	-	N	O
Treated	VBD	treated	treated	treat	N	O
PatientsThe	NNP	patientsthe	patientsthe	patientsth	N	O
four	CD	four	four	four	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
included	VBD	included	included	includ	N	O
one	CD	one	one	one	N	O
monotherapy	NN	monotherapy	monotherapy	monotherapi	N	O
trial	NN	trial	trial	trial	N	O
and	CC	and	and	and	N	O
three	CD	three	three	three	N	O
add	SYM	add	add	add	Y	O
-	:	-	-	-	N	O
on	IN	on	on	on	N	O
combination	NN	combination	combination	combin	N	O
trials	NNS	trials	trial	trial	N	O
with	IN	with	with	with	N	O
metformin	NN	metformin	metformin	metformin	N	O
,	,	,	,	,	N	O
metformin	NN	metformin	metformin	metformin	N	O
and	CC	and	and	and	N	O
sulfonylurea	NN	sulfonylurea	sulfonylurea	sulfonylurea	N	O
,	,	,	,	,	N	O
or	CC	or	or	or	N	O
metformin	NN	metformin	metformin	metformin	N	O
and	CC	and	and	and	N	O
pioglitazone	NN	pioglitazone	pioglitazone	pioglitazon	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
Reaction	NNP	reaction	reaction	reaction	N	O
PlaceboN	NNP	placebon	placebon	placebon	N	O
646	CD	646	646	646	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
100	CD	100	100	100	N	O
mgN	NN	mgn	mgn	mgn	N	O
833	CD	833	833	833	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
300	CD	300	300	300	N	O
mgN	NN	mgn	mgn	mgn	N	O
834	CD	834	834	834	N	O

Female	NN	female	female	femal	N	B-AdverseReaction

genital	JJ	genital	genital	genit	N	I-AdverseReaction
mycotic	JJ	mycotic	mycotic	mycot	N	I-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
3.2%	CD	3.2%	3.2%	3.2%	N	O
10.4%	CD	10.4%	10.4%	10.4%	N	O
11.4%	CD	11.4%	11.4%	11.4%	N	O

Urinary	JJ	urinary	urinary	urinari	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
4.0%	CD	4.0%	4.0%	4.0%	N	O
5.9%	CD	5.9%	5.9%	5.9%	N	O
4.3%	CD	4.3%	4.3%	4.3%	N	O

Increased	VBN	increased	increased	increas	N	B-AdverseReaction
urination	NN	urination	urination	urin	N	I-AdverseReaction
0.8%	CD	0.8%	0.8%	0.8%	N	O
5.3%	CD	5.3%	5.3%	5.3%	N	O
4.6%	CD	4.6%	4.6%	4.6%	N	O

Male	JJ	male	male	male	N	B-AdverseReaction
genital	JJ	genital	genital	genit	N	I-AdverseReaction
mycotic	JJ	mycotic	mycotic	mycot	N	I-AdverseReaction
infections	NNS	infections	infection	infect	N	I-AdverseReaction
0.6%	CD	0.6%	0.6%	0.6%	N	O
4.2%	CD	4.2%	4.2%	4.2%	N	O
3.7%	CD	3.7%	3.7%	3.7%	N	O

Vulvovaginal	NNP	vulvovaginal	vulvovaginal	vulvovagin	N	B-AdverseReaction
pruritus	NN	pruritus	pruritus	pruritu	Y	I-AdverseReaction
0.0%	CD	0.0%	0.0%	0.0%	N	O
1.6%	CD	1.6%	1.6%	1.6%	N	O
3.0%	CD	3.0%	3.0%	3.0%	N	O

Thirst	NNP	thirst	thirst	thirst	Y	B-AdverseReaction
0.2%	CD	0.2%	0.2%	0.2%	N	O
2.8%	CD	2.8%	2.8%	2.8%	N	O
2.3%	CD	2.3%	2.3%	2.3%	N	O

Constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
0.9%	CD	0.9%	0.9%	0.9%	N	O
1.8%	CD	1.8%	1.8%	1.8%	N	O
2.3%	CD	2.3%	2.3%	2.3%	N	O

Nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
1.5%	CD	1.5%	1.5%	1.5%	N	O
2.2%	CD	2.2%	2.2%	2.2%	N	O
2.3%	CD	2.3%	2.3%	2.3%	N	O

Abdominal	NNP	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
was	VBD	was	wa	wa	N	O
also	RB	also	also	also	N	O
more	JJR	more	more	more	N	O
commonly	RB	commonly	commonly	commonli	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
taking	VBG	taking	taking	take	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
100	CD	100	100	100	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
1.8%	CD	1.8%	1.8%	1.8%	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
300	CD	300	300	300	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
1.7%	CD	1.7%	1.7%	1.7%	N	O
)	)	)	)	)	N	O
than	IN	than	than	than	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
taking	VBG	taking	taking	take	N	O
placebo	NN	placebo	placebo	placebo	N	O
(	(	(	(	(	N	O
0.8%	CD	0.8%	0.8%	0.8%	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

Pool	NN	pool	pool	pool	N	O

of	IN	of	of	of	N	O
Placebo	NNP	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
and	CC	and	and	and	N	O
Active	NNP	active	active	activ	N	O
-	:	-	-	-	N	O
Controlled	VBD	controlled	controlled	control	N	O
Trials	NNS	trials	trial	trial	N	O

The	DT	the	the	the	N	O
occurrence	NN	occurrence	occurrence	occurr	N	O
of	IN	of	of	of	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
for	IN	for	for	for	N	O
canagliflozin	NN	canagliflozin	canagliflozin	canagliflozin	N	O
was	VBD	was	wa	wa	N	O
evaluated	VBN	evaluated	evaluated	evalu	N	O
in	IN	in	in	in	N	O
a	DT	a	a	a	N	O
larger	JJR	larger	larger	larger	N	O
pool	NN	pool	pool	pool	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
participating	VBG	participating	participating	particip	N	O
in	IN	in	in	in	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
and	CC	and	and	and	N	O
active	JJ	active	active	activ	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
trials	NNS	trials	trial	trial	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
data	NN	data	data	data	N	O
combined	VBD	combined	combined	combin	N	O
eight	CD	eight	eight	eight	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
[	VBP	[	[	[	N	O
see	VB	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
and	CC	and	and	and	N	O
reflect	JJ	reflect	reflect	reflect	N	O
exposure	NN	exposure	exposure	exposur	N	O
of	IN	of	of	of	N	O
6177	CD	6177	6177	6177	N	O
patients	NNS	patients	patient	patient	N	O
to	TO	to	to	to	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
exposure	NN	exposure	exposure	exposur	N	O
to	TO	to	to	to	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
was	VBD	was	wa	wa	N	O
38	CD	38	38	38	N	O
weeks	NNS	weeks	week	week	N	O
with	IN	with	with	with	N	O
1832	CD	1832	1832	1832	N	O
individuals	NNS	individuals	individual	individu	N	O
exposed	VBN	exposed	exposed	expos	N	O
to	TO	to	to	to	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
for	IN	for	for	for	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
50	CD	50	50	50	N	O
weeks	NNS	weeks	week	week	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
100	CD	100	100	100	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
3092	CD	3092	3092	3092	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
INVOKANA	NNP	invokana	invokana	invokana	N	O
300	CD	300	300	300	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
N	NNP	n	n	n	N	O
3085	CD	3085	3085	3085	N	O
)	)	)	)	)	N	O
or	CC	or	or	or	N	O
comparator	NN	comparator	comparator	compar	N	O
(	(	(	(	(	N	O
