Toxicity	NNP	toxicity	toxicity	toxic	N	I-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.7	CD	5.7	5.7	5.7	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
.	.	.	.	.	N	O

EXCERPT	NNS	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
all	DT	all	all	all	N	O
grades	NNS	grades	grade	grade	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
10%	CD	10%	10%	10%	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
neutropenia	JJ	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
leukopenia	NN	leukopenia	leukopenia	leukopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
thrombocytopenia	NN	thrombocytopenia	thrombocytopenia	thrombocytopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
asthenia	NN	asthenia	asthenia	asthenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
hematuria	NN	hematuria	hematuria	hematuria	Y	B-AdverseReaction
,	,	,	,	,	N	O
back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
anorexia	NN	anorexia	anorexia	anorexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
peripheral	JJ	peripheral	peripheral	peripher	N	B-AdverseReaction
neuropathy	NN	neuropathy	neuropathy	neuropathi	Y	I-AdverseReaction
,	,	,	,	,	N	O
pyrexia	NN	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
dysgeusia	NN	dysgeusia	dysgeusia	dysgeusia	Y	B-AdverseReaction
,	,	,	,	,	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
,	,	,	,	,	N	O
arthralgia	NN	arthralgia	arthralgia	arthralgia	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
alopecia	NN	alopecia	alopecia	alopecia	Y	B-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O

To	TO	to	to	to	N	O

report	NN	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
sanofi	SYM	sanofi	sanofi	sanofi	N	O
-	:	-	-	-	N	O
aventis	NN	aventis	aventis	aventi	N	O
U.S.	NNP	u.s.	u.s.	u.s.	N	O

LLC	NNP	llc	llc	llc	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
633	CD	633	633	633	N	O
-	:	-	-	-	N	O
1610	CD	1610	1610	1610	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trial	NNP	trial	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
cannot	JJ	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
other	JJ	other	other	other	N	O
trials	NNS	trials	trial	trial	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
safety	NN	safety	safety	safeti	N	O
of	IN	of	of	of	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
in	IN	in	in	in	N	O
combination	NN	combination	combination	combin	N	O
with	IN	with	with	with	N	O
prednisone	NN	prednisone	prednisone	prednison	N	O
was	VBD	was	wa	wa	N	O
evaluated	VBN	evaluated	evaluated	evalu	N	O
in	IN	in	in	in	N	O
371	CD	371	371	371	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
hormone	JJ	hormone	hormone	hormon	N	O
-	:	-	-	-	N	O
refractory	NN	refractory	refractory	refractori	N	O
metastatic	JJ	metastatic	metastatic	metastat	N	O
prostate	NN	prostate	prostate	prostat	N	O
cancer	NN	cancer	cancer	cancer	Y	O
treated	VBN	treated	treated	treat	N	O
in	IN	in	in	in	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
randomized	JJ	randomized	randomized	random	N	O
trial	NN	trial	trial	trial	N	O
,	,	,	,	,	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
mitoxantrone	VB	mitoxantrone	mitoxantrone	mitoxantron	N	O
plus	CC	plus	plus	plu	N	O
prednisone	NN	prednisone	prednisone	prednison	N	O
.	.	.	.	.	N	O

Deaths	NNS	deaths	death	death	N	B-AdverseReaction
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
causes	VBZ	causes	cause	caus	N	O
other	JJ	other	other	other	N	O
than	IN	than	than	than	N	O
disease	JJ	disease	disease	diseas	N	O
progression	NN	progression	progression	progress	N	O
within	IN	within	within	within	N	O
30	CD	30	30	30	N	O
days	NNS	days	day	day	N	O
of	IN	of	of	of	N	O
last	JJ	last	last	last	N	O
study	JJ	study	study	studi	N	O
drug	NN	drug	drug	drug	N	O
dose	NN	dose	dose	dose	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
18	CD	18	18	18	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
)	)	)	)	)	N	O
mitoxantrone	NN	mitoxantrone	mitoxantrone	mitoxantron	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
fatal	JJ	fatal	fatal	fatal	N	B-AdverseReaction
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
were	VBD	were	were	were	N	O
infections	NNS	infections	infection	infect	N	B-AdverseReaction
(	(	(	(	(	N	O
n	JJ	n	n	n	N	O
5	CD	5	5	5	N	O
)	)	)	)	)	N	O
and	CC	and	and	and	N	O
renal	JJ	renal	renal	renal	N	B-AdverseReaction
failure	NN	failure	failure	failur	N	I-AdverseReaction
(	(	(	(	(	N	O
n	JJ	n	n	n	N	O
4	CD	4	4	4	N	O
)	)	)	)	)	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
majority	NN	majority	majority	major	N	O
(	(	(	(	(	N	O
4	CD	4	4	4	N	O
of	IN	of	of	of	N	O
5	CD	5	5	5	N	O
patients	NNS	patients	patient	patient	N	O
)	)	)	)	)	N	O
of	IN	of	of	of	N	O
fatal	JJ	fatal	fatal	fatal	N	B-AdverseReaction
infection	NN	infection	infection	infect	Y	B-AdverseReaction
-	:	-	-	-	N	I-AdverseReaction
related	JJ	related	related	relat	N	I-AdverseReaction
adverse	JJ	adverse	adverse	advers	N	I-AdverseReaction
reactions	NNS	reactions	reaction	reaction	N	I-AdverseReaction
occurred	VBD	occurred	occurred	occur	N	O
after	IN	after	after	after	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
.	.	.	.	.	N	O

Other	JJ	other	other	other	N	O
fatal	JJ	fatal	fatal	fatal	N	B-AdverseReaction
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
included	VBD	included	included	includ	N	O
ventricular	JJ	ventricular	ventricular	ventricular	N	B-AdverseReaction
fibrillation	NN	fibrillation	fibrillation	fibril	Y	I-AdverseReaction
,	,	,	,	,	N	O
cerebral	JJ	cerebral	cerebral	cerebr	N	B-AdverseReaction
hemorrhage	NN	hemorrhage	hemorrhage	hemorrhag	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
(	(	(	(	(	N	O
10%	CD	10%	10%	10%	N	O
)	)	)	)	)	N	O
grade	VBD	grade	grade	grade	N	B-Severity
1	CD	1	1	1	N	I-Severity
-	:	-	-	-	N	I-Severity
4	CD	4	4	4	N	I-Severity
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
anemia	RB	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
leukopenia	NN	leukopenia	leukopenia	leukopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
neutropenia	NN	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
thrombocytopenia	NN	thrombocytopenia	thrombocytopenia	thrombocytopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
asthenia	NN	asthenia	asthenia	asthenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
hematuria	NN	hematuria	hematuria	hematuria	Y	B-AdverseReaction
,	,	,	,	,	N	O
back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
anorexia	NN	anorexia	anorexia	anorexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
peripheral	JJ	peripheral	peripheral	peripher	N	B-AdverseReaction
neuropathy	NN	neuropathy	neuropathy	neuropathi	Y	I-AdverseReaction
,	,	,	,	,	N	O
pyrexia	NN	pyrexia	pyrexia	pyrexia	Y	B-AdverseReaction
,	,	,	,	,	N	O
dyspnea	NN	dyspnea	dyspnea	dyspnea	Y	B-AdverseReaction
,	,	,	,	,	N	O
dysguesia	NN	dysguesia	dysguesia	dysguesia	N	B-AdverseReaction
,	,	,	,	,	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
,	,	,	,	,	N	O
arthralgia	NN	arthralgia	arthralgia	arthralgia	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
alopecia	NN	alopecia	alopecia	alopecia	Y	B-AdverseReaction
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
(	(	(	(	(	N	O
5%	CD	5%	5%	5%	N	O
)	)	)	)	)	N	O
grade	VBD	grade	grade	grade	N	B-Severity
3	CD	3	3	3	N	I-Severity
-	:	-	-	-	N	I-Severity
4	CD	4	4	4	N	I-Severity
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
were	VBD	were	were	were	N	O
neutropenia	RB	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
leukopenia	NN	leukopenia	leukopenia	leukopenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
anemia	NN	anemia	anemia	anemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
febrile	JJ	febrile	febrile	febril	N	B-AdverseReaction
neutropenia	NN	neutropenia	neutropenia	neutropenia	Y	I-AdverseReaction
,	,	,	,	,	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
asthenia	NN	asthenia	asthenia	asthenia	Y	B-AdverseReaction
.	.	.	.	.	N	O

Treatment	JJ	treatment	treatment	treatment	N	O
discontinuations	NNS	discontinuations	discontinuation	discontinu	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
adverse	JJ	adverse	adverse	advers	N	O
drug	NN	drug	drug	drug	N	O
reactions	NNS	reactions	reaction	reaction	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
18%	CD	18%	18%	18%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
and	CC	and	and	and	N	O
8%	CD	8%	8%	8%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
mitoxantrone	NN	mitoxantrone	mitoxantrone	mitoxantron	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
treatment	NN	treatment	treatment	treatment	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
group	NN	group	group	group	N	O
were	VBD	were	were	were	N	O
neutropenia	RB	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
and	CC	and	and	and	N	O
renal	JJ	renal	renal	renal	N	B-AdverseReaction
failure	NN	failure	failure	failur	N	I-AdverseReaction
.	.	.	.	.	N	O

Dose	JJ	dose	dose	dose	N	O
reductions	NNS	reductions	reduction	reduct	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
12%	CD	12%	12%	12%	N	O
of	IN	of	of	of	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
4%	CD	4%	4%	4%	N	O
of	IN	of	of	of	N	O
mitoxantrone	NN	mitoxantrone	mitoxantrone	mitoxantron	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

Dose	NNP	dose	dose	dose	N	O
delays	NNS	delays	delay	delay	N	O
were	VBD	were	were	were	N	O
reported	VBN	reported	reported	report	N	O
in	IN	in	in	in	N	O
28%	CD	28%	28%	28%	N	O
of	IN	of	of	of	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
-	:	-	-	-	N	O
treated	VBD	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
15%	CD	15%	15%	15%	N	O
of	IN	of	of	of	N	O
mitoxantrone	NN	mitoxantrone	mitoxantrone	mitoxantron	N	O
-	:	-	-	-	N	O
treated	JJ	treated	treated	treat	N	O
patients	NNS	patients	patient	patient	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
2	CD	2	2	2	N	O
-	:	-	-	-	N	O
Incidence	NN	incidence	incidence	incid	N	O
of	IN	of	of	of	N	O
Reported	NNP	reported	reported	report	N	O
Adverse	NNP	adverse	adverse	advers	N	O
ReactionsGraded	VBD	reactionsgraded	reactionsgraded	reactionsgrad	N	O
using	VBG	using	using	use	N	O
NCI	NNP	nci	nci	nci	N	O
CTCAE	NNP	ctcae	ctcae	ctcae	N	O
version	NN	version	version	version	N	O
3	CD	3	3	3	N	O
and	CC	and	and	and	N	O
Hematologic	NNP	hematologic	hematologic	hematolog	N	B-AdverseReaction
Abnormalities	NNP	abnormalities	abnormality	abnorm	N	I-AdverseReaction
in	IN	in	in	in	N	O
5%	CD	5%	5%	5%	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O
Receiving	VBG	receiving	receiving	receiv	N	O
JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
in	IN	in	in	in	N	O
Combination	NNP	combination	combination	combin	N	O
with	IN	with	with	with	N	O
Prednisone	NNP	prednisone	prednisone	prednison	N	O
or	CC	or	or	or	N	O
Mitoxantrone	NNP	mitoxantrone	mitoxantrone	mitoxantron	N	O
in	IN	in	in	in	N	O
Combination	NNP	combination	combination	combin	N	O
with	IN	with	with	with	N	O
Prednisone	NNP	prednisone	prednisone	prednison	N	O

JEVTANA	NNP	jevtana	jevtana	jevtana	N	O
25	CD	25	25	25	N	O
mg	NN	mg	mg	mg	N	O
m	NN	m	m	m	N	O
2	CD	2	2	2	N	O
every	DT	every	every	everi	N	O
3	CD	3	3	3	N	O
weeks	NNS	weeks	week	week	N	O
with	IN	with	with	with	N	O
prednisone	NN	prednisone	prednisone	prednison	N	O
10	CD	10	10	10	N	O
mg	NN	mg	mg	mg	N	O
dailyn	NN	dailyn	dailyn	dailyn	N	O
371	CD	371	371	371	N	O
Mitoxantrone	NNP	mitoxantrone	mitoxantrone	mitoxantron	N	O
12	CD	12	12	12	N	O
mg	NN	mg	mg	mg	N	O
m	NN	m	m	m	N	O
2	CD	2	2	2	N	O
every	DT	every	every	everi	N	O
3	CD	3	3	3	N	O
weeks	NNS	weeks	week	week	N	O
with	IN	with	with	with	N	O
prednisone	NN	prednisone	prednisone	prednison	N	O
10	CD	10	10	10	N	O
mg	NN	mg	mg	mg	N	O
dailyn	NN	dailyn	dailyn	dailyn	N	O
371	CD	371	371	371	N	O

Grade	$	grade	grade	grade	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
4	CD	4	4	4	N	O
n	NNS	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
Grade	VBD	grade	grade	grade	N	O
3	CD	3	3	3	N	O
-	:	-	-	-	N	O
4	CD	4	4	4	N	O
n	NNS	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
Grade	VBD	grade	grade	grade	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
4	CD	4	4	4	N	O
n	NNS	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
Grade	VBD	grade	grade	grade	N	O
3	CD	3	3	3	N	O
-	:	-	-	-	N	O
4	CD	4	4	4	N	O
n	NNS	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O

Any	DT	any	any	ani	N	O

Adverse	JJ	adverse	adverse	advers	N	O
Reaction	NN	reaction	reaction	reaction	N	O

Blood	NN	blood	blood	blood	N	O
and	CC	and	and	and	N	O
Lymphatic	NNP	lymphatic	lymphatic	lymphat	N	O
System	NNP	system	system	system	N	O
Disorders	NNP	disorders	disorder	disord	N	O

Neutropenia	NNP	neutropenia	neutropenia	neutropenia	Y	B-AdverseReaction
347	CD	347	347	347	N	O
(	(	(	(	(	N	O
94%	CD	94%	94%	94%	N	O
)	)	)	)	)	N	O
303	CD	303	303	303	N	O
(	(	(	(	(	N	O
82%	CD	82%	82%	82%	N	O
)	)	)	)	)	N	O
325	CD	325	325	325	N	O
(	(	(	(	(	N	O
87%	CD	87%	87%	87%	N	O
)	)	)	)	)	N	O
215	CD	215	215	215	N	O
(	(	(	(	(	N	O
58%	CD	58%	58%	58%	N	O
)	)	)	)	)	N	O

Febrile	NNP	febrile	febrile	febril	N	B-AdverseReaction
Neutropenia	NNP	neutropenia	neutropenia	neutropenia	Y	I-AdverseReaction
27	CD	27	27	27	N	O
(	(	(	(	(	N	O
7%	CD	7%	7%	7%	N	O
)	)	)	)	)	N	O
27	CD	27	27	27	N	O
(	(	(	(	(	N	O
7%	CD	7%	7%	7%	N	O
)	)	)	)	)	N	O
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
)	)	)	)	)	N	O
