nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
thrombosis	NN	thrombosis	thrombosis	thrombosi	Y	B-AdverseReaction
,	,	,	,	,	N	O
hyperbilirubinemia	NN	hyperbilirubinemia	hyperbilirubinemia	hyperbilirubinemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
discomfort	NN	discomfort	discomfort	discomfort	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
.	.	.	.	.	N	O

EXCERPT	NN	excerpt	excerpt	excerpt	N	O

:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
incidence	NN	incidence	incidence	incid	N	O
1%	CD	1%	1%	1%	N	O
or	CC	or	or	or	N	O
greater	JJR	greater	greater	greater	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
:	:	:	:	:	N	O
systemic	JJ	systemic	systemic	system	N	B-AdverseReaction
hypersensitivity	NN	hypersensitivity	hypersensitivity	hypersensit	Y	I-AdverseReaction
,	,	,	,	,	N	O
hyperglycemia	NN	hyperglycemia	hyperglycemia	hyperglycemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
transaminases	VBZ	transaminases	transaminase	transaminas	Y	B-AdverseReaction
abnormal	JJ	abnormal	abnormal	abnorm	N	I-AdverseReaction
,	,	,	,	,	N	O
fever	RB	fever	fever	fever	Y	B-AdverseReaction
,	,	,	,	,	N	O
pancreatitis	NN	pancreatitis	pancreatitis	pancreat	Y	B-AdverseReaction
,	,	,	,	,	N	O
local	JJ	local	local	local	N	B-AdverseReaction
reactions	NNS	reactions	reaction	reaction	N	I-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
thrombosis	NN	thrombosis	thrombosis	thrombosi	Y	B-AdverseReaction
,	,	,	,	,	N	O
hyperbilirubinemia	NN	hyperbilirubinemia	hyperbilirubinemia	hyperbilirubinemia	Y	B-AdverseReaction
,	,	,	,	,	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
discomfort	NN	discomfort	discomfort	discomfort	Y	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	B-AdverseReaction
.	.	.	.	.	N	O

To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	JJ	contact	contact	contact	N	O
Jazz	NNP	jazz	jazz	jazz	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
,	,	,	,	,	N	O
Inc	NNP	inc	inc	inc	N	O
.	.	.	.	.	N	O

at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
520	CD	520	520	520	N	O
-	:	-	-	-	N	O
5568	CD	5568	5568	5568	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	NN	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNS	studies	study	studi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
controlled	VBN	controlled	controlled	control	N	O
,	,	,	,	,	N	O
but	CC	but	but	but	N	O
widely	RB	widely	widely	wide	N	O
varying	JJ	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
other	JJ	other	other	other	N	O
drugs	NNS	drugs	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
data	NNS	data	data	data	N	O
presented	VBN	presented	presented	present	N	O
below	IN	below	below	below	N	O
are	VBP	are	are	are	N	O
based	VBN	based	based	base	N	O
on	IN	on	on	on	N	O
information	NN	information	information	inform	N	O
collected	VBN	collected	collected	collect	N	O
from	IN	from	from	from	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
-	:	-	-	-	N	O
arm	NN	arm	arm	arm	N	O
,	,	,	,	,	N	O
multi	SYM	multi	multi	multi	N	O
-	:	-	-	-	N	O
center	NN	center	center	center	N	O
,	,	,	,	,	N	O
open	JJ	open	open	open	N	O
-	:	-	-	-	N	O
label	NN	label	label	label	N	O
,	,	,	,	,	N	O
safety	NN	safety	safety	safeti	N	O
and	CC	and	and	and	N	O
clinical	JJ	clinical	clinical	clinic	N	O
pharmacology	NN	pharmacology	pharmacology	pharmacolog	N	O
trial	NN	trial	trial	trial	N	O
(	(	(	(	(	N	O
intramuscular	JJ	intramuscular	intramuscular	intramuscular	N	O
administration	NN	administration	administration	administr	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
Master	NNP	master	master	master	N	O
Treatment	NNP	treatment	treatment	treatment	N	O
Protocol	NNP	protocol	protocol	protocol	N	O
(	(	(	(	(	N	O
EMTP	NNP	emtp	emtp	emtp	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
an	DT	an	an	an	N	O
expanded	JJ	expanded	expanded	expand	N	O
access	NN	access	access	access	N	O
program	NN	program	program	program	N	O
(	(	(	(	(	N	O
both	DT	both	both	both	N	O
intramuscular	NN	intramuscular	intramuscular	intramuscular	N	O
,	,	,	,	,	N	O
intravenous	JJ	intravenous	intravenous	intraven	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
other	JJ	other	other	other	N	O
or	CC	or	or	or	N	O
unknown	JJ	unknown	unknown	unknown	N	O
administration	NN	administration	administration	administr	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
,	,	,	,	,	N	O
a	DT	a	a	a	N	O
single	JJ	single	single	singl	N	O
-	:	-	-	-	N	O
arm	NN	arm	arm	arm	N	O
,	,	,	,	,	N	O
multi	SYM	multi	multi	multi	N	O
-	:	-	-	-	N	O
center	NN	center	center	center	N	O
,	,	,	,	,	N	O
open	JJ	open	open	open	N	O
-	:	-	-	-	N	O
label	NN	label	label	label	N	O
,	,	,	,	,	N	O
pharmacokinetic	JJ	pharmacokinetic	pharmacokinetic	pharmacokinet	N	O
(	(	(	(	(	N	O
PK	NNP	pk	pk	pk	N	O
)	)	)	)	)	N	O
study	VBP	study	study	studi	N	O
trial	NN	trial	trial	trial	N	O
of	IN	of	of	of	N	O
intravenous	JJ	intravenous	intravenous	intraven	N	O
administration	NN	administration	administration	administr	N	O
of	IN	of	of	of	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
.	.	.	.	.	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
enrolled	VBD	enrolled	enrolled	enrol	N	O
58	CD	58	58	58	N	O
patients	NNS	patients	patient	patient	N	O
treated	VBN	treated	treated	treat	N	O
on	IN	on	on	on	N	O
National	NNP	national	national	nation	N	O
Cancer	NNP	cancer	cancer	cancer	Y	O
Institute	NNP	institute	institute	institut	N	O
(	(	(	(	(	N	O
NCI	NNP	nci	nci	nci	N	O
)-	NNP	)-	)-	)-	N	O
sponsored	VBD	sponsored	sponsored	sponsor	N	O
cooperative	JJ	cooperative	cooperative	cooper	N	O
group	NN	group	group	group	N	O
ALL	NNP	all	all	all	N	O
protocols	NNS	protocols	protocol	protocol	N	O
who	WP	who	who	who	N	O
were	VBD	were	were	were	N	O
unable	JJ	unable	unable	unabl	N	O
to	TO	to	to	to	N	O
continue	VB	continue	continue	continu	N	O
to	TO	to	to	to	N	O
receive	VB	receive	receive	receiv	N	O
pegaspargase	NN	pegaspargase	pegaspargase	pegaspargas	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
hypersensitivity	NN	hypersensitivity	hypersensitivity	hypersensit	Y	O
reactions	NNS	reactions	reaction	reaction	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
6	CD	6	6	6	N	O
doses	NNS	doses	dos	dose	N	O
of	IN	of	of	of	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
25	CD	25	25	25	N	O
,	,	,	,	,	N	O
000	CD	000	000	000	N	O
International	NNP	international	international	intern	N	O
Units	NNP	units	unit	unit	N	O
m	VBD	m	m	m	N	O
2	CD	2	2	2	N	O
intramuscularly	RB	intramuscularly	intramuscularly	intramuscularli	N	O
on	IN	on	on	on	N	O
a	DT	a	a	a	N	O
Monday	NNP	monday	monday	monday	N	O
,	,	,	,	,	N	O
Wednesday	NNP	wednesday	wednesday	wednesday	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
Friday	NNP	friday	friday	friday	N	O
schedule	NN	schedule	schedule	schedul	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
replacement	NN	replacement	replacement	replac	N	O
for	IN	for	for	for	N	O
each	DT	each	each	each	N	O
scheduled	VBN	scheduled	scheduled	schedul	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
pegaspargase	NN	pegaspargase	pegaspargase	pegaspargas	N	O
remaining	VBG	remaining	remaining	remain	N	O
on	IN	on	on	on	N	O
their	PRP$	their	their	their	N	O
original	JJ	original	original	origin	N	O
treatment	NN	treatment	treatment	treatment	N	O
protocol	NN	protocol	protocol	protocol	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
population	NN	population	population	popul	N	O
included	VBD	included	included	includ	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
a	DT	a	a	a	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
of	IN	of	of	of	N	O
11	CD	11	11	11	N	O
years	NNS	years	year	year	N	O
(	(	(	(	(	N	O
2	CD	2	2	2	N	O
to	TO	to	to	to	N	O
18	CD	18	18	18	N	O
years	NNS	years	year	year	N	O
)	)	)	)	)	N	O
;	:	;	;	;	N	O
59%	CD	59%	59%	59%	N	O
were	VBD	were	were	were	N	O
male	NN	male	male	male	N	O
,	,	,	,	,	N	O
78%	CD	78%	78%	78%	N	O
were	VBD	were	were	were	N	O
White	NNP	white	white	white	N	O
,	,	,	,	,	N	O
10%	CD	10%	10%	10%	N	O
were	VBD	were	were	were	N	O
Black	NNP	black	black	black	N	O
African	JJ	african	african	african	N	O
American	NNP	american	american	american	N	O
,	,	,	,	,	N	O
5%	CD	5%	5%	5%	N	O
were	VBD	were	were	were	N	O
Asian	JJ	asian	asian	asian	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
7%	CD	7%	7%	7%	N	O
were	VBD	were	were	were	N	O
other	JJ	other	other	other	N	O
or	CC	or	or	or	N	O
unknown	JJ	unknown	unknown	unknown	N	O
.	.	.	.	.	N	O

A	DT	a	a	a	N	O
total	NN	total	total	total	N	O
of	IN	of	of	of	N	O
35%	CD	35%	35%	35%	N	O
were	VBD	were	were	were	N	O
Hispanic	NNP	hispanic	hispanic	hispan	N	O
or	CC	or	or	or	N	O
Latino	NNP	latino	latino	latino	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
number	NN	number	number	number	N	O
of	IN	of	of	of	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
courses	NNS	courses	course	cours	N	O
ranged	VBD	ranged	ranged	rang	N	O
from	IN	from	from	from	N	O
1	CD	1	1	1	N	O
to	TO	to	to	to	N	O
9	CD	9	9	9	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
this	DT	this	this	thi	N	O
study	NN	study	study	studi	N	O
,	,	,	,	,	N	O
76%	CD	76%	76%	76%	N	O
(	(	(	(	(	N	O
44	CD	44	44	44	N	O
of	IN	of	of	of	N	O
58	CD	58	58	58	N	O
)	)	)	)	)	N	O
completed	VBN	completed	completed	complet	N	O
all	DT	all	all	all	N	O
planned	VBN	planned	planned	plan	N	O
therapy	NN	therapy	therapy	therapi	N	O
.	.	.	.	.	N	O

Fourteen	NNP	fourteen	fourteen	fourteen	N	O
(	(	(	(	(	N	O
24%	CD	24%	24%	24%	N	O
)	)	)	)	)	N	O
patients	NNS	patients	patient	patient	N	O
stopped	VBD	stopped	stopped	stop	N	O
therapy	RB	therapy	therapy	therapi	N	O
prior	JJ	prior	prior	prior	N	O
to	TO	to	to	to	N	O
completion	NN	completion	completion	complet	N	O
;	:	;	;	;	N	O
seven	CD	seven	seven	seven	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
allergic	JJ	allergic	allergic	allerg	N	B-AdverseReaction
reactions	NNS	reactions	reaction	reaction	N	I-AdverseReaction
,	,	,	,	,	N	O
five	CD	five	five	five	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
physician	JJ	physician	physician	physician	N	O
or	CC	or	or	or	N	O
patient	JJ	patient	patient	patient	N	O
choice	NN	choice	choice	choic	N	O
,	,	,	,	,	N	O
one	CD	one	one	one	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
disease	VB	disease	disease	diseas	N	O
progression	NN	progression	progression	progress	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
one	CD	one	one	one	N	O
due	JJ	due	due	due	N	O
to	TO	to	to	to	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
during	IN	during	during	dure	N	O
frontline	JJ	frontline	frontline	frontlin	N	O
protocol	NN	protocol	protocol	protocol	N	O
.	.	.	.	.	N	O

All	DT	all	all	all	N	O
other	JJ	other	other	other	N	O
chemotherapy	NN	chemotherapy	chemotherapy	chemotherapi	Y	O
was	VBD	was	wa	wa	N	O
continued	VBN	continued	continued	continu	N	O
according	VBG	according	according	accord	N	O
to	TO	to	to	to	N	O
the	DT	the	the	the	N	O
patient	NN	patient	patient	patient	N	O
's	POS	's	's	's	N	O
prescribed	JJ	prescribed	prescribed	prescrib	N	O
treatment	NN	treatment	treatment	treatment	N	O
regimen	NNS	regimen	regimen	regimen	N	O
[	VBP	[	[	[	N	O
see	VB	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
.	.	.	.	.	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
enrolled	VBD	enrolled	enrolled	enrol	N	O
30	CD	30	30	30	N	O
patients	NNS	patients	patient	patient	N	O
[	JJ	[	[	[	N	O
29	CD	29	29	29	N	O
were	VBD	were	were	were	N	O
being	VBG	being	being	be	N	O
treated	VBN	treated	treated	treat	N	O
for	IN	for	for	for	N	O
ALL	DT	all	all	all	N	O
and	CC	and	and	and	N	O
one	CD	one	one	one	N	O
for	IN	for	for	for	N	O
lymphoblastic	JJ	lymphoblastic	lymphoblastic	lymphoblast	N	O
lymphoma	NN	lymphoma	lymphoma	lymphoma	Y	O
(	(	(	(	(	N	O
LBL	NNP	lbl	lbl	lbl	N	O
)]	NNP	)]	)]	)]	N	O
following	VBG	following	following	follow	N	O
allergy	NN	allergy	allergy	allergi	Y	O
to	TO	to	to	to	N	O
native	VB	native	native	nativ	N	O
E.	NNP	e.	e.	e.	N	O
coli	JJ	coli	coli	coli	N	O
asparaginase	NN	asparaginase	asparaginase	asparaginas	N	O
or	CC	or	or	or	N	O
pegaspargase	NN	pegaspargase	pegaspargase	pegaspargas	N	O
.	.	.	.	.	N	O

Patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
25	CD	25	25	25	N	O
,	,	,	,	,	N	O
000	CD	000	000	000	N	O
International	NNP	international	international	intern	N	O
Unit	NNP	unit	unit	unit	N	O
m	VBZ	m	m	m	N	O
2	CD	2	2	2	N	O
dose	NN	dose	dose	dose	N	O
,	,	,	,	,	N	O
administered	VBN	administered	administered	administ	N	O
by	IN	by	by	by	N	O
intravenous	JJ	intravenous	intravenous	intraven	N	O
infusion	NN	infusion	infusion	infus	Y	O
on	IN	on	on	on	N	O
a	DT	a	a	a	N	O
Monday	NNP	monday	monday	monday	N	O
,	,	,	,	,	N	O
Wednesday	NNP	wednesday	wednesday	wednesday	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
Friday	NNP	friday	friday	friday	N	O
schedule	NN	schedule	schedule	schedul	N	O
(	(	(	(	(	N	O
6	CD	6	6	6	N	O
doses	NNS	doses	dos	dose	N	O
)	)	)	)	)	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
replacement	NN	replacement	replacement	replac	N	O
for	IN	for	for	for	N	O
doses	NNS	doses	dos	dose	N	O
remaining	VBG	remaining	remaining	remain	N	O
on	IN	on	on	on	N	O
their	PRP$	their	their	their	N	O
original	JJ	original	original	origin	N	O
treatment	NN	treatment	treatment	treatment	N	O
plan	NN	plan	plan	plan	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
population	NN	population	population	popul	N	O
included	VBD	included	included	includ	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
a	DT	a	a	a	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
of	IN	of	of	of	N	O
7	CD	7	7	7	N	O
years	NNS	years	year	year	N	O
(	(	(	(	(	N	O
1	CD	1	1	1	N	O
to	TO	to	to	to	N	O
17	CD	17	17	17	N	O
years	NNS	years	year	year	N	O
)	)	)	)	)	N	O
;	:	;	;	;	N	O
63%	CD	63%	63%	63%	N	O
were	VBD	were	were	were	N	O
male	NN	male	male	male	N	O
,	,	,	,	,	N	O
27%	CD	27%	27%	27%	N	O
were	VBD	were	were	were	N	O
Hispanic	NNP	hispanic	hispanic	hispan	N	O
or	CC	or	or	or	N	O
Latino	NNP	latino	latino	latino	N	O
,	,	,	,	,	N	O
83%	CD	83%	83%	83%	N	O
were	VBD	were	were	were	N	O
White	NNP	white	white	white	N	O
,	,	,	,	,	N	O
3%	CD	3%	3%	3%	N	O
were	VBD	were	were	were	N	O
Black	NNP	black	black	black	N	O
African	JJ	african	african	african	N	O
American	NNP	american	american	american	N	O
,	,	,	,	,	N	O
7%	CD	7%	7%	7%	N	O
were	VBD	were	were	were	N	O
Asian	JJ	asian	asian	asian	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
7%	CD	7%	7%	7%	N	O
were	VBD	were	were	were	N	O
other	JJ	other	other	other	N	O
(	(	(	(	(	N	O
American	JJ	american	american	american	N	O
Indian	NNP	indian	indian	indian	N	O
,	,	,	,	,	N	O
Alaska	NNP	alaska	alaska	alaska	N	O
Native	NNP	native	native	nativ	N	O
or	CC	or	or	or	N	O
Indian	NNP	indian	indian	indian	N	O
)	)	)	)	)	N	O
[	VBD	[	[	[	N	O
see	VB	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14	CD	14	14	14	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
EMTP	NNP	emtp	emtp	emtp	N	O
trial	NN	trial	trial	trial	N	O
enrolled	VBD	enrolled	enrolled	enrol	N	O
1368	CD	1368	1368	1368	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
ALL	DT	all	all	all	N	O
or	CC	or	or	or	N	O
lymphoblastic	JJ	lymphoblastic	lymphoblastic	lymphoblast	N	O
lymphoma	NN	lymphoma	lymphoma	lymphoma	Y	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
ERWINAZE	NNP	erwinaze	erwinaze	erwinaz	N	O
after	IN	after	after	after	N	O
developing	VBG	developing	developing	develop	N	O
systemic	JJ	systemic	systemic	system	N	O
hypersensitivity	NN	hypersensitivity	hypersensitivity	hypersensit	Y	O
to	TO	to	to	to	N	O
an	DT	an	an	an	N	O
E.	NNP	e.	e.	e.	N	O
coli	SYM	coli	coli	coli	N	O
-	:	-	-	-	N	O
derived	VBN	derived	derived	deriv	N	O
asparaginase	NN	asparaginase	asparaginase	asparaginas	N	O
.	.	.	.	.	N	O

Of	IN	of	of	of	N	O
these	DT	these	these	these	N	O
1368	CD	1368	1368	1368	N	O
patients	NNS	patients	patient	patient	N	O
,	,	,	,	,	N	O
safety	NN	safety	safety	safeti	N	O
data	NNS	data	data	data	N	O
were	VBD	were	were	were	N	O
received	VBN	received	received	receiv	N	O
for	IN	for	for	for	N	O
940	CD	940	940	940	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
a	DT	a	a	a	N	O
median	JJ	median	median	median	N	O
age	NN	age	age	age	N	O
of	IN	of	of	of	N	O
9	CD	9	9	9	N	O
years	NNS	years	year	year	N	O
(	(	(	(	(	N	O
0	CD	0	0	0	N	O
to	TO	to	to	to	N	O
76	CD	76	76	76	N	O
years	NNS	years	year	year	N	O
)	)	)	)	)	N	O
