and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.6	CD	5.6	5.6	5.6	N	O
)]	NN	)]	)]	)]	N	O

Drug	NN	drug	drug	drug	N	B-AdverseReaction
Induced	NNP	induced	induced	induc	N	I-AdverseReaction
Liver	NNP	liver	liver	liver	N	I-AdverseReaction
Injury	NNP	injury	injury	injuri	Y	I-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.8	CD	5.8	5.8	5.8	N	O
)]	NN	)]	)]	)]	N	O

Abnormal	NNP	abnormal	abnormal	abnorm	N	B-AdverseReaction
Thyroid	NNP	thyroid	thyroid	thyroid	N	I-AdverseReaction
Function	NNP	function	function	function	N	I-AdverseReaction
Tests	VBZ	tests	test	test	N	I-AdverseReaction
[	NNP	[	[	[	N	O
see	VBP	see	see	see	N	O
Warnings	NNP	warnings	warning	warn	N	O
and	CC	and	and	and	N	O
Precautions	NNP	precautions	precaution	precaut	N	O
(	(	(	(	(	N	O
5.9	CD	5.9	5.9	5.9	N	O
)]	NN	)]	)]	)]	N	O

EXCERPT	NNS	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
receiving	VBG	receiving	receiving	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
(	(	(	(	(	N	O
4%	CD	4%	4%	4%	N	O
and	CC	and	and	and	N	O
2%	CD	2%	2%	2%	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
:	:	:	:	:	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
diplopia	NN	diplopia	diplopia	diplopia	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
vertigo	NN	vertigo	vertigo	vertigo	Y	B-AdverseReaction
,	,	,	,	,	N	O
ataxia	NN	ataxia	ataxia	ataxia	Y	B-AdverseReaction
,	,	,	,	,	N	O
blurred	VBN	blurred	blurred	blur	N	B-AdverseReaction
vision	NN	vision	vision	vision	N	I-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
tremor	NN	tremor	tremor	tremor	Y	B-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6.1	CD	6.1	6.1	6.1	N	O
)	)	)	)	)	N	O

To	TO	to	to	to	N	O

report	NN	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Sunovion	NNP	sunovion	sunovion	sunovion	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
877	CD	877	877	877	N	O
-	:	-	-	-	N	O
737	CD	737	737	737	N	O
-	:	-	-	-	N	O
7226	CD	7226	7226	7226	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
.	.	.	.	.	N	O

6.1	CD	6.1	6.1	6.1	N	O

Clinical	JJ	clinical	clinical	clinic	N	O
Trials	NNS	trials	trial	trial	N	O
Experience	NN	experience	experience	experi	N	O

Because	IN	because	because	becaus	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
are	VBP	are	are	are	N	O
conducted	VBN	conducted	conducted	conduct	N	O
under	IN	under	under	under	N	O
widely	RB	widely	widely	wide	N	O
varying	VBG	varying	varying	vari	N	O
conditions	NNS	conditions	condition	condit	N	O
,	,	,	,	,	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
a	DT	a	a	a	N	O
drug	NN	drug	drug	drug	N	O
cannot	NN	cannot	cannot	cannot	N	O
be	VB	be	be	be	N	O
directly	RB	directly	directly	directli	N	O
compared	VBN	compared	compared	compar	N	O
to	TO	to	to	to	N	O
rates	NNS	rates	rate	rate	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
clinical	JJ	clinical	clinical	clinic	N	O
trials	NNS	trials	trial	trial	N	O
of	IN	of	of	of	N	O
another	DT	another	another	anoth	N	O
drug	NN	drug	drug	drug	N	O
and	CC	and	and	and	N	O
may	MD	may	may	may	N	O
not	RB	not	not	not	N	O
reflect	VB	reflect	reflect	reflect	N	O
the	DT	the	the	the	N	O
rates	NNS	rates	rate	rate	N	O
observed	VBD	observed	observed	observ	N	O
in	IN	in	in	in	N	O
practice	NN	practice	practice	practic	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
monotherapy	NN	monotherapy	monotherapy	monotherapi	N	O
trials	NNS	trials	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
partial	JJ	partial	partial	partial	N	O
-	:	-	-	-	N	O
onset	NN	onset	onset	onset	N	O
seizures	NNS	seizures	seizure	seizur	Y	O
[	VBP	[	[	[	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
,	,	,	,	,	N	O
see	VBP	see	see	see	N	O
Clinical	JJ	clinical	clinical	clinic	N	O
Studies	NNP	studies	study	studi	N	O
(	(	(	(	(	N	O
14.1	CD	14.1	14.1	14.1	N	O
)	)	)	)	)	N	O
]	NN	]	]	]	N	O
,	,	,	,	,	N	O
365	CD	365	365	365	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
,	,	,	,	,	N	O
of	IN	of	of	of	N	O
whom	WP	whom	whom	whom	N	O
225	CD	225	225	225	N	O
were	VBD	were	were	were	N	O
treated	VBN	treated	treated	treat	N	O
for	IN	for	for	for	N	O
longer	JJR	longer	longer	longer	N	O
than	IN	than	than	than	N	O
12	CD	12	12	12	N	O
months	NNS	months	month	month	N	O
and	CC	and	and	and	N	O
134	CD	134	134	134	N	O
for	IN	for	for	for	N	O
longer	JJR	longer	longer	longer	N	O
than	IN	than	than	than	N	O
24	CD	24	24	24	N	O
months	NNS	months	month	month	N	O
.	.	.	.	.	N	O

Of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
those	DT	those	those	those	N	O
trials	NNS	trials	trial	trial	N	O
,	,	,	,	,	N	O
95%	CD	95%	95%	95%	N	O
were	VBD	were	were	were	N	O
between	IN	between	between	between	N	O
18	CD	18	18	18	N	O
and	CC	and	and	and	N	O
65	CD	65	65	65	N	O
years	NNS	years	year	year	N	O
old	JJ	old	old	old	N	O
;	:	;	;	;	N	O
48%	CD	48%	48%	48%	N	O
were	VBD	were	were	were	N	O
male	NN	male	male	male	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
84%	CD	84%	84%	84%	N	O
were	VBD	were	were	were	N	O
Caucasian	JJ	caucasian	caucasian	caucasian	N	O
.	.	.	.	.	N	O

Across	NNP	across	across	across	N	O
controlled	VBD	controlled	controlled	control	N	O
and	CC	and	and	and	N	O
uncontrolled	JJ	uncontrolled	uncontrolled	uncontrol	N	O
trials	NNS	trials	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
receiving	VBG	receiving	receiving	receiv	N	O
adjunctive	JJ	adjunctive	adjunctive	adjunct	N	O
therapy	NN	therapy	therapy	therapi	N	O
for	IN	for	for	for	N	O
partial	JJ	partial	partial	partial	N	O
-	:	-	-	-	N	O
onset	NN	onset	onset	onset	N	O
seizures	NNS	seizures	seizure	seizur	Y	O
,	,	,	,	,	N	O
1195	CD	1195	1195	1195	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
,	,	,	,	,	N	O
of	IN	of	of	of	N	O
whom	WP	whom	whom	whom	N	O
586	CD	586	586	586	N	O
were	VBD	were	were	were	N	O
treated	VBN	treated	treated	treat	N	O
for	IN	for	for	for	N	O
longer	JJR	longer	longer	longer	N	O
than	IN	than	than	than	N	O
6	CD	6	6	6	N	O
months	NNS	months	month	month	N	O
and	CC	and	and	and	N	O
462	CD	462	462	462	N	O
for	IN	for	for	for	N	O
longer	JJR	longer	longer	longer	N	O
than	IN	than	than	than	N	O
12	CD	12	12	12	N	O
months	NNS	months	month	month	N	O
.	.	.	.	.	N	O

In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
placebo	NN	placebo	placebo	placebo	N	O
controlled	VBD	controlled	controlled	control	N	O
adjunctive	JJ	adjunctive	adjunctive	adjunct	N	O
therapy	NN	therapy	therapy	therapi	N	O
trials	NNS	trials	trial	trial	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
partial	JJ	partial	partial	partial	N	O
-	:	-	-	-	N	O
onset	NN	onset	onset	onset	N	O
seizures	NNS	seizures	seizure	seizur	Y	O
(	(	(	(	(	N	O
Study	NNP	study	study	studi	N	O
3	CD	3	3	3	N	O
,	,	,	,	,	N	O
Study	NNP	study	study	studi	N	O
4	CD	4	4	4	N	O
and	CC	and	and	and	N	O
Study	NNP	study	study	studi	N	O
5	CD	5	5	5	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
1021	CD	1021	1021	1021	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
.	.	.	.	.	N	O

Of	IN	of	of	of	N	O
the	DT	the	the	the	N	O
patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
those	DT	those	those	those	N	O
trials	NNS	trials	trial	trial	N	O
,	,	,	,	,	N	O
approximately	RB	approximately	approximately	approxim	N	O
95%	CD	95%	95%	95%	N	O
were	VBD	were	were	were	N	O
between	IN	between	between	between	N	O
18	CD	18	18	18	N	O
and	CC	and	and	and	N	O
60	CD	60	60	60	N	O
years	NNS	years	year	year	N	O
old	JJ	old	old	old	N	O
,	,	,	,	,	N	O
approximately	RB	approximately	approximately	approxim	N	O
50%	CD	50%	50%	50%	N	O
were	VBD	were	were	were	N	O
male	NN	male	male	male	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
approximately	RB	approximately	approximately	approxim	N	O
80%	CD	80%	80%	80%	N	O
were	VBD	were	were	were	N	O
Caucasian	JJ	caucasian	caucasian	caucasian	N	O
.	.	.	.	.	N	O

Monotherapy	NNP	monotherapy	monotherapy	monotherapi	N	O
Historical	NNP	historical	historical	histor	N	O
Control	NNP	control	control	control	N	O
Trials	NNP	trials	trial	trial	N	O

In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
monotherapy	NN	monotherapy	monotherapy	monotherapi	N	O
epilepsy	NN	epilepsy	epilepsy	epilepsi	Y	O
trials	NNS	trials	trial	trial	N	O
(	(	(	(	(	N	O
Study	NNP	study	study	studi	N	O
1	CD	1	1	1	N	O
and	CC	and	and	and	N	O
Study	NNP	study	study	studi	N	O
2	CD	2	2	2	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
13%	CD	13%	13%	13%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
randomized	VBN	randomized	randomized	random	N	O
to	TO	to	to	to	N	O
receive	VB	receive	receive	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
at	IN	at	at	at	N	O
the	DT	the	the	the	N	O
recommended	JJ	recommended	recommended	recommend	N	O
doses	NNS	doses	dos	dose	N	O
of	IN	of	of	of	N	O
1200	CD	1200	1200	1200	N	O
mg	NN	mg	mg	mg	N	O
and	CC	and	and	and	N	O
1600	CD	1600	1600	1600	N	O
mg	NN	mg	mg	mg	N	O
once	RB	once	once	onc	N	O
daily	JJ	daily	daily	daili	N	O
discontinued	VBN	discontinued	discontinued	discontinu	N	O
from	IN	from	from	from	N	O
the	DT	the	the	the	N	O
trials	NNS	trials	trial	trial	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
result	NN	result	result	result	N	O
of	IN	of	of	of	N	O
an	DT	an	an	an	N	O
adverse	JJ	adverse	adverse	advers	N	O
event	NN	event	event	event	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
most	RBS	most	most	most	N	O
commonly	RB	commonly	commonly	commonli	N	O
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
on	IN	on	on	on	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
)	)	)	)	)	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
was	VBD	was	wa	wa	N	O
hyponatremia	NN	hyponatremia	hyponatremia	hyponatremia	Y	B-AdverseReaction
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
observed	VBN	observed	observed	observ	N	O
in	IN	in	in	in	N	O
these	DT	these	these	these	N	O
studies	NNS	studies	study	studi	N	O
were	VBD	were	were	were	N	O
generally	RB	generally	generally	gener	N	O
similar	JJ	similar	similar	similar	N	O
to	TO	to	to	to	N	O
those	DT	those	those	those	N	O
observed	VBN	observed	observed	observ	N	O
and	CC	and	and	and	N	O
attributed	VBN	attributed	attributed	attribut	N	O
to	TO	to	to	to	N	O
drug	NN	drug	drug	drug	N	O
in	IN	in	in	in	N	O
adjunctive	JJ	adjunctive	adjunctive	adjunct	N	O
placebo	NN	placebo	placebo	placebo	N	O
-	:	-	-	-	N	O
controlled	VBN	controlled	controlled	control	N	O
studies	NNS	studies	study	studi	N	O
.	.	.	.	.	N	O

Because	IN	because	because	becaus	N	O
these	DT	these	these	these	N	O
studies	NNS	studies	study	studi	N	O
did	VBD	did	did	did	N	O
not	RB	not	not	not	N	O
include	VB	include	include	includ	N	O
a	DT	a	a	a	N	O
placebo	NN	placebo	placebo	placebo	N	O
control	NN	control	control	control	N	O
group	NN	group	group	group	N	O
,	,	,	,	,	N	O
causality	NN	causality	causality	causal	N	O
could	MD	could	could	could	N	O
not	RB	not	not	not	N	O
be	VB	be	be	be	N	O
established	VBN	established	established	establish	N	O
.	.	.	.	.	N	O

Dizziness	NNP	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
were	VBD	were	were	were	N	O
all	DT	all	all	all	N	O
reported	VBN	reported	reported	report	N	O
at	IN	at	at	at	N	O
lower	JJR	lower	lower	lower	N	O
incidences	NNS	incidences	incidence	incid	N	O
during	IN	during	during	dure	N	O
the	DT	the	the	the	N	O
AED	NNP	aed	aed	a	N	O
Withdrawal	NNP	withdrawal	withdrawal	withdraw	N	O
Phase	NNP	phase	phase	phase	N	O
and	CC	and	and	and	N	O
Monotherapy	NNP	monotherapy	monotherapy	monotherapi	N	O
Phase	NNP	phase	phase	phase	N	O
compared	VBN	compared	compared	compar	N	O
with	IN	with	with	with	N	O
the	DT	the	the	the	N	O
Titration	NNP	titration	titration	titrat	N	O
Phase	NNP	phase	phase	phase	N	O
.	.	.	.	.	N	O

Adjunctive	JJ	adjunctive	adjunctive	adjunct	N	O
Therapy	NNP	therapy	therapy	therapi	N	O
Controlled	NNP	controlled	controlled	control	N	O
Trials	NNS	trials	trial	trial	N	O

In	IN	in	in	in	N	O
the	DT	the	the	the	N	O
controlled	JJ	controlled	controlled	control	N	O
adjunctive	JJ	adjunctive	adjunctive	adjunct	N	O
therapy	NN	therapy	therapy	therapi	N	O
epilepsy	NN	epilepsy	epilepsy	epilepsi	Y	O
trials	NNS	trials	trial	trial	N	O
(	(	(	(	(	N	O
Study	NNP	study	study	studi	N	O
3	CD	3	3	3	N	O
,	,	,	,	,	N	O
Study	NNP	study	study	studi	N	O
4	CD	4	4	4	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
Study	NNP	study	study	studi	N	O
5	CD	5	5	5	N	O
)	)	)	)	)	N	O
,	,	,	,	,	N	O
the	DT	the	the	the	N	O
rate	NN	rate	rate	rate	N	O
of	IN	of	of	of	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
as	IN	as	a	as	N	O
a	DT	a	a	a	N	O
result	NN	result	result	result	N	O
of	IN	of	of	of	N	O
any	DT	any	any	ani	N	O
adverse	JJ	adverse	adverse	advers	N	O
reaction	NN	reaction	reaction	reaction	N	O
was	VBD	was	wa	wa	N	O
14%	CD	14%	14%	14%	N	O
for	IN	for	for	for	N	O
the	DT	the	the	the	N	O
800	CD	800	800	800	N	O
mg	NN	mg	mg	mg	N	O
dose	NN	dose	dose	dose	N	O
,	,	,	,	,	N	O
25%	CD	25%	25%	25%	N	O
for	IN	for	for	for	N	O
the	DT	the	the	the	N	O
1200	CD	1200	1200	1200	N	O
mg	NN	mg	mg	mg	N	O
dose	NN	dose	dose	dose	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
7%	CD	7%	7%	7%	N	O
in	IN	in	in	in	N	O
subjects	NNS	subjects	subject	subject	N	O
randomized	VBN	randomized	randomized	random	N	O
to	TO	to	to	to	N	O
placebo	VB	placebo	placebo	placebo	N	O
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
most	RBS	most	most	most	N	O
commonly	RB	commonly	commonly	commonli	N	O
(	(	(	(	(	N	O
1%	CD	1%	1%	1%	N	O
in	IN	in	in	in	N	O
any	DT	any	any	ani	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
treatment	NN	treatment	treatment	treatment	N	O
group	NN	group	group	group	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
leading	VBG	leading	leading	lead	N	O
to	TO	to	to	to	N	O
discontinuation	NN	discontinuation	discontinuation	discontinu	N	O
,	,	,	,	,	N	O
in	IN	in	in	in	N	O
descending	VBG	descending	descending	descend	N	O
order	NN	order	order	order	N	O
of	IN	of	of	of	N	O
frequency	NN	frequency	frequency	frequenc	N	O
,	,	,	,	,	N	O
were	VBD	were	were	were	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
ataxia	NN	ataxia	ataxia	ataxia	Y	B-AdverseReaction
,	,	,	,	,	N	O
diplopia	NN	diplopia	diplopia	diplopia	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
blurred	VBN	blurred	blurred	blur	N	B-AdverseReaction
vision	NN	vision	vision	vision	N	I-AdverseReaction
,	,	,	,	,	N	O
vertigo	NN	vertigo	vertigo	vertigo	Y	B-AdverseReaction
,	,	,	,	,	N	O
asthenia	NN	asthenia	asthenia	asthenia	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
rash	NN	rash	rash	rash	Y	B-AdverseReaction
,	,	,	,	,	N	O
dysarthria	NN	dysarthria	dysarthria	dysarthria	Y	B-AdverseReaction
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
tremor	NN	tremor	tremor	tremor	Y	B-AdverseReaction
.	.	.	.	.	N	O

The	DT	the	the	the	N	O
most	RBS	most	most	most	N	O
frequently	RB	frequently	frequently	frequent	N	O
reported	VBD	reported	reported	report	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
receiving	VBG	receiving	receiving	receiv	N	O
APTIOM	NNP	aptiom	aptiom	aptiom	N	O
at	IN	at	at	at	N	O
doses	NNS	doses	dos	dose	N	O
of	IN	of	of	of	N	O
800	CD	800	800	800	N	O
mg	NN	mg	mg	mg	N	O
or	CC	or	or	or	N	O
1200	CD	1200	1200	1200	N	O
mg	NN	mg	mg	mg	N	O
(	(	(	(	(	N	O
4%	CD	4%	4%	4%	N	O
and	CC	and	and	and	N	O
2%	CD	2%	2%	2%	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
)	)	)	)	)	N	O
were	VBD	were	were	were	N	O
dizziness	JJ	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
somnolence	NN	somnolence	somnolence	somnol	Y	B-AdverseReaction
,	,	,	,	,	N	O
nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
,	,	,	,	,	N	O
headache	NN	headache	headache	headach	Y	B-AdverseReaction
,	,	,	,	,	N	O
diplopia	NN	diplopia	diplopia	diplopia	Y	B-AdverseReaction
,	,	,	,	,	N	O
vomiting	VBG	vomiting	vomiting	vomit	Y	B-AdverseReaction
,	,	,	,	,	N	O
fatigue	NN	fatigue	fatigue	fatigu	Y	B-AdverseReaction
,	,	,	,	,	N	O
vertigo	NN	vertigo	vertigo	vertigo	Y	B-AdverseReaction
,	,	,	,	,	N	O
ataxia	NN	ataxia	ataxia	ataxia	Y	B-AdverseReaction
,	,	,	,	,	N	O
blurred	VBN	blurred	blurred	blur	N	B-AdverseReaction
