mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
139	CD	139	139	139	N	O
days	NNS	days	day	day	N	O
,	,	,	,	,	N	O
102	CD	102	102	102	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
a	DT	a	a	a	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
250	CD	250	250	250	N	O
mg	NNS	mg	mg	mg	N	O
four	CD	four	four	four	N	O
times	NNS	times	time	time	N	O
a	DT	a	a	a	N	O
day	NN	day	day	day	N	O
for	IN	for	for	for	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
14	CD	14	14	14	N	O
days	NNS	days	day	day	N	O
,	,	,	,	,	N	O
54	CD	54	54	54	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
a	DT	a	a	a	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
500	CD	500	500	500	N	O
mg	NN	mg	mg	mg	N	O
twice	RB	twice	twice	twice	N	O
a	DT	a	a	a	N	O
day	NN	day	day	day	N	O
for	IN	for	for	for	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
146	CD	146	146	146	N	O
days	NNS	days	day	day	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
242	CD	242	242	242	N	O
patients	NNS	patients	patient	patient	N	O
received	VBD	received	received	receiv	N	O
a	DT	a	a	a	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
500	CD	500	500	500	N	O
mg	NNS	mg	mg	mg	N	O
four	CD	four	four	four	N	O
times	NNS	times	time	time	N	O
a	DT	a	a	a	N	O
day	NN	day	day	day	N	O
for	IN	for	for	for	N	O
a	DT	a	a	a	N	O
mean	JJ	mean	mean	mean	N	O
duration	NN	duration	duration	durat	N	O
of	IN	of	of	of	N	O
14	CD	14	14	14	N	O
days	NNS	days	day	day	N	O
.	.	.	.	.	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
for	IN	for	for	for	N	O
FULYZAQ	NNP	fulyzaq	fulyzaq	fulyzaq	N	O
that	WDT	that	that	that	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
least	JJS	least	least	least	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
and	CC	and	and	and	N	O
at	IN	at	at	at	N	O
a	DT	a	a	a	N	O
higher	JJR	higher	higher	higher	N	O
incidence	NN	incidence	incidence	incid	N	O
than	IN	than	than	than	N	O
placebo	NN	placebo	placebo	placebo	N	O
are	VBP	are	are	are	N	O
provided	VBN	provided	provided	provid	N	O
in	IN	in	in	in	N	O
Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
.	.	.	.	.	N	O

Table	JJ	table	table	tabl	N	O
1	CD	1	1	1	N	O
:	:	:	:	:	N	O
Adverse	JJ	adverse	adverse	advers	N	O
Reactions	NNS	reactions	reaction	reaction	N	O
Occurring	VBG	occurring	occurring	occur	N	O
in	IN	in	in	in	N	O
at	IN	at	at	at	N	O
Least	NNP	least	least	least	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
Patients	NNS	patients	patient	patient	N	O
in	IN	in	in	in	N	O
the	DT	the	the	the	N	O
125	CD	125	125	125	N	O
mg	NN	mg	mg	mg	N	O
Twice	NNP	twice	twice	twice	N	O
Daily	NNP	daily	daily	daili	N	O
Group	NNP	group	group	group	N	O

Adverse	JJ	adverse	adverse	advers	N	O
Reaction	NNP	reaction	reaction	reaction	N	O
Crofelemer	NNP	crofelemer	crofelemer	crofelem	N	O
125	CD	125	125	125	N	O
mg	NN	mg	mg	mg	N	O
BID	NNP	bid	bid	bid	N	O
N	NNP	n	n	n	N	O
229	CD	229	229	229	N	O
n	NN	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O
PlaceboN	VBZ	placebon	placebon	placebon	N	O
274	CD	274	274	274	N	O
n	NN	n	n	n	N	O
(	(	(	(	(	N	O
)	)	)	)	)	N	O

Upper	NNP	upper	upper	upper	N	B-AdverseReaction
respiratory	NN	respiratory	respiratory	respiratori	N	I-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
13	CD	13	13	13	N	O
(	(	(	(	(	N	O
5.7	CD	5.7	5.7	5.7	N	O
)	)	)	)	)	N	O
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
1.5	CD	1.5	1.5	1.5	N	O
)	)	)	)	)	N	O

Bronchitis	NN	bronchitis	bronchitis	bronchiti	Y	B-AdverseReaction
9	CD	9	9	9	N	O
(	(	(	(	(	N	O
3.9	CD	3.9	3.9	3.9	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Cough	IN	cough	cough	cough	Y	B-AdverseReaction
8	CD	8	8	8	N	O
(	(	(	(	(	N	O
3.5	CD	3.5	3.5	3.5	N	O
)	)	)	)	)	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
1.1	CD	1.1	1.1	1.1	N	O
)	)	)	)	)	N	O

Flatulence	NN	flatulence	flatulence	flatul	Y	B-AdverseReaction
7	CD	7	7	7	N	O
(	(	(	(	(	N	O
3.1	CD	3.1	3.1	3.1	N	O
)	)	)	)	)	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
1.1	CD	1.1	1.1	1.1	N	O
)	)	)	)	)	N	O

Increased	VBN	increased	increased	increas	N	B-AdverseReaction
bilirubin	NN	bilirubin	bilirubin	bilirubin	Y	I-AdverseReaction
7	CD	7	7	7	N	O
(	(	(	(	(	N	O
3.1	CD	3.1	3.1	3.1	N	O
)	)	)	)	)	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
1.1	CD	1.1	1.1	1.1	N	O
)	)	)	)	)	N	O

Nausea	NN	nausea	nausea	nausea	Y	B-AdverseReaction
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
2.6	CD	2.6	2.6	2.6	N	O
)	)	)	)	)	N	O
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
1.5	CD	1.5	1.5	1.5	N	O
)	)	)	)	)	N	O

Back	RB	back	back	back	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
2.6	CD	2.6	2.6	2.6	N	O
)	)	)	)	)	N	O
4	CD	4	4	4	N	O
(	(	(	(	(	N	O
1.5	CD	1.5	1.5	1.5	N	O
)	)	)	)	)	N	O

Arthralgia	$	arthralgia	arthralgia	arthralgia	Y	B-AdverseReaction
6	CD	6	6	6	N	O
(	(	(	(	(	N	O
2.6	CD	2.6	2.6	2.6	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Urinary	JJ	urinary	urinary	urinari	N	B-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
0.7	CD	0.7	0.7	0.7	N	O
)	)	)	)	)	N	O

Nasopharyngitis	RB	nasopharyngitis	nasopharyngitis	nasopharyng	Y	B-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
2	CD	2	2	2	N	O
(	(	(	(	(	N	O
0.7	CD	0.7	0.7	0.7	N	O
)	)	)	)	)	N	O

Musculoskeletal	NNP	musculoskeletal	musculoskeletal	musculoskelet	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
0.4	CD	0.4	0.4	0.4	N	O
)	)	)	)	)	N	O

Hemorrhoids	NNS	hemorrhoids	hemorrhoid	hemorrhoid	Y	B-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Giardiasis	NN	giardiasis	giardiasis	giardiasi	Y	B-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
0	CD	0	0	0	N	O

Anxiety	NN	anxiety	anxiety	anxieti	Y	B-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
0.4	CD	0.4	0.4	0.4	N	O
)	)	)	)	)	N	O

Increased	VBN	increased	increased	increas	N	B-AdverseReaction
alanine	JJ	alanine	alanine	alanin	N	I-AdverseReaction
aminotransferase	NN	aminotransferase	aminotransferase	aminotransferas	N	I-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
3	CD	3	3	3	N	O
(	(	(	(	(	N	O
1.1	CD	1.1	1.1	1.1	N	O
)	)	)	)	)	N	O

Abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
distension	NN	distension	distension	distens	N	I-AdverseReaction
5	CD	5	5	5	N	O
(	(	(	(	(	N	O
2.2	CD	2.2	2.2	2.2	N	O
)	)	)	)	)	N	O
1	CD	1	1	1	N	O
(	(	(	(	(	N	O
0.4	CD	0.4	0.4	0.4	N	O
)	)	)	)	)	N	O

Twice	RB	twice	twice	twice	N	O
daily	RB	daily	daily	daili	N	O

Adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
that	WDT	that	that	that	N	O
occurred	VBD	occurred	occurred	occur	N	O
in	IN	in	in	in	N	O
between	IN	between	between	between	N	O
1%	CD	1%	1%	1%	N	O
and	CC	and	and	and	N	O
2%	CD	2%	2%	2%	N	O
of	IN	of	of	of	N	O
patients	NNS	patients	patient	patient	N	O
taking	VBG	taking	taking	take	N	O
a	DT	a	a	a	N	O
250	CD	250	250	250	N	O
mg	JJ	mg	mg	mg	N	O
daily	JJ	daily	daily	daili	N	O
dose	NN	dose	dose	dose	N	O
of	IN	of	of	of	N	O
FULYZAQ	NNP	fulyzaq	fulyzaq	fulyzaq	N	O
were	VBD	were	were	were	N	O
abdominal	JJ	abdominal	abdominal	abdomin	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
acne	NN	acne	acne	acn	Y	B-AdverseReaction
,	,	,	,	,	N	O
increased	VBD	increased	increased	increas	N	B-AdverseReaction
aspartate	JJ	aspartate	aspartate	aspart	N	I-AdverseReaction
aminotransferase	NN	aminotransferase	aminotransferase	aminotransferas	N	I-AdverseReaction
,	,	,	,	,	N	O
increased	VBD	increased	increased	increas	N	B-AdverseReaction
conjugated	VBN	conjugated	conjugated	conjug	N	I-AdverseReaction
bilirubin	NN	bilirubin	bilirubin	bilirubin	Y	I-AdverseReaction
,	,	,	,	,	N	O
increased	VBD	increased	increased	increas	N	B-AdverseReaction
unconjugated	JJ	unconjugated	unconjugated	unconjug	N	I-AdverseReaction
blood	NN	blood	blood	blood	N	I-AdverseReaction
bilirubin	NN	bilirubin	bilirubin	bilirubin	Y	I-AdverseReaction
,	,	,	,	,	N	O
constipation	NN	constipation	constipation	constip	Y	B-AdverseReaction
,	,	,	,	,	N	O
depression	NN	depression	depression	depress	Y	B-AdverseReaction
,	,	,	,	,	N	O
dermatitis	NN	dermatitis	dermatitis	dermat	Y	B-AdverseReaction
,	,	,	,	,	N	O
dizziness	NN	dizziness	dizziness	dizzi	Y	B-AdverseReaction
,	,	,	,	,	N	O
dry	JJ	dry	dry	dri	N	B-AdverseReaction
mouth	NN	mouth	mouth	mouth	N	I-AdverseReaction
,	,	,	,	,	N	O
dyspepsia	NN	dyspepsia	dyspepsia	dyspepsia	Y	B-AdverseReaction
,	,	,	,	,	N	O
gastroenteritis	NN	gastroenteritis	gastroenteritis	gastroenter	Y	B-AdverseReaction
,	,	,	,	,	N	O
herpes	NNS	herpes	herpes	herp	N	B-AdverseReaction
zoster	NN	zoster	zoster	zoster	N	I-AdverseReaction
,	,	,	,	,	N	O
nephrolithiasis	NN	nephrolithiasis	nephrolithiasis	nephrolithiasi	Y	B-AdverseReaction
,	,	,	,	,	N	O
pain	NN	pain	pain	pain	Y	B-AdverseReaction
in	IN	in	in	in	N	I-AdverseReaction
extremity	NN	extremity	extremity	extrem	N	I-AdverseReaction
,	,	,	,	,	N	O
pollakiuria	NN	pollakiuria	pollakiuria	pollakiuria	Y	B-AdverseReaction
,	,	,	,	,	N	O
procedural	JJ	procedural	procedural	procedur	N	B-AdverseReaction
pain	NN	pain	pain	pain	Y	I-AdverseReaction
,	,	,	,	,	N	O
seasonal	JJ	seasonal	seasonal	season	N	B-AdverseReaction
allergy	NN	allergy	allergy	allergi	Y	I-AdverseReaction
,	,	,	,	,	N	O
sinusitis	NN	sinusitis	sinusitis	sinus	Y	B-AdverseReaction
and	CC	and	and	and	N	O
decreased	VBD	decreased	decreased	decreas	N	B-AdverseReaction
white	JJ	white	white	white	N	I-AdverseReaction
blood	NN	blood	blood	blood	N	I-AdverseReaction
cell	NN	cell	cell	cell	N	I-AdverseReaction
count	NN	count	count	count	N	I-AdverseReaction
.	.	.	.	.	N	O

Adverse	NN	adverse	adverse	advers	N	O

reactions	NNS	reactions	reaction	reaction	N	O
were	VBD	were	were	were	N	O
similar	JJ	similar	similar	similar	N	O
in	IN	in	in	in	N	O
patients	NNS	patients	patient	patient	N	O
who	WP	who	who	who	N	O
received	VBD	received	received	receiv	N	O
doses	NNS	doses	dos	dose	N	O
greater	JJR	greater	greater	greater	N	O
than	IN	than	than	than	N	O
250	CD	250	250	250	N	O
mg	JJ	mg	mg	mg	N	O
daily	RB	daily	daily	daili	N	O
.	.	.	.	.	N	O

EXCERPT	NNS	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Most	JJS	most	most	most	N	O
common	JJ	common	common	common	N	O
adverse	JJ	adverse	adverse	advers	N	O
reactions	NNS	reactions	reaction	reaction	N	O
(	(	(	(	(	N	O
incidence	VB	incidence	incidence	incid	N	O
3%	CD	3%	3%	3%	N	O
)	)	)	)	)	N	O
are	VBP	are	are	are	N	O
upper	JJ	upper	upper	upper	N	B-AdverseReaction
respiratory	NN	respiratory	respiratory	respiratori	N	I-AdverseReaction
tract	NN	tract	tract	tract	N	I-AdverseReaction
infection	NN	infection	infection	infect	Y	I-AdverseReaction
,	,	,	,	,	N	O
bronchitis	NN	bronchitis	bronchitis	bronchiti	Y	B-AdverseReaction
,	,	,	,	,	N	O
cough	NN	cough	cough	cough	Y	B-AdverseReaction
,	,	,	,	,	N	O
flatulence	NN	flatulence	flatulence	flatul	Y	B-AdverseReaction
and	CC	and	and	and	N	O
increased	VBD	increased	increased	increas	N	B-AdverseReaction
bilirubin	NN	bilirubin	bilirubin	bilirubin	Y	I-AdverseReaction
.	.	.	.	.	N	O

(	(	(	(	(	N	O
6	CD	6	6	6	N	O
)	)	)	)	)	N	O

To	TO	to	to	to	N	O
report	VB	report	report	report	N	O
SUSPECTED	NNP	suspected	suspected	suspect	N	O
ADVERSE	NNP	adverse	adverse	advers	N	O
REACTIONS	NNP	reactions	reaction	reaction	N	O
,	,	,	,	,	N	O
contact	NN	contact	contact	contact	N	O
Salix	NNP	salix	salix	salix	N	O
Pharmaceuticals	NNP	pharmaceuticals	pharmaceutical	pharmaceut	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
508	CD	508	508	508	N	O
-	:	-	-	-	N	O
0024	CD	0024	0024	0024	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
Salix	NNP	salix	salix	salix	N	O
.	.	.	.	.	N	O
com	NN	com	com	com	N	O
or	CC	or	or	or	N	O
FDA	NNP	fda	fda	fda	N	O
at	IN	at	at	at	N	O
1	CD	1	1	1	N	O
-	:	-	-	-	N	O
800	CD	800	800	800	N	O
-	:	-	-	-	N	O
FDA	NNP	fda	fda	fda	N	O
-	:	-	-	-	N	O
1088	CD	1088	1088	1088	N	O
or	CC	or	or	or	N	O
www	VB	www	www	www	N	O
.	.	.	.	.	N	O
fda	NN	fda	fda	fda	N	O
.	.	.	.	.	N	O
gov	JJ	gov	gov	gov	N	O
medwatch	NN	medwatch	medwatch	medwatch	N	O
5	CD	5	5	5	N	O
WARNINGS	NNP	warnings	warning	warn	N	O
AND	NNP	and	and	and	N	O
PRECAUTIONS	NNP	precautions	precaution	precaut	N	O

5	CD	5	5	5	N	O
.	.	.	.	.	N	O

1	CD	1	1	1	N	O
Risks	NNS	risks	risk	risk	N	O
of	IN	of	of	of	N	O
Treatment	NNP	treatment	treatment	treatment	N	O
in	IN	in	in	in	N	O
Patients	NNP	patients	patient	patient	N	O
with	IN	with	with	with	N	O
Infectious	NNP	infectious	infectious	infecti	N	O
Diarrhea	NNP	diarrhea	diarrhea	diarrhea	Y	O

If	IN	if	if	if	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
are	VBP	are	are	are	N	O
not	RB	not	not	not	N	O
considered	VBN	considered	considered	consid	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
FULYZAQ	NNP	fulyzaq	fulyzaq	fulyzaq	N	O
is	VBZ	is	is	is	N	O
initiated	VBN	initiated	initiated	initi	N	O
based	VBN	based	based	base	N	O
on	IN	on	on	on	N	O
a	DT	a	a	a	N	O
presumptive	JJ	presumptive	presumptive	presumpt	N	O
diagnosis	NN	diagnosis	diagnosis	diagnosi	N	O
of	IN	of	of	of	N	O
non	JJ	non	non	non	N	O
-	:	-	-	-	N	O
infectious	JJ	infectious	infectious	infecti	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	O
,	,	,	,	,	N	O
then	RB	then	then	then	N	O
there	EX	there	there	there	N	O
is	VBZ	is	is	is	N	O
a	DT	a	a	a	N	O
risk	NN	risk	risk	risk	N	O
that	IN	that	that	that	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
will	MD	will	will	will	N	O
not	RB	not	not	not	N	O
receive	VB	receive	receive	receiv	N	O
the	DT	the	the	the	N	O
appropriate	JJ	appropriate	appropriate	appropri	N	O
treatments	NNS	treatments	treatment	treatment	N	O
,	,	,	,	,	N	O
and	CC	and	and	and	N	O
their	PRP$	their	their	their	N	O
disease	NN	disease	disease	diseas	N	O
may	MD	may	may	may	N	O
worsen	VB	worsen	worsen	worsen	N	O
.	.	.	.	.	N	O

Before	IN	before	before	befor	N	O
starting	VBG	starting	starting	start	N	O
FULYZAQ	NNP	fulyzaq	fulyzaq	fulyzaq	N	O
,	,	,	,	,	N	O
rule	NN	rule	rule	rule	N	O
out	IN	out	out	out	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
of	IN	of	of	of	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	O
.	.	.	.	.	N	O

FULYZAQ	NNP	fulyzaq	fulyzaq	fulyzaq	N	O
is	VBZ	is	is	is	N	O
not	RB	not	not	not	N	O
indicated	VBN	indicated	indicated	indic	N	O
for	IN	for	for	for	N	O
the	DT	the	the	the	N	O
treatment	NN	treatment	treatment	treatment	N	O
of	IN	of	of	of	N	O
infectious	JJ	infectious	infectious	infecti	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	O
.	.	.	.	.	N	O

EXCERPT	NN	excerpt	excerpt	excerpt	N	O
:	:	:	:	:	N	O
Rule	NN	rule	rule	rule	N	O
out	IN	out	out	out	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
of	IN	of	of	of	N	O
diarrhea	NN	diarrhea	diarrhea	diarrhea	Y	O
before	IN	before	before	befor	N	O
starting	VBG	starting	starting	start	N	O
crofelemer	NN	crofelemer	crofelemer	crofelem	N	O
.	.	.	.	.	N	O

If	IN	if	if	if	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
are	VBP	are	are	are	N	O
not	RB	not	not	not	N	O
considered	VBN	considered	considered	consid	N	O
,	,	,	,	,	N	O
there	EX	there	there	there	N	O
is	VBZ	is	is	is	N	O
a	DT	a	a	a	N	O
risk	NN	risk	risk	risk	N	O
that	IN	that	that	that	N	O
patients	NNS	patients	patient	patient	N	O
with	IN	with	with	with	N	O
infectious	JJ	infectious	infectious	infecti	N	O
etiologies	NNS	etiologies	etiology	etiolog	N	O
will	MD	will	will	will	N	O
not	RB	not	not	not	N	O
receive	VB	receive	receive	receiv	N	O
the	DT	the	the	the	N	O
appropriate	JJ	appropriate	appropriate	appropri	N	O
therapy	NN	therapy	therapy	therapi	N	O
and	CC	and	and	and	N	O
their	PRP$	their	their	their	N	O
disease	NN	disease	disease	diseas	N	O
may	MD	may	may	may	N	O
worsen	VB	worsen	worsen	worsen	N	O
.	.	.	.	.	N	O

(	(	(	(	(	N	O
5.1	CD	5.1	5.1	5.1	N	O
)	)	)	)	)	N	O

